feature	X1965	X1798	X1877	X1867	X1871	X1862	X1861	X1858	X1855	X1844	X1836	X1830	X1815	X1814	X1812	X1949	X1941	X1934	X1786	X1790	X2295	X2301	X2303	X2318	X2290	X2325	X2328	X9226	X10068	X10115	X9712	X9286	X9262	X15452	X7967	X7962	X7985	X8007	X8002	X8053	X8028	X8071	X8059	X4046	X4037	X4041	X6744	X6747	X6754	X6846	X4303	X4348	X4285	X14853	X4121	X14851	X14861	X14890	X14894	X14941	X15332	X15346	X15300	X15286	X15271	X63326	X79883	X7263	X7264	X25416	X14965	X14963	X63327	X14837	X15350	X14838	X4198	X4262	X29305	X7253	X15091	X15249	X15254	X15078	X15124	X15132	X29328	X79840	X15131	X15127	X15126	X15158	X15154	X15120	X15234	X15265	X14987	X14995	X14993	X4166	X14027	X14127	X29339	X14142	X14143	X5090	X4791	X4862	X4815	X4811	X4831	X4837	X4826	X4816	X4820	X4677	X48013	X4868	X25431	X4874	X4768	X4774	X4779	X4630	X4552	X4581	X4575	X4577	X4571	X4617	X4613	X4584	X4557	X4608	X29302	X4606	X25493	X4724	X4725	X4763	X4762	X4761	X4758	X4760	X4753	X4749	X4742	X4711	X4705	X4699	X4716	X4714	X4721	X4652	X4644	X4670	X59869	X4532	X4540	X4529	X5075	X5082	X4936	X4940	X4951	X4925	X4933	X4938	X4964	X4959	X4910	X4914	X4993	X4988	X4987	X4498	X5190	X3958	X6140	X6148	X5736	X5792	X6952	X6939	X5825	X14546	X72479	X14341	X14809	X14808	X14807	X63101	X14797	X17130	X15878	X17167	X17168	X17169	X17153	X17132	X17137	X17248	X17244	X17237	X17234	X16971	X16988
01-2020-12	425248.270216312	0	0	0	0	0	779261.811536826	0	0	0	27757.9205072277	3392148.33587853	0	63734.400753132	5025124.66826685	664135.993075842	2052157.49263171	1009683.27129098	0	0	0	0	0	293568.511476215	0	0	0	0	0	0	0	0	256176.119846008	176215.526063147	0	517.040215199706	4280.18437561765	0	25293.8669293513	0	0	0	0	0	0	0	5383.49194780113	0	0	0	233100.766476018	17410.6261586914	0	12657.7502055794	0	24652.4341937584	448967.219670076	0	0	0	8859.99247426944	0	3369.4147915211	12395.9850757084	1002237.02685283	0	0	11387.864823478	0	0	14924.9390990074	3504.62405281809	3263.41073066425	867.502620481515	0	23717.8677796736	0	0	0	51.9203563380458	447424.7524172	83234.8212544297	53238.9170542141	130290.889208055	20551.8077171431	59170.8177658358	0	0	0	98137.0451975392	101.67736449534	122201.048686133	18225.1267487445	0	186976.019914207	123063.142936163	0	0	0	0	0	0	8995.20173556644	3107.64966165012	13201.8322730385	3064.38269803508	0	0	88.6972754108283	25390.1359233948	693.353091930987	1693.90162552874	0	2760.43227863944	16835.1755426114	62049.1525203262	0	873743.879982985	17331.6639500939	119386.532702975	0	0	0	0	706.333181015498	0	14603.6818941658	7917.85434155199	74842.1119872027	270651.082523419	3186.61187024756	24803.868566411	0	86505.8037037266	0	0	0	51972.2766943839	223546.339235727	611594.75580992	4189.32375202607	0	4521.39769777149	0	0	0	169336.078848356	0	3186.61187024756	127652.686101628	0	0	43495.1968481075	0	0	0	1016.7736449534	0	0	0	0	0	0	0	4252.06084926788	0	176024.06974915	0	250408.633596124	4574.39972819991	17115.3291320187	0	0	159382.513868716	21650.7885929651	13638.8286055504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBM-BM-Kit-259	153896.092270922	0	808372.039362279	7166.95214230568	2550286.1494127	105300.241422468	328102.209613471	0	38179.1800998509	0	2876681.85090114	335380.891722552	0	1642590.94437195	0	1317056.61408035	0	1311608.58450382	0	183338.370951725	142740.284819035	0	4331578.86553108	804081.417646705	780398.484518234	0	252750.37407173	45916.2415598057	7689.31361090544	0	0	86110.3808895387	23947.4562122051	198280.582833225	0	0	11349.6637190277	4377.52280084334	3634.56626963563	0	0	0	0	18691.372988854	1275.82252659832	0	0	2728.31209467919	16841.6213166826	0	278848.393405117	865811.746811652	0	21371.9372344838	0	6899.56418762939	1508097.66804071	26924.0571219409	5392.64207163227	4209.45037218967	400827.913457499	38186.8197556988	102125.964417668	194425.421500982	90657.8860329977	218.68514864597	418.271157672204	2426.54568868737	99.3155260226237	2195.44609928858	58526.448493736	16959.081025344	2162.97756193503	4113.95467409099	4068.11673900363	2961.32159803996	2168501.98807003	634461.003726855	0	248.288815056559	2122669.78272456	40676.3926051313	103488.688029536	0	0	0	0	82.1263003648619	3804.54861225128	1797.22903821709	24667.4937758692	246.378901094586	95530.0765499922	51058.6849024194	0	63213.377356419	3501.82724927847	0	36203.3741061893	0	75909.5304186381	23824.2667616579	0	3147.53820933238	0	1052984.27004204	1607.19259900073	1640.61609333527	124.14440752828	748813.282372096	6354.28375148594	620274.162817315	400118.380420626	0	658892.62312842	85138.2346828942	0	0	27024.3276049445	404555.110554291	0	0	0	0	23470.9326786927	275177.538770204	58077.6187126722	149622.659781007	29804.207376597	3397.73693835092	7534.61057998559	422.090985596151	3283.1421006325	249930.386106876	0	1380.86779450686	21819.8120585666	66893.781561142	37011.2677121041	9084.50576012711	3715.73761301951	84278.7734000061	294061.813069217	17151.9823355033	0	2470.47370981276	178501.513843027	0	178271.36921061	0	5348.71405050688	0	110165.747240595	64315.3977124777	16907.5133483707	85512.577819441	0	505571.414960052	69666.9766339276	0	8492.43243191531	291868.27688389	144399.045095009	20286.1511471019	158229.68705064	307794.094455807	362240.011769786	50746.4139696368	536876.81471076	63412.0084084643	101828.0178396	158450.282113248	32219.2935815125	0	528.091210485682	56968.9136577465	3711.91778509556	19459.1584015673	0	85862.0920744822	176401.563441837	0	0	0	0	373107.422213416	19219.4641993397	38298.5497224743	1373.22813865897	6981.69048799425	6525.22105108258	1436.2552994041	17392.631494712	0	0	1230.93954849194	1071.46173266715	0	0	0	0	179340.921029315	749663.194085174	10047.1023969618	0	1439.12017034706	0
01-2020-42	405795.891069427	0	739587.861832706	0	469379.549778133	0	575038.411632717	13276.7289305388	21463.9806479727	0	3746107.5756447	0	4325459.08717249	0	0	0	124855.588690867	137715.607006123	0	289371.199281727	0	400613.596642709	38500.7735758073	787587.897114204	0	0	0	69706.6942692293	0	0	5991.54450790482	0	29911.3139327177	0	0	0	0	168206.061677946	81227.6309089249	22772.1232523289	46251.9777584558	88703.2839886602	0	0	0	0	0	0	4154.5371551504	15194.9513452045	981953.910341349	1768755.76167777	277337.834275211	2674.29596722038	9909.20439914741	9283.65505323577	635985.481367233	0	222.374574280798	702.89702392235	1048436.17328351	91395.9500294082	531979.926130128	78315.4908318215	7766.67371825067	384.804698103295	0	0	0	2083.55307641357	823.752770814088	0	0	1199.85585514118	615.880886160298	0	0	15508.2094411479	0	0	2587889.90926864	413654.415155315	163310.920505843	14180.729917289	0	0	0	4469.72894304405	174.999121499237	9177.30199597104	1831.20627690362	3503.84981388528	14880.726403286	72731.9553254232	13010.846287377	0	35782.0026937307	0	215826.126491217	56333.280741177	12279.9107301757	4645.69491051842	0	0	0	529128.697349458	0	0	61405.3547267295	61626.7624550352	0	112981.753270248	132819.498988045	11634.0576187863	401393.841344642	0	0	52200.9810434547	4204.81314585736	352701.544344948	405.108463581107	0	17474.7741545702	0	12158.0881373089	253195.690276117	52723.077870027	70463.7346677591	0	0	21.2706114529459	0	51475.8465621043	55818.9186824058	0	0	0	1859.2448101825	0	0	0	1541.15248436345	1288.8056848535	0	0	35205.7624925509	2048.74662130875	22145.6070604421	47527.2475996574	0	54889.7797003021	365.467778600617	271151.953726304	0	19310.8146613495	93330.6088256511	171.131737598701	187252.927388084	23050.5748931675	0	0	122919.963048649	60608.6736432192	55336.462540814	0	0	593404.61777636	0	547288.965300399	56343.9160469035	3723.32385024067	33360.0535260203	36579.6506232162	0	0	287017.896178251	0	63011.2858914269	10864.4482225797	6345.41013480383	0	0	3675.94839745911	45626.4284125442	245104.156310221	25831.2239176526	476.655065741016	166604.964743124	10080.3361367461	0	16947.8430981222	1481.20803390514	18131.2625716861	0	939.774287830157	7015.43439557162	0	11767.4823633548	0	865.327147744846	0	0	0	4524.83916362668	129536.09005649	8474.40497204869	997.785046338191
01-2020-22	868894.176118613	0	0	500708.660393651	1244540.36800891	0	744036.812114645	0	0	0	2579784.15275814	3058975.73191968	1253266.75483495	850351.110127664	761106.364202078	1285688.10882742	0	1582448.68138305	0	0	0	245045.90190339	3769158.15728953	1433106.96776434	0	0	407956.897402829	50202.0249692385	5898.10372918346	0	636.90344547577	477216.098983199	52305.6954596977	76254.3445069518	840564.1171403	0	0	21816.6417509582	0	0	0	63.4204702062738	0	8946.33441420415	73127.8502629532	101306.779610136	0	0	0	0	14936.1954194307	121408.369922112	0	37987.5122818515	0	0	694501.376768426	0	2252.10137817598	0	6398425.11989734	409700.285647648	50280.2885282164	182000.557031527	556366.195172335	0	2713.58650180461	364.330360759445	331.94543980305	0	0	19726.4649775642	0	6489.12853663767	24368.3036479808	0	76038.4450339092	0	0	0	39494.7604780304	6417.6118361923	0	515729.866230592	0	392611.842356324	0	0	0	24088.9837047319	0	265428.161530321	67422.7066878016	59509.991000789	0	0	2562.45687067476	0	8378.24892576072	0	0	81422.4381429099	0	0	0	36740.6928250303	527.604337247937	29719.9118360251	0	137770.851235331	0	663797.77295835	106615.207903572	0	334275.804740204	0	0	0	0	32743.8538303285	0	948.608309681073	698.974543975528	69131.0112682514	0	144873.943898434	54337.8492497114	4106.1381029296	0	12979.6064449819	9302.5685447245	208348.388972968	0	3821.42067285462	3312.70753949792	0	0	335642.718278905	0	428869.460110421	23017.5825697578	45398.2616940399	660088.350137136	0	127975.762017728	56803.151357517	113057.108430482	21750.5225373389	46271.305188156	2249.40263476294	36536.9376973463	0	27888.8144302823	0	0	0	0	102069.174624318	5126.26311305604	3724.26590998544	7147.6219294177	30370.308998566	36178.0048234129	0	1238854.11563765	260909.115685197	53462.1070121823	0	125503.71305139	0	98037.2519652471	24267.1007699921	19228.5468178596	0	12909.439116243	3525.90826912752	0	16069.6676529046	11972.9751519206	12082.2742601484	107785.113173122	147242.09124337	0	445.292663150433	28752.4123224528	23340.0824076153	0	0	16876.5919334014	1955.23960274235	4420.54171054793	1704.25646533029	51429.9532221685	0	0	0	0	0	0	0	0	1291433.73355377	380128.80469934	1713349.88126051	0	1360.16668016859	0
01-2020-20	0	5429.46952438748	1005157.57292885	122204.105642837	146397.47749662	0	69772.7875227909	0	0	0	169969.723642461	427331.484039553	154477.617246041	1003946.35277315	2029499.9722164	205414.930339326	14680.7890937807	110821.63920445	0	0	259535.450122795	0	0	0	0	0	0	4232.26348619289	1383226.93142103	0	39.5398315290017	0	0	88048.6982605314	136295.801297255	0	0	24532.213194861	15801.9184940967	228.229913635757	599.604027490431	5503.54414547978	8718.78310424316	32301.039334015	57518.4427739798	199917.392244205	43923.2472825586	0	0	8698.26243218381	147374.461688324	284955.55776237	0	12330.9218908863	29408.1250778425	0	285854.963803606	52568.9567741026	1687.70015083283	35018.2766171916	347548.61258537	0	0	28472.1822302572	741460.930915772	3472.99861999675	0	1696.70922637109	0	45.5458818878374	6473.02077423518	2209.2255236584	5346.38582775692	0	0	0	277286.331958334	0	2321.83896788657	1459.47023719708	1318014.73813738	69834.349538969	10846.4264438607	182043.38637631	2228.74518732462	64638.6154743795	1221.23023962993	813.819823622238	7409.46412601698	15522.1366482143	12685.7793662541	3814.84298625381	4618.15222174809	0	0	0	70354.3733992049	0	0	0	0	486.990583262262	0	0	0	0	37197.9723932524	22493.6596022328	0	0	0	1666509.80415847	564094.255752208	0	131580.050757176	0	0	0	2530.04871365954	30815.0423743997	0	39666.9595949304	0	64928.4074041934	0	0	44691.521224293	0	0	121503.399767639	23377.0495091783	20988.1429789514	0	366335.037603611	150.651763167462	819.325369784504	0	0	3551.57777885818	17976.6092281918	32862.1045383695	0	51593.974599185	18533.1698947773	0	0	204386.894719572	0	2476.99526882316	19817.463663175	0	0	87997.1463282847	0	12855.9507930878	0	0	0	9851.92460527683	0	0	60601.5486248488	0	0	0	0	313757.572258167	0	205312.326979029	0	0	64268.242368918	6659.70883955566	17719.350071155	239537.804948855	71197.2224662281	0	0	7326.88093358299	1223.2322564162	0	0	0	1336.84670903751	22946.1153959318	0	0	0	188526.917738673	0	25482.6706641467	0	50286.1571335485	0	0	0	0	447.95125592983	91.0917637756748	0	0	0	0	0	0	0	0
01-2020-29	0	0	0	0	1490862.52792174	0	0	0	1869265.29052005	0	1220839.59364813	1152443.63221909	0	2860761.62707213	0	0	0	790427.154166046	0	1874849.85813127	342013.122274997	1093965.10899377	3526089.51707043	1421862.13485248	0	19298.0268876549	147479.41649006	0	281967.836089387	0	7624.40541432948	0	178659.52237735	155555.003947634	16975.4864118791	0	2744.21483264817	626300.643257607	2827.02672666149	2419.63028255	22944.605806793	99020.180579509	2240.68044261318	6940.0174626562	45450.4037614005	427.385521976771	269.37662075596	1949.41102229048	5773.98792051468	11028.259816532	469073.219795244	164135.077656095	918104.057517565	19869.1433980916	2767.05949306564	0	435072.750207248	1007.06878006999	2984.08376703157	0	1840618.08635655	91506.1910238639	91072.142475932	1341609.79466677	63396.788241022	693.906560180548	184.661005041188	0	0	0	0	58567.99814528	694.858421031275	4168.19866533692	12557.9002036515	6026.23104595754	0	562212.804038957	0	237.013351831216	702071.62255809	687360.613110093	40013.3745820435	91785.0862531271	0	251166.570820687	936.63107711613	0	0	664.398873807987	208239.550174566	7087.55589451901	20807.6781969092	118679.91459044	0	0	16050.2776649717	203.698222055744	9872.70074374848	13978.0765929374	0	11466.1158078668	0	0	983.272258801791	158010.804942512	0	0	40462.652903587	189444.105816095	29538.1459197843	585916.994804631	172862.689796418	0	242332.350265083	4795.47496596653	0	112878.322705255	5786.36211157414	179097.378368684	387.407366246204	0	1863.74354572498	5717.82813032174	3912.14809649115	98707.0183596195	27089.9598117125	84367.2346434056	0	47398.8629228403	3976.87463434064	6884.80953331399	0	462062.764629634	0	0	6482.17239345615	28984.1629046607	0	0	19864.3840938379	14116.0964162929	30403.3874330959	0	3018.35075765777	0	227023.572202828	0	19141.9217081355	16148.3193325967	36832.2556189112	3721.7759263456	108329.379699627	3816.01015056765	829.070800983892	54461.6704352404	1888.4919278439	86217.6521372204	18639.3391789513	0	30363.4092773653	12578.8411423675	7092.31519877265	0	74623.0351145054	14976.5786253508	457800.331740075	0	51282.4551938096	0	16583.3197413793	8218.3665851836	87252.3248819615	35082.7353752736	0	32635.5011280525	0	0	19792.0426691826	47979.4980417842	0	0	8426.82411149299	76.148868058222	81532.5930299383	102986.584744492	644.409795942703	6105.23549656795	37536.6326484498	5631.20879290552	0	0	0	0	141.827266758438	0	0	710.08819464292	0	0	0	94113.3378940073	17901.6470196373	0	0	0	0
01-2020-21	0	0	220534.087046372	1900351.11552122	2270936.55469485	0	241595.86621079	0	0	0	1291365.69987288	1422944.46805991	0	1441039.1318771	1023426.65237695	475703.479013858	0	1531587.02383016	0	0	0	0	0	0	0	0	0	0	3952.36195559966	0	0	0	0	193107.703268132	0	0	0	8353.42506061981	52366.5840046209	0	0	0	769.743661963605	0	3762.76992063326	16502.0907234759	5603.07660670716	0	0	0	4620.98986558118	2500.71894120688	0	14098.6956935518	5452.66692563381	8175.20854775139	180766.525738719	1111.00932490313	0	0	1113997.29537421	0	0	0	182218.168753112	0	1062.34736926176	0	1691.16095190033	0	0	20262.9647237595	62.5653715389137	12116.1949812531	0	516.32230855851	0	0	0	2362.31675568141	205076.648435561	24555.3283953989	0	118502.605535402	0	127010.232117794	743.832750518196	0	0	0	0	81791.8998048569	4351.76917592889	47518.7156705299	0	5627.09159780291	0	3214.84893958034	7952.75389339081	0	0	240.149910957447	0	0	0	0	411959.476990903	337984.456787711	0	0	0	135068.525577316	0	0	4115.41110567077	0	0	0	386.767751331467	0	0	0	0	33730.950914323	0	0	0	367318.136437713	0	5064.00325395268	1634.9153148603	413615.879403059	0	295419.149017403	0	87822.1904636883	0	0	30200.1152497987	103.643645781635	17560.0142785884	3810.16792937486	73720.966876337	1591.94112026792	169889.630692696	0	15937.106459276	0	0	4306.26708753695	0	0	157894.774613822	0	0	0	0	57543.7105061035	101363.485574439	0	28214.4546702505	0	0	60092.4594295019	0	0	99137.0431104834	0	163392.943627848	0	0	0	0	242.677804756999	49024.0764281632	220248.435047023	0	0	0	9058.70743069484	102926.355916012	186399.937071021	0	0	0	97237.33092012	0	4928.12896222676	26645.8965676285	0	213.60702606215	0	10136.8541362038	0	0	0	191.487955316069	0	0	0	0	77850.9133713552	0	237512.685751064	0	0	0
GBM-BM-281	0	263707.393708546	1808944.90311455	574679.772303678	407014.512800689	39070.4142529993	694687.385437638	128784.611741505	0	3618591.58419772	161282.421788392	1160986.62108746	181358.284390717	2400634.43665765	397920.04320734	0	137115.241369007	1881755.56085888	65011.1355930818	96955.1616647316	5355.23426054521	58382.4368894785	411324.241107983	262696.499253747	0	0	0	0	0	0	0	70060.8338672888	1026.40995410494	65376.3465767517	0	0	0	410430.309647954	0	0	0	34468.27845878	0	1847.5379173889	30954.6146158905	0	53713.4650982476	5184.5637681766	50407.4702460724	0	1947.79191290612	10089.8485488409	0	0	1111.14845031593	0	67356.362988217	0	0	0	692552.214033111	0	0	0	54807.9045493107	0	0	168.283492475345	0	0	0	11142.5155017718	0	2279.58489807028	9009.73109713746	0	0	0	0	12690.4849325557	0	846.191462163261	64903.7205978848	123961.678457158	2893.04387063998	46223.0594331748	0	0	0	0	3218.86935607097	15712.4267974321	20618.905078043	26286.8363246062	0	0	111557.633511794	0	0	4164.12131380482	0	64.4489971182174	0	0	106.221495250395	0	57404.9604331855	133703.025021582	0	313479.921983009	0	1299889.72537653	37059.3668429216	0	17098.0802354737	0	5239.46476572174	0	0	141372.45567865	0	0	0	52777.7611400868	0	0	23628.9119434531	0	0	71359.3618092262	20965.0200625668	26733.2053046472	0	411432.849603127	0	124442.658935651	0	68203.7479503268	24731.7058941426	12775.2234287666	59123.600356338	20636.8075772425	64778.4031034883	52946.0446325622	36811.1188540218	0	45558.2799628999	0	0	60506.8667944864	54014.2270847993	0	188119.461588397	0	0	0	0	160676.123815502	0	13050.921916439	4626.00579315205	0	0	220764.07212872	201489.047990587	0	0	286610.657684446	761.452965952272	37114.2678404668	0	0	0	140343.658724651	0	139119.127779405	0	11459.9864875764	1137.40544914187	0	0	82050.7343311705	169.476992421979	0	0	0	4951.83127858303	0	12480.4289419481	0	4159.34731401829	0	10034.9475512958	1946.59841295949	83.5449962643558	3568.56484043463	0	0	0	0	0	111833.331999467	0	76317.1605875424	0	2400.12839268028	979.863456186231
01-2020-50	0	0	1499997.1120968	203039.970825857	48334.4491027404	0	905025.886340336	262370.362802905	0	545164.407161197	3261424.75351126	28660.0206618935	0	2678136.64899433	543559.17592452	1123676.02307293	0	1449950.70674979	0	216933.824365563	71958.791855275	481551.946512091	611644.285616389	903236.608917093	426864.092365406	332346.029772163	94034.5329669991	0	1814376.31354963	3128.78517162366	44.6502582793492	0	100895.426312363	103738.885443274	0	0	16755.8261923431	874135.530825855	83059.2816757971	5775.12974769241	0	84905.1886949068	0	12791.7544816887	57408.2528096559	0	0	5509.40625939579	0	1157.63962319386	73063.0689746716	50036.6040708043	0	63328.2236390838	13279.6402306923	25721.8158609744	1291122.11483532	0	20956.2175626711	6377.36371911875	848651.123655244	21542.1160737514	14804.2831963286	1152532.06925898	20084.993010879	234.141598294148	0	0	0	5862.25220287163	391361.691879875	18588.6648431759	4762.331206234	1384.15800665982	21926.5439072297	4688.27711933166	26497.2057120694	249152.797321527	1687.99756909735	0	1540065.81826441	220649.597078957	218057.704037375	246393.193553726	12164.4728043983	13594.3701000272	0	3848.63445754195	201.470677601941	1264.3646307884	9434.27286521956	23414.1598294148	97136.0923713793	145530.438162055	216016.860524802	0	0	116.526283802204	15477.3041625881	0	26640.9577631151	4316.91765413025	1449.49984804424	0	0	2354.48435121836	0	0	32348.5676080436	350327.015490463	110195.748402744	643805.539945798	283598.838038011	0	222439.963532889	55120.1993305117	0	250479.236701631	5965.71011839695	80901.9118794218	8471.5697354892	0	23891.155271521	4334.34214516609	7820.32938302455	53563.9744748729	66304.5445141438	105528.162866517	24188.4606498201	0	0	713.315101779847	105282.041930636	162022.718927481	2361.01853535681	0	4071.8857489387	5036.76694004854	6505.8693405081	642.528106946732	0	0	26984.0024303833	0	0	14174.8234576588	277728.962620311	864.690367653738	32201.5484649287	0	4108.91279238986	0	44232.0704944889	9490.90246108605	7345.51200229781	71421.8997252331	11829.0513519583	280793.49498124	78359.0252188783	0	58364.4217552478	35576.4545724336	23643.94530495	6918.61197191964	20550.009115398	63236.7450611456	1026572.60162224	0	155217.366147295	18796.6697049163	2803.16499539134	14180.2686111075	0	327545.582491788	2890.28745057055	61136.0048606367	0	570.652081423877	0	0	0	234875.604979033	99.1017927663604	1067.25007594542	0	343587.004551661	9300.32209038151	37239.404435667	31139.743542432	0	0	1043.29140077113	37923.3157088238	11974.9814643835	0	4422.55363103505	3509.94591303274	0	2658.32391365589	0	1686.90853840761	58115.0337272973	139695.411726427	0	47357.5885740434	12193.8766330213	0
01-2020-10	0	0	65669.3897903812	0	27756.6227247368	0	81807.6404327497	0	0	0	21145.9279095678	0	0	202569.074633215	15260.2129694099	0	0	0	0	0	0	0	0	0	0	0	0	0	392392.87454192	0	0	0	3421.60123121637	369759.014527878	0	124.432484590932	0	95.2229811658302	326602.557407359	0	443.400261993038	1354.7367688562	3138.26904799288	0	54003.6983124643	0	118589.999715843	0	0	1452.29651029604	0	0	0	0	0	0	53695.8301463637	0	0	0	0	0	0	0	39293.2081975148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62459.8495540311	0	0	62.5083373297168	0	17803.1923375992	0	0	0	0	0	0	682.918190078868	686.42333048988	0	0	0	0	0	0	0	0	0	0	0	0	85426.1137170513	49797.5298192497	0	0	0	10105.9039950165	589771.420416494	0	0	0	0	1614573.4117146	0	0	0	0	0	0	0	0	0	133607.773806824	0	0	0	41860.7235485812	0	1197184.79671168	0	163950.021774751	0	0	0	0	37620.087841325	521.097541103807	545710.052879866	559.654085624941	107991.039303011	0	118899.03626208	0	0	34556.5951221003	0	0	0	0	0	0	0	0	529111.460463518	9144.32714226221	0	0	0	0	0	0	0	0	368.039743156276	0	0	0	0	0	85166.7333266364	31647.9127710288	0	0	0	0	0	0	0	23.9517928085831	69345.113701396	225058.055510268	0	0	287625.980226972	0	0	0	0	62.5083373297168	1297.486142143	237.765357880325	14826.1597485129	2180.78152571806	1424.83957707644	2799.43880826171	7976.53119532666	189677.168201512	0	138041.776426755	0	0	0
01-2020-30	0	0	265540.607323242	445262.199825747	1059263.73726005	0	320134.879327844	690955.22907744	202193.843526936	0	834769.576249096	0	0	7295792.92992989	0	0	0	1108726.86766792	0	193194.197270888	69095.7915539009	206408.90172865	780623.943326511	0	35652.031481797	0	0	30703.5692717548	0	0	18595.6869804083	0	122491.901698743	22711.3461040699	346381.608856678	1677012.88858307	7589.25393233943	270642.197842715	93110.0715189212	0	0	31136.0895843589	0	0	679373.893253612	80900.1036879538	0	2197.52556341722	6071.40314587154	0	24543.5128941073	48383.1728571445	122193.704464587	0	0	0	153437.252511705	0	0	0	853631.222924832	17032.166347268	6299.75237923397	114623.255763231	30346.2698830818	0	0	0	0	0	0	0	0	0	0	0	0	219991.651421361	0	53447.1529146524	58239.8003536943	12357.7232172607	26160.762758627	6662.42469104488	0	115842.909315543	45.6698466724851	0	0	0	169504.979155713	24648.2848952971	5851.11329721603	4451.46681978281	25806.149831523	0	38397.5952052841	0	0	779.073855001216	0	0	0	0	0	0	0	0	4811.45267002475	37022.1268819716	0	178179.563561916	72625.8020555271	0	22904.7713370357	22260.020560483	11946.6945972083	0	10299.8936554299	53474.0175303421	0	0	513.114159673215	43810.815266758	0	0	0	16537.8574185775	0	97695.8614171525	0	0	9101.73179566938	135870.480312212	0	3242.55911374644	0	313195.749095196	208501.655290877	1968555.75743237	239557.151028167	1147196.99733557	2540331.4919256	30268.3624975817	730365.620294226	0	8677996.21239578	0	174.620001983031	120200.349980412	23737.5744234164	0	56396.8877173811	0	0	0	0	17932.1309728728	21360.0559348782	0	0	42088.7934010484	0	2452.73941246934	6055.28437645773	0	35845.4567147628	5203.67605909433	24938.4227447458	0	0	0	11312.6896669314	9875.43272753265	766205.704085851	19323.7180655991	0	0	53382.6778369971	8615.48225168586	0	91957.5795058332	2143.79633203783	0	0	0	0	0	470.130774569699	0	0	0	0	0	0	0	0	0	0	0	0	90963.5887253144	0	51091.1261186659	0	3390.31450003977	0
01-2020-24	33571.9079610561	0	0	0	2579.46216274216	0	29260.7319906696	3311.85235559563	16060.2706575725	19268.8372167401	28446.5179850614	0	0	291159.977382723	0	30800.6293192333	29991.7808095434	0	0	2740.42704029238	20077.6857264299	6030.81741221465	3946.32224793939	33463.2566687097	4213.25566987683	0	2889.31955202632	0	83614.5470174377	0	0	0	8967.08505352645	7036.84789690348	2890.66092600591	6177.02717598942	81613.2170398968	1159758.64961918	87181.2604291545	8087.14372291862	4579.45076630356	9699.47524637992	48807.2336211838	7193.78865251494	21079.69208918	98405.8778903228	810.189883669406	0	90089.3592168951	11181.6934938215	98871.3346612388	208244.286208649	2157106.42053816	3597.56501324726	45432.3366885476	12642.4497575896	673181.945394583	0	0	690.807599486331	101174.473784186	0	151375.394970159	7331.9501724122	15749.0718943088	0	0	0	0	0	0	0	3766.57813467498	0	0	0	42587.2824778476	0	0	250.836934182415	596982.513736291	1234247.8294535	0	956.399647444183	0	0	0	0	0	0	0	0	0	404602.657584195	5946.31085150079	0	0	0	2552.63468315046	0	0	0	15786.6303657371	217.302584692788	2120.71226172406	0	32026.645136574	0	111588.901361685	3499189.98695847	297064.705640857	1210954.87029801	2170039.94844932	0	289114.382063856	17305.0657106275	0	264329.815043062	2364.84232600855	138149.44753145	0	0	0	783.362404077703	149290.899805884	250380.867029356	288105.668831208	524301.506026452	0	0	8680.03102189524	0	0	412673.704819359	4718.95366018041	17700.7710346051	17990.5078141955	0	0	51586.5605068841	6747.1111173131	0	17820.1533187882	0	0	0	0	0	0	0	0	0	241963.74530746	6553.95326425284	0	0	0	1286180.46444712	281151.986121039	0	185270.574060295	13728.9626810536	2244.11866784589	26737.60753507	8991.22978515898	28800.6407156719	89342.2139102662	59426.8914175591	451338.809780899	68288.0079266983	45822.6765166069	7711.55900863479	20458.6359366321	90164.4761597518	149732.211845167	53259.2538594267	0	7806.79656118533	0	30930.742595253	0	199423.410918898	0	0	0	172946.029935867	10579.4165769878	21360.0392509133	2992.60534845438	0	33865.6688625852	10496.2513902535	107362.231952013	724.341948975959	0	0	21912.6853305023	0	155.599381631873	0	0	0	0	0	4906.74601732233	10555.2718453552	138.161519897266
