"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.289","ATP1A1","Glioma","High - Low",0.321784389109597,0.205648264537103,0.292532142949357
"High...Low.290","ATP1A2","Glioma","High - Low",0.673463165985408,0.499822163711269,0.592063634126592
"High...Low.291","AVPR1B","Glioma","High - Low",0.346721997453076,0.334009751676989,0.429661429262059
"High...Low.292","BCKDHA","Glioma","High - Low",0.394189194971505,0.207804494745089,0.294862597983549
"High...Low.293","BLVRA","Glioma","High - Low",0.930624564715163,0.000935916837358281,0.00696696706558803
"High...Low.294","BLVRB","Glioma","High - Low",-0.215535478897764,0.609334725917095,0.687990764952871
"High...Low.295","TSPO","Glioma","High - Low",0.149790423516611,0.772567829432556,0.828162354366753
"High...Low.296","C4BPB","Glioma","High - Low",-0.643134576354254,0.0863252678245334,0.148651112163919
"High...Low.297","CA4","Glioma","High - Low",0.560564433825583,0.33362821365514,0.429297153066078
"High...Low.298","CACNA1B","Glioma","High - Low",-1.20954094010129,0.060031334223819,0.112614654774597
"High...Low.299","CACNA1E","Glioma","High - Low",0.737216884523444,0.227028537028245,0.316481599472781
"High...Low.300","CACNA2D1","Glioma","High - Low",0.271516828697664,0.672516908838257,0.744688068019292
"High...Low.301","CACNB2","Glioma","High - Low",-0.338512299563306,0.483985117540759,0.577748685002752
"High...Low.302","CACNB3","Glioma","High - Low",0.297105911995817,0.507333710679267,0.599190192631027
"High...Low.303","CACNB4","Glioma","High - Low",0.970106532221297,0.0456238864270909,0.0911086119988299
"High...Low.304","CACNG1","Glioma","High - Low",0.246053851672384,0.549488534134529,0.637572252189412
"High...Low.305","CD3D","Glioma","High - Low",0.118122870471504,0.857618919600544,0.895793086570638
"High...Low.306","CHRM1","Glioma","High - Low",-0.126171959288959,0.852013896684147,0.89155354154679
"High...Low.307","CHRM3","Glioma","High - Low",0.232202649386466,0.631677831601235,0.708635154813791
"High...Low.308","CHRNA4","Glioma","High - Low",0.826937042306321,0.109301931279509,0.178298179665366
"High...Low.309","CHRNB1","Glioma","High - Low",0.412820115156629,0.355335815284558,0.452691882208212
"High...Low.310","CSF1","Glioma","High - Low",1.02079132571235,0.0114987124492562,0.0337966646039419
"High...Low.311","CYP2E1","Glioma","High - Low",0.243212027801241,0.654591933475879,0.728969788818945
"High...Low.312","CYP2J2","Glioma","High - Low",-0.49452388954338,0.284938861774839,0.379744473901246
"High...Low.313","CYP27A1","Glioma","High - Low",-0.126330124734143,0.829934038175171,0.873511679795615
"High...Low.314","CYP27B1","Glioma","High - Low",0.990010386827224,0.182516345329738,0.266429099860378
"High...Low.315","DCK","Glioma","High - Low",0.20528167854633,0.152068643261134,0.231103390768487
"High...Low.316","ACE","Glioma","High - Low",1.27957687594814,0.00972245580510907,0.0304103146388653
"High...Low.317","DIO1","Glioma","High - Low",-0.531917026564024,0.334110804400531,0.429749201652314
"High...Low.318","DRD4","Glioma","High - Low",0.00680057707836317,0.978608208678366,0.98593682153051
"High...Low.319","DRD5","Glioma","High - Low",0.527133282267441,0.53006766607456,0.62007871928604
"High...Low.320","EPO","Glioma","High - Low",-0.449186332317197,0.466957247162958,0.560999926080537
"High...Low.321","FOLR3","Glioma","High - Low",-1.23305805747334,0.0321057713217231,0.0705863956688884
"High...Low.322","GABRA1","Glioma","High - Low",-0.0272287102588962,0.967581196378109,0.977563968147864
"High...Low.323","GABRA2","Glioma","High - Low",-0.864399590486308,0.27254771315516,0.366362771384218
"High...Low.324","GABRA4","Glioma","High - Low",0.589504424125427,0.317537525450159,0.413550463322496
"High...Low.325","GABRB1","Glioma","High - Low",0.0707029010535883,0.917709989680314,0.940979464038725
"High...Low.326","GABRB2","Glioma","High - Low",-0.535295039953832,0.421540065881504,0.51706210333983
"High...Low.327","GABRB3","Glioma","High - Low",-0.0512214765658506,0.933747618402696,0.952680937301255
"High...Low.328","GABRD","Glioma","High - Low",-0.48273697387283,0.494866181611001,0.587468520581546
"High...Low.329","GABRG2","Glioma","High - Low",0.240832871901168,0.716994833542417,0.78314778416322
"High...Low.330","GAD1","Glioma","High - Low",1.19023805513467,0.0941922240595034,0.158793997918777
"High...Low.331","GART","Glioma","High - Low",0.828821685652316,0.000393501264322967,0.00422898138553307
"High...Low.332","GAS6","Glioma","High - Low",-0.302402119092669,0.443963937771677,0.538813958771188
"High...Low.333","GGCX","Glioma","High - Low",0.955773984851691,0.0358269181226646,0.0761431043496463
"High...Low.334","GLRB","Glioma","High - Low",1.21063895359619,0.0270406926043141,0.0619543567150164
"High...Low.335","GRIA1","Glioma","High - Low",0.484698995357657,0.489538310528975,0.582781583604546
"High...Low.336","GRIA3","Glioma","High - Low",1.32106621396384,0.0612433317758315,0.114298772273765
"High...Low.337","GRIA4","Glioma","High - Low",1.63805705054515,0.0157490487337926,0.0420081572866734
"High...Low.338","GRIK1","Glioma","High - Low",0.955275545231896,0.0751401733325398,0.133625618581594
"High...Low.339","GRIK3","Glioma","High - Low",1.09517610595876,0.0727746999098043,0.130321652163427
"High...Low.340","GRIN1","Glioma","High - Low",-0.0333972207105446,0.970636801924377,0.980067727051032
"High...Low.341","GRIN2A","Glioma","High - Low",-0.447184359748424,0.116737531835797,0.187807008460243
"High...Low.342","GRIN2B","Glioma","High - Low",0.0609241397902051,0.905858276773114,0.932621458905582
"High...Low.343","GRINA","Glioma","High - Low",0.690152184087797,0.00119716431907854,0.00807192049125355
"High...Low.344","GRM3","Glioma","High - Low",-1.38722932483941,0.0282776258395734,0.0640711598448475
"High...Low.345","GRM4","Glioma","High - Low",0.21947991456136,0.6951468070636,0.763611769437146
"High...Low.346","GRM5","Glioma","High - Low",-0.501546982032743,0.505810571576656,0.597913119456959
"High...Low.347","GRM7","Glioma","High - Low",-0.235513386945052,0.676921796494806,0.747984304076202
"High...Low.348","GRM8","Glioma","High - Low",0.319347381798715,0.606459399413668,0.68622358934692
"High...Low.349","GSTM2","Glioma","High - Low",0.896128992621202,0.111308020795766,0.180894529514677
"High...Low.350","GSTM3","Glioma","High - Low",1.22702292740867,0.0348433318525926,0.0746830229624892
"High...Low.351","GSTM4","Glioma","High - Low",-0.244593023422407,0.506241154324938,0.598194489115983
"High...Low.352","GSTT2","Glioma","High - Low",1.50248973006258,0.0718334763949682,0.129059761239807
"High...Low.353","GUCY1A2","Glioma","High - Low",0.827820458388675,0.126673643319992,0.200394428613263
"High...Low.354","GUCY1B1","Glioma","High - Low",-0.281908922462275,0.656233375934404,0.730238788517471
"High...Low.355","GUK1","Glioma","High - Low",0.864707666814606,0.000394811847230015,0.00423396095628977
"High...Low.356","HMGCR","Glioma","High - Low",1.29321151957258,0.0234258889519733,0.0558315598720675
"High...Low.357","HRH1","Glioma","High - Low",0.514267886663783,0.322338999866506,0.418388864418322
"High...Low.358","ICAM2","Glioma","High - Low",1.29038810484789,0.0392045633304159,0.0812988375028002
"High...Low.359","IFNAR2","Glioma","High - Low",0.906389233541119,0.00204099695420638,0.011034192451849
"High...Low.360","IGF1R","Glioma","High - Low",0.689321681656913,0.178132970110023,0.261312246316452
"High...Low.361","IGF2R","Glioma","High - Low",0.699722930607672,0.0123622357727247,0.0354126263854862
"High...Low.362","IL12A","Glioma","High - Low",-0.273735805710055,0.555116538494572,0.642621868539292
"High...Low.363","IMPDH1","Glioma","High - Low",0.481288095131219,0.100285457600573,0.16683165829288
"High...Low.364","IMPDH2","Glioma","High - Low",1.11312162928281,0.000527820337431926,0.00502638508969719
"High...Low.365","ITGA4","Glioma","High - Low",0.470770362650407,0.497985023833393,0.590368121509683
"High...Low.366","ITGAX","Glioma","High - Low",-0.108280705174245,0.829905329023678,0.873511679795615
"High...Low.367","KCNJ5","Glioma","High - Low",-0.34758125745908,0.530102427347483,0.62007871928604
"High...Low.368","KNG1","Glioma","High - Low",0.456297259766254,0.389913181646811,0.486240304807937
"High...Low.369","CYP4F3","Glioma","High - Low",-0.0505372010102588,0.902547377622332,0.929765154485313
"High...Low.370","MAOB","Glioma","High - Low",0.199305424299486,0.803251467176218,0.852677317487264
"High...Low.371","NQO1","Glioma","High - Low",-0.188746603352676,0.72696340731203,0.791049546486993
"High...Low.372","NQO2","Glioma","High - Low",0.654306599722739,0.0606297567415177,0.113493357365752
"High...Low.373","OPRD1","Glioma","High - Low",-0.488252220094527,0.314139065396607,0.410144224903142
"High...Low.374","OXTR","Glioma","High - Low",0.185427620681412,0.649956349921753,0.724855501735409
"High...Low.375","P4HA1","Glioma","High - Low",0.223018938431583,0.636313440852316,0.712675407965121
"High...Low.376","P4HB","Glioma","High - Low",0.672396693079187,0.0702925441997531,0.126947250240806
"High...Low.377","PAM","Glioma","High - Low",0.985597392947607,0.0265833223601261,0.0611958549549034
"High...Low.378","PC","Glioma","High - Low",0.732862390485042,0.119384948102687,0.191126850526542
"High...Low.379","PDE3B","Glioma","High - Low",0.677544084759342,0.112616154067557,0.182499495217895
"High...Low.380","PDE4C","Glioma","High - Low",-0.13209499805939,0.669591598123429,0.742076376286769
"High...Low.381","PDE1B","Glioma","High - Low",-0.752160764263135,0.123229976582717,0.196250707051094
"High...Low.382","PDHB","Glioma","High - Low",0.767577337981881,0.00382053845378663,0.0164451448106122
"High...Low.383","ABCB1","Glioma","High - Low",0.398676209620968,0.536283628033132,0.625520917999807
"High...Low.384","PLA2G5","Glioma","High - Low",0.0459856818725237,0.936124108949097,0.954345148129825
"High...Low.385","PLAT","Glioma","High - Low",0.205972370184186,0.698466166613169,0.766715764512904
"High...Low.386","POLR2A","Glioma","High - Low",0.520359448150308,0.0094639931938581,0.0298174992493691
"High...Low.387","POLR2B","Glioma","High - Low",0.869370045393917,0.000377066655830943,0.00413510116536881
"High...Low.388","POR","Glioma","High - Low",0.574664929137525,0.000807210247043352,0.00645669576956973
"High...Low.389","PPIB","Glioma","High - Low",0.561020752986274,0.0788532327643122,0.138474760797884
"High...Low.390","PPIC","Glioma","High - Low",1.03816249470991,0.106974369178331,0.175305230030283
"High...Low.391","PPP3CA","Glioma","High - Low",0.375107760605836,0.149811980509981,0.228709114235478
"High...Low.392","PPP3R1","Glioma","High - Low",0.0269705563228452,0.899681880063655,0.927593270673504
"High...Low.393","PRIM1","Glioma","High - Low",0.822354871394661,0.0246781913920318,0.0579408710932874
"High...Low.394","PRRG1","Glioma","High - Low",-0.0169994721499797,0.979582116731864,0.986589357471504
"High...Low.395","PTAFR","Glioma","High - Low",-0.108540621237359,0.869310820691624,0.904678261385406
"High...Low.396","PTGDS","Glioma","High - Low",-1.05942451572443,0.278878591961184,0.373149017283849
"High...Low.397","PTGER3","Glioma","High - Low",0.318056493376258,0.514873833909429,0.606109680950288
"High...Low.398","PTGER4","Glioma","High - Low",0.766823442084946,0.258587717940123,0.351640625060543
"High...Low.399","RARB","Glioma","High - Low",0.201641761786163,0.576586031634658,0.660757701577473
"High...Low.400","RPL4","Glioma","High - Low",1.08394305758021,0.00482165114597506,0.0189593694010203
"High...Low.401","RPL5","Glioma","High - Low",0.780725252796082,0.00988607371560874,0.0307405008862932
"High...Low.402","RPL6","Glioma","High - Low",1.08752132715485,0.000279618015691167,0.00349286310881051
"High...Low.403","RPL7","Glioma","High - Low",0.865252289926131,0.00283709293830536,0.0135813757427545
"High...Low.404","RPL7A","Glioma","High - Low",0.803275538994666,0.00385277887145002,0.0165187578725496
"High...Low.405","RPL12","Glioma","High - Low",0.792216238618138,0.00882837893082117,0.028395675195326
"High...Low.406","RPL23","Glioma","High - Low",0.90804652600333,0.0107736182977627,0.0323994678736315
"High...Low.407","RPL18A","Glioma","High - Low",1.06357909448483,0.00145741107540345,0.0090227890967257
"High...Low.408","RPL19","Glioma","High - Low",0.982796610173626,0.000621272744968367,0.00550402254574817
"High...Low.409","RPL21","Glioma","High - Low",0.628928936776749,0.0282894901537574,0.0640816636022697
"High...Low.410","RPL17","Glioma","High - Low",0.773736796029161,0.00876896090833905,0.0282670541934494
"High...Low.411","RPL24","Glioma","High - Low",1.00328550113114,0.00146816794577453,0.00906801466130742
"High...Low.412","RPL26","Glioma","High - Low",0.843021854713235,0.00725626398428319,0.0250035580553169
"High...Low.413","RPL27","Glioma","High - Low",0.822104700689863,0.00580326928332022,0.0214776732605413
"High...Low.414","RPL30","Glioma","High - Low",0.96368507720517,0.00268118135218119,0.0131814387600181
"High...Low.415","RPL28","Glioma","High - Low",0.768349474088636,0.0124965869132338,0.0356726202402187
"High...Low.416","RPL29","Glioma","High - Low",1.14147834926659,0.000376910824194414,0.00413510116536881
"High...Low.417","RPL34","Glioma","High - Low",1.012810668142,0.000947428893021575,0.00700681432268818
"High...Low.418","RPL35A","Glioma","High - Low",0.725779962214151,0.0131582522999592,0.0369254512678237
"High...Low.419","RPL37","Glioma","High - Low",0.813261315481457,0.00981472258460774,0.0305995810051727
"High...Low.420","RPL37A","Glioma","High - Low",0.925732483171338,0.0016166889563015,0.00962661445830461
"High...Low.421","RPL39","Glioma","High - Low",1.22014185984429,0.00295510447210072,0.0139770539595276
"High...Low.422","RPL36AL","Glioma","High - Low",0.479897890018718,0.03315587063244,0.0722608139249616
"High...Low.423","SLC2A9","Glioma","High - Low",-0.52235040170278,0.2488298273524,0.340635416555392
"High...Low.424","ATP2B2","Glioma","High - Low",0.225326656878377,0.677193112709496,0.748157831405513
"High...Low.425","ATP2B3","Glioma","High - Low",-1.21870523200168,0.040576171553279,0.0834728028780259
"High...Low.426","CD44","Glioma","High - Low",0.66398612459484,0.267344875730568,0.360627774061611
"High...Low.427","LMO3","Glioma","High - Low",0.604646500740443,0.314170350983543,0.410144224903142
"High...Low.428","TSR3","Glioma","High - Low",0.660267316546038,0.000206232084354737,0.0029288534843177
"High...Low.429","ZNF429","Glioma","High - Low",1.6590114739995,0.00248026284956267,0.0125102317997587
"High...Low.430","STX16","Glioma","High - Low",0.765430812088116,0.000279823843068751,0.00349286310881051
"High...Low.431","C16orf87","Glioma","High - Low",0.998209190963825,0.00168768617697563,0.00990424268438124
"High...Low.432","UBE2W","Glioma","High - Low",0.473111396362547,0.00396931090543092,0.0168208545608852
"High...Low.433","NDUFV3","Glioma","High - Low",0.817911421674744,9.08802074407378e-05,0.00192554277706961
"High...Low.434","TM6SF2","Glioma","High - Low",0.27948035027189,0.571724104960681,0.656853157002295
"High...Low.435","GRB10","Glioma","High - Low",1.94871977422612,0.00547689906547254,0.0206736285329512
"High...Low.436","GALK2","Glioma","High - Low",0.511022675167509,0.0369762412969608,0.077990802761341
"High...Low.437","GDF6","Glioma","High - Low",-0.487022346250326,0.274271554134027,0.368340937818242
"High...Low.438","GGA1","Glioma","High - Low",0.788261797625342,0.0106899805692884,0.0322793312289172
"High...Low.439","TIMM50","Glioma","High - Low",1.07152120537094,0.00329439156277264,0.0149313821817047
"High...Low.440","PDE9A","Glioma","High - Low",1.64635888998506,0.00396841164087536,0.0168208545608852
"High...Low.441","ALKBH2","Glioma","High - Low",2.40643424779203,8.46317905411984e-05,0.00184694777557742
"High...Low.442","OR2A14","Glioma","High - Low",0.625085823051967,0.392513552369397,0.488970835764903
"High...Low.443","ETFRF1","Glioma","High - Low",0.895008715944703,0.0628472642544388,0.116577713294747
