contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,1.03994951,0.174551582,Inf,1,0.233381284,0.815465345,1.03994951,0.05857227,0.056322224,tumor16SProximity_v3,ACVR2A,NA,146,0.03525296,3716,59,0.067294751,743,0.894879984,0.056513486,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.032764556,0.214047202,Inf,1,0.155552352,0.876385885,1.032764556,0.038519275,0.037297247,tumor16SProximity_v3,ACVR2B,NA,95,0.023950484,3716,40,0.045760431,743,0.93238643,0.046511393,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.623383617,0.272549218,Inf,1,2.885900249,0.003902958,1.623383617,0.086612164,0.053352863,tumor16SProximity_v3,ACVRL1,NA,213,0.047631862,3716,55,0.064602961,743,0.026063323,0.699003959,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.093423081,0.18746722,Inf,1,0.520929114,0.602416153,1.093423081,0.052507737,0.048021428,tumor16SProximity_v3,ACY1,NA,131,0.033100108,3716,51,0.064602961,743,0.745865981,0.128851735,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.609449683,0.470468799,Inf,1,1.628003234,0.1035242,1.609449683,0.025890157,0.016086342,tumor16SProximity_v3,ADA,NA,65,0.016953714,3716,16,0.02153432,743,0.240221256,0.686567474,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.136404264,0.533830287,Inf,1,3.038036885,0.002381248,2.136404264,0.058250356,0.027265605,tumor16SProximity_v3,ADA2,NA,127,0.030947255,3716,27,0.030955585,743,0.018047815,1.095184669,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.772382929,0.105475913,Inf,1,-1.89130451,0.058583707,0.772382929,0.078227796,0.101281104,tumor16SProximity_v3,ADAM10,NA,202,0.048170075,3716,100,0.111709287,743,0.166837971,-0.372611816,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.925534149,0.238807924,Inf,1,-0.29991369,0.764242992,0.925534149,0.023259061,0.02513042,tumor16SProximity_v3,ADAM12,NA,66,0.01722282,3716,23,0.02960969,743,0.859408148,-0.111641873,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.986539938,0.108632471,Inf,1,-0.123066946,0.902054086,0.986539938,0.123306281,0.124988636,tumor16SProximity_v3,ADAM15,NA,314,0.07212056,3716,137,0.156123822,743,0.946651051,-0.019550639,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.962375868,0.159325617,Inf,1,-0.231646974,0.816812219,0.962375868,0.052561254,0.054616139,tumor16SProximity_v3,ADAM17,NA,130,0.032831001,3716,58,0.067294751,743,0.895511179,-0.055327629,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.919346157,0.844420481,Inf,1,1.481944287,0.13835512,1.919346157,0.013673626,0.007124106,tumor16SProximity_v3,ADAM19,NA,34,0.008342304,3716,7,0.009421265,743,0.28998036,0.940614927,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.976614271,1.012839442,Inf,1,3.205691386,0.001347384,2.976614271,0.032964743,0.011074577,tumor16SProximity_v3,ADAM22,NA,79,0.019644779,3716,11,0.014804845,743,0.011908989,1.57367228,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,2.90909433,1.292529029,Inf,1,2.403390928,0.016243812,2.90909433,0.017651993,0.006067865,tumor16SProximity_v3,ADAM28,NA,45,0.011571582,3716,6,0.00807537,743,0.072446229,1.540570078,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.799484656,0.296172068,Inf,1,3.569539218,0.00035761,1.799484656,0.09041946,0.050247419,tumor16SProximity_v3,ADAM8,NA,218,0.05409042,3716,51,0.060565276,743,0.004191565,0.8475838,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.756735272,0.094779692,Inf,1,-2.225516274,0.0260466,0.756735272,0.082407077,0.108898158,tumor16SProximity_v3,ADAM9,NA,206,0.047631862,3716,118,0.133243607,743,0.098887429,-0.402139403,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.08021702,0.155419186,Inf,1,0.536302309,0.591749635,1.08021702,0.087558045,0.081055976,tumor16SProximity_v3,ADAMTS17,NA,224,0.049784715,3716,85,0.091520861,743,0.738133582,0.111321185,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.645453638,0.384874007,Inf,1,2.129170617,0.033240147,1.645453638,0.043937602,0.026702425,tumor16SProximity_v3,ADAMTS5,NA,107,0.026103337,3716,27,0.034993271,743,0.114834669,0.718485378,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.80452822,0.810083594,Inf,1,3.570160675,0.000356762,2.80452822,0.04592157,0.01637408,tumor16SProximity_v3,ADAMTS9,NA,110,0.025565124,3716,16,0.017496635,743,0.004189583,1.4877581,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.964296978,0.172340081,Inf,1,-0.203423054,0.838804382,0.964296978,0.043493862,0.045104218,tumor16SProximity_v3,ADAR,NA,108,0.027987083,3716,47,0.063257066,743,0.909318123,-0.052450568,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.790738403,0.998503104,Inf,1,2.86844595,0.004124937,2.790738403,0.027587014,0.009885202,tumor16SProximity_v3,ADCY1,NA,67,0.016953714,3716,10,0.012113055,743,0.02704855,1.480646896,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.274078006,0.326269654,Inf,1,0.945876266,0.3442117,1.274078006,0.027264893,0.021399705,tumor16SProximity_v3,ADCY2,NA,68,0.017491927,3716,22,0.02960969,743,0.51896404,0.34945361,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.645228988,0.348055603,Inf,1,2.353434062,0.018600907,1.645228988,0.055212929,0.033559419,tumor16SProximity_v3,ADCY3,NA,133,0.031485468,3716,34,0.041722746,743,0.079569113,0.718288396,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.741831326,0.20354686,Inf,1,-1.08837641,0.276428971,0.741831326,0.017025184,0.02295021,tumor16SProximity_v3,ADCY5,NA,45,0.012109795,3716,22,0.02960969,743,0.45436449,-0.430836904,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.719737857,0.84485296,Inf,1,3.22090873,0.001277848,2.719737857,0.036346708,0.013364048,tumor16SProximity_v3,ADCY7,NA,94,0.023950484,3716,13,0.01615074,743,0.011506223,1.443467603,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.828430614,0.292846148,Inf,1,-0.532460573,0.594407042,0.828430614,0.010514752,0.012692375,tumor16SProximity_v3,ADCY8,NA,26,0.006996771,3716,13,0.01615074,743,0.740401754,-0.271547226,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.00982459,0.202973714,Inf,1,0.04864026,0.961205985,1.00982459,0.039324105,0.03894152,tumor16SProximity_v3,ADCY9,NA,97,0.025026911,3716,40,0.048452221,743,0.980622728,0.014104714,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.655573629,0.057240128,Inf,1,-4.835986053,1.32E-06,0.655573629,0.166331,0.25371826,tumor16SProximity_v3,ADD1,NA,428,0.089881593,3716,274,0.265141319,743,3.44E-05,-0.609170274,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.817720387,0.490693225,Inf,1,2.213682757,0.02685061,1.817720387,0.034018152,0.018714733,tumor16SProximity_v3,ADD2,NA,82,0.021528525,3716,19,0.02422611,743,0.100579877,0.862130292,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.836490184,0.135324511,Inf,1,-1.103623939,0.269756302,0.836490184,0.051350688,0.061388274,tumor16SProximity_v3,ADD3,NA,127,0.031485468,3716,63,0.074024226,743,0.447805611,-0.257579485,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.886566102,1.185050906,Inf,1,2.58212974,0.009819266,2.886566102,0.025183976,0.008724545,tumor16SProximity_v3,ADGRA2,NA,58,0.012648009,3716,9,0.012113055,743,0.050214965,1.529354263,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.941333499,0.124636483,Inf,1,-0.456615464,0.647947462,0.941333499,0.087300032,0.09274081,tumor16SProximity_v3,ADGRA3,NA,215,0.048977395,3716,105,0.115746972,743,0.780189371,-0.087222158,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.282584619,0.337593119,Inf,1,0.945535166,0.344385726,1.282584619,0.026653359,0.020780975,tumor16SProximity_v3,ADGRE1,NA,68,0.017761033,3716,20,0.025572005,743,0.519099715,0.359054012,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.645626796,0.370246191,Inf,1,2.213991254,0.026829381,1.645626796,0.045142625,0.027431873,tumor16SProximity_v3,ADGRE2,NA,109,0.028256189,3716,28,0.034993271,743,0.100579877,0.718637191,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.691311192,0.825365983,Inf,1,3.228234329,0.001245569,2.691311192,0.03838145,0.014261246,tumor16SProximity_v3,ADGRE5,NA,94,0.023143165,3716,14,0.017496635,743,0.011248362,1.428309217,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.631364123,0.457702067,Inf,1,1.744402435,0.081088941,1.631364123,0.027374439,0.016780091,tumor16SProximity_v3,ADGRF1,NA,68,0.017761033,3716,17,0.02153432,743,0.204069834,0.70607883,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.571136664,0.337956342,Inf,1,2.100385259,0.035694965,1.571136664,0.051059827,0.032498654,tumor16SProximity_v3,ADGRF3,NA,126,0.030947255,3716,32,0.039030956,743,0.12055101,0.651808678,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.606260731,0.41509503,Inf,1,1.833848352,0.066676508,1.606260731,0.033506994,0.020860246,tumor16SProximity_v3,ADGRF5,NA,87,0.022066738,3716,20,0.0269179,743,0.180558297,0.683706093,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.683041559,0.053884235,Inf,1,-4.832121167,1.35E-06,0.683041559,0.226811248,0.332060686,tumor16SProximity_v3,ADGRG1,NA,587,0.11598493,3716,361,0.30013459,743,3.49E-05,-0.549954733,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.152235358,0.526843653,Inf,1,3.131296098,0.001740366,2.152235358,0.04696553,0.021821745,tumor16SProximity_v3,ADGRG3,NA,116,0.028794403,3716,22,0.028263795,743,0.01441051,1.105835853,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.508107506,0.381776643,Inf,1,1.622976054,0.104594524,1.508107506,0.035410853,0.023480324,tumor16SProximity_v3,ADGRG5,NA,87,0.021259419,3716,23,0.028263795,743,0.241706088,0.592739275,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.235460747,0.214236337,Inf,1,1.219357719,0.22270845,1.235460747,0.058682562,0.047498524,tumor16SProximity_v3,ADGRG6,NA,148,0.037944026,3716,47,0.060565276,743,0.3971334,0.305049174,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.515235539,0.370935904,Inf,1,1.697564962,0.089589901,1.515235539,0.038840422,0.025633257,tumor16SProximity_v3,ADGRL1,NA,103,0.024757804,3716,24,0.030955585,743,0.217444721,0.599542074,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.699453834,0.055298115,Inf,1,-4.521376712,6.14E-06,0.699453834,0.214466391,0.306619794,tumor16SProximity_v3,ADGRL2,NA,549,0.111410118,3716,328,0.298788694,743,0.000131317,-0.515699256,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.72995242,0.345696975,Inf,1,2.742796277,0.006091847,1.72995242,0.056959459,0.032925448,tumor16SProximity_v3,ADGRL3,NA,138,0.03444564,3716,34,0.045760431,743,0.035299566,0.790732359,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.498650658,0.501605623,Inf,1,1.208722126,0.226769618,1.498650658,0.021231411,0.014167018,tumor16SProximity_v3,ADGRL4,NA,56,0.014262648,3716,13,0.01615074,743,0.40124776,0.583664123,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.028572413,0.202822243,Inf,1,0.142867821,0.886394573,1.028572413,0.044221786,0.042993362,tumor16SProximity_v3,ADGRV1,NA,114,0.028525296,3716,43,0.052489906,743,0.93802626,0.040643366,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.14360481,0.318497653,Inf,1,0.481809061,0.629941592,1.14360481,0.023569919,0.020610196,tumor16SProximity_v3,ADH1A,NA,57,0.015069968,3716,21,0.0269179,743,0.7666443,0.193588594,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.271432912,0.308985837,Inf,1,0.988160744,0.323073931,1.271432912,0.02892516,0.022750048,tumor16SProximity_v3,ADH1B,NA,71,0.018568353,3716,24,0.03230148,743,0.500533652,0.34645534,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.198799828,0.210345209,Inf,1,1.033384504,0.301423995,1.198799828,0.056550276,0.047172409,tumor16SProximity_v3,ADH1C,NA,139,0.034176534,3716,49,0.061911171,743,0.480552055,0.261590782,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.668832292,0.262690014,Inf,1,-1.024093054,0.305791325,0.668832292,0.007527242,0.011254304,tumor16SProximity_v3,ADH4,NA,22,0.005920344,3716,10,0.01345895,743,0.483954141,-0.580283592,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.70224031,0.047200672,Inf,1,-5.258985125,1.45E-07,0.70224031,0.274939626,0.391517864,tumor16SProximity_v3,ADH5,NA,713,0.144779333,3716,432,0.368775236,743,5.06E-06,-0.509963282,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.704479122,2.252088923,Inf,1,3.234755383,0.00121747,4.704479122,0.022671166,0.00481906,tumor16SProximity_v3,ADH6,NA,55,0.013993541,3716,5,0.006729475,743,0.011077673,2.234034997,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.886663836,0.590199807,Inf,1,2.029267463,0.042431055,1.886663836,0.025072807,0.013289494,tumor16SProximity_v3,ADIPOQ,NA,64,0.016684607,3716,13,0.017496635,743,0.134740886,0.915837388,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.694765527,0.084994744,Inf,1,-2.976893598,0.00291185,0.694765527,0.074346781,0.107009888,tumor16SProximity_v3,ADIPOR1,NA,186,0.045748116,3716,118,0.139973082,743,0.020963287,-0.525401923,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.178635435,0.224052558,Inf,1,0.864606985,0.387254538,1.178635435,0.045167484,0.038321844,tumor16SProximity_v3,ADIPOR2,NA,112,0.027987083,3716,40,0.049798116,743,0.558243006,0.237117546,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.964564775,0.049754011,Inf,1,-0.699438036,0.484278325,0.964564775,0.654932687,0.678992955,tumor16SProximity_v3,ADIRF,NA,1647,0.264800861,3716,708,0.497981157,743,0.650301568,-0.05204997,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.038736149,0.466189173,Inf,1,3.115158333,0.001838462,2.038736149,0.053811374,0.026394477,tumor16SProximity_v3,ADM,NA,131,0.032561895,3716,27,0.03230148,743,0.015041297,1.027675075,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.761165418,0.314958984,Inf,1,3.164783307,0.001551985,1.761165418,0.076406522,0.043384069,tumor16SProximity_v3,ADM2,NA,186,0.044940797,3716,45,0.052489906,743,0.013314737,0.816530421,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.679758953,0.078136087,Inf,1,-3.358224589,0.000784448,0.679758953,0.098398563,0.144755083,tumor16SProximity_v3,ADNP2,NA,242,0.055166846,3716,151,0.152086137,743,0.007866134,-0.556904847,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.047028146,0.496393316,Inf,1,2.954247194,0.003134328,2.047028146,0.048848384,0.023863074,tumor16SProximity_v3,ADORA1,NA,119,0.028794403,3716,24,0.03230148,743,0.022095257,1.033530939,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.419312922,0.282882141,Inf,1,1.756932821,0.07892926,1.419312922,0.052762109,0.037174402,tumor16SProximity_v3,ADORA2A,NA,126,0.032292788,3716,38,0.048452221,743,0.200748162,0.505192702,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.230881333,0.22028057,Inf,1,1.160753877,0.245742005,1.230881333,0.055789385,0.045324747,tumor16SProximity_v3,ADORA2B,NA,138,0.035522067,3716,46,0.059219381,743,0.421950896,0.299691682,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.840329046,0.164265048,Inf,1,-0.88993433,0.373501149,0.840329046,0.032753809,0.038977361,tumor16SProximity_v3,ADPGK,NA,82,0.021259419,3716,40,0.051144011,743,0.5460631,-0.250973743,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.230731088,0.318478516,Inf,1,0.802283565,0.422388947,1.230731088,0.026485886,0.02152045,tumor16SProximity_v3,ADPRM,NA,69,0.018299247,3716,21,0.028263795,743,0.591603115,0.29951557,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.235220788,2.0462438,Inf,1,2.987555965,0.002812178,4.235220788,0.021778567,0.005142251,tumor16SProximity_v3,ADRA1A,NA,54,0.013993541,3716,5,0.006729475,743,0.020566462,2.082437181,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,3.189886926,1.028563642,Inf,1,3.597465761,0.000321333,3.189886926,0.038255644,0.01199279,tumor16SProximity_v3,ADRA1B,NA,89,0.022604952,3716,12,0.01615074,743,0.003839212,1.673505285,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.167818947,0.215836199,Inf,1,0.839400131,0.40124481,1.167818947,0.054517976,0.046683586,tumor16SProximity_v3,ADRA1D,NA,136,0.034983854,3716,46,0.056527591,743,0.572003045,0.223816623,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.156648132,0.278754237,Inf,1,0.603839076,0.545950637,1.156648132,0.031833096,0.02752185,tumor16SProximity_v3,ADRA2A,NA,79,0.021259419,3716,27,0.034993271,743,0.699074852,0.209950043,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.936380925,0.304312849,Inf,1,4.204885386,2.61E-05,1.936380925,0.105948503,0.054714701,tumor16SProximity_v3,ADRA2B,NA,253,0.061625404,3716,57,0.071332436,743,0.000450704,0.953362788,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.991684863,0.331225088,Inf,1,-0.024999526,0.980055342,0.991684863,0.013834689,0.013950691,tumor16SProximity_v3,ADRA2C,NA,34,0.00861141,3716,14,0.017496635,743,0.989910295,-0.01204636,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.210186154,0.160254843,Inf,1,1.440657167,0.149681561,1.210186154,0.114575061,0.094675567,tumor16SProximity_v3,ADRB1,NA,290,0.065392896,3716,98,0.107671602,743,0.305549412,0.275228983,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.993110185,0.199823086,Inf,1,-0.03436052,0.972589665,0.993110185,0.042253308,0.042546445,tumor16SProximity_v3,ADRB2,NA,103,0.026103337,3716,43,0.053835801,743,0.986645814,-0.009974302,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.539310051,1.325580832,Inf,1,1.785152371,0.074236605,2.539310051,0.012763393,0.005026323,tumor16SProximity_v3,ADRB3,NA,30,0.007534984,3716,5,0.006729475,743,0.193321884,1.34443656,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.00983441,0.059492455,Inf,1,0.166115344,0.868066179,1.00983441,0.448325906,0.443959823,tumor16SProximity_v3,ADRM1,NA,1129,0.220129171,3716,469,0.405114401,743,0.92720816,0.014118742,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.666509189,0.096186093,Inf,1,-2.811255452,0.004934859,0.666509189,0.060894015,0.091362603,tumor16SProximity_v3,AEBP2,NA,154,0.035522067,3716,96,0.109017497,743,0.03042178,-0.58530333,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.980869768,0.095827528,Inf,1,-0.197710105,0.843271883,0.980869768,0.148563608,0.151461094,tumor16SProximity_v3,AFDN,NA,373,0.084768568,3716,160,0.180349933,743,0.911920592,-0.027866495,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.071515255,0.112627072,Inf,1,0.657156406,0.511080353,1.071515255,0.147923937,0.138051172,tumor16SProximity_v3,AFF1,NA,376,0.082346609,3716,148,0.160161507,743,0.671159002,0.09965239,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.453813225,0.97588309,Inf,1,2.257082696,0.024002908,2.453813225,0.018883693,0.007695652,tumor16SProximity_v3,AFF2,NA,46,0.011840689,3716,8,0.01076716,743,0.093720583,1.295025441,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.141891927,1.012208557,Inf,1,1.61177913,0.107010011,2.141891927,0.012096103,0.005647392,tumor16SProximity_v3,AFP,NA,29,0.00780409,3716,6,0.00807537,743,0.244996605,1.098885688,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.02448879,0.21066607,Inf,1,0.11765645,0.906339875,1.02448879,0.036380561,0.035510941,tumor16SProximity_v3,AGA,NA,90,0.023143165,3716,37,0.047106326,743,0.948646397,0.034904198,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.174072897,0.135239609,Inf,1,1.393185218,0.163563789,1.174072897,0.139899005,0.119157,tumor16SProximity_v3,AGAP3,NA,351,0.078310011,3716,126,0.125168237,743,0.323047129,0.231521987,NS or |log2FC| < 1
