contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,1.111989039,0.630573114,Inf,1,0.187191636,0.851510382,1.111989039,0.011593789,0.010426172,tumor16SProximity_v3,HAUS2,NA,14,0.007977208,1755,4,0.014134276,283,0.954550554,0.153142567,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.815069149,1.174508562,Inf,1,0.921241043,0.356924595,1.815069149,0.014503791,0.007990765,tumor16SProximity_v3,HAUS3,NA,17,0.00968661,1755,3,0.010600707,283,0.688553565,0.860024512,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.352992215,0.586230715,Inf,1,0.697736736,0.485341849,1.352992215,0.024932712,0.018427831,tumor16SProximity_v3,HAVCR2,NA,29,0.016524217,1755,7,0.024734982,283,0.775317295,0.436153538,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.914535119,0.691912893,Inf,1,1.797108268,0.072318433,1.914535119,0.067981324,0.035508006,tumor16SProximity_v3,HBA1/2,NA,77,0.033618234,1755,14,0.045936396,283,0.435202035,0.936994124,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.906689855,2.326443565,Inf,1,2.28830347,0.022119855,3.906689855,0.039934731,0.01022214,tumor16SProximity_v3,HBB,NA,49,0.018803419,1755,4,0.014134276,283,0.380680947,1.965946727,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.600509169,0.723021168,Inf,1,1.041123554,0.297818209,1.600509169,0.031035301,0.019390892,tumor16SProximity_v3,HBEGF,NA,36,0.018803419,1755,7,0.021201413,283,0.647052994,0.678530942,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.825972105,0.218808483,Inf,1,-0.721732256,0.470459106,0.825972105,0.044233628,0.053553417,tumor16SProximity_v3,HCAR2,NA,55,0.029059829,1755,22,0.077738516,283,0.766605174,-0.275835036,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.414067948,2.55571197,Inf,1,1.640305926,0.100941574,3.414067948,0.01816771,0.005321426,tumor16SProximity_v3,HCAR3,NA,21,0.011965812,1755,2,0.007067138,283,0.466603094,1.771491772,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.823057948,0.145349874,Inf,1,-1.102670233,0.270170398,0.823057948,0.105296379,0.12793313,tumor16SProximity_v3,HCFC1,NA,128,0.063247863,1755,49,0.144876325,283,0.624636567,-0.280934086,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.632486074,0.20947598,Inf,1,-1.383165847,0.166614019,0.632486074,0.025779442,0.040758908,tumor16SProximity_v3,HCFC1R1,NA,33,0.018803419,1755,15,0.049469965,283,0.533237881,-0.660894381,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.482722646,1.528297035,Inf,1,1.477250943,0.139608383,2.482722646,0.026138112,0.010528003,tumor16SProximity_v3,HCK,NA,25,0.013105413,1755,4,0.014134276,283,0.506626977,1.311923102,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.655620578,1.622676071,Inf,1,1.598401071,0.109953746,2.655620578,0.020809875,0.007836163,tumor16SProximity_v3,HCN1,NA,25,0.014245014,1755,3,0.010600707,283,0.473344798,1.409049036,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.216860295,0.403191614,Inf,1,0.592368604,0.553603785,1.216860295,0.04535463,0.037271847,tumor16SProximity_v3,HCST,NA,54,0.026210826,1755,15,0.045936396,283,0.810530897,0.283163545,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.646760297,0.126258247,Inf,1,-2.232289056,0.025595865,0.646760297,0.072766984,0.112509974,tumor16SProximity_v3,HDAC1,NA,87,0.044444444,1755,43,0.113074205,283,0.392448755,-0.628696976,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.128930412,0.222975305,Inf,1,0.61399679,0.539217449,1.128930412,0.103858118,0.091996918,tumor16SProximity_v3,HDAC10,NA,125,0.064387464,1755,35,0.113074205,283,0.803236407,0.174956561,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.95429102,0.289993975,Inf,1,-0.153961937,0.877639747,0.95429102,0.036787112,0.038549154,tumor16SProximity_v3,HDAC11,NA,45,0.023931624,1755,15,0.045936396,283,0.966655258,-0.067498799,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.861461791,0.259204396,Inf,1,-0.495613214,0.620167328,0.861461791,0.036890693,0.042823365,tumor16SProximity_v3,HDAC2,NA,45,0.023361823,1755,16,0.053003534,283,0.851369456,-0.215141285,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.265015292,0.449479116,Inf,1,0.661621666,0.508213719,1.265015292,0.033322306,0.026341425,tumor16SProximity_v3,HDAC3,NA,40,0.022792023,1755,10,0.03180212,283,0.789801954,0.339154825,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.810148073,0.18017674,Inf,1,-0.946665765,0.343809121,0.810148073,0.063649332,0.07856506,tumor16SProximity_v3,HDAC4,NA,77,0.041595442,1755,30,0.091872792,283,0.680963226,-0.303742478,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.949972187,0.241888271,Inf,1,-0.201560065,0.840260668,0.949972187,0.055871594,0.058813926,tumor16SProximity_v3,HDAC5,NA,68,0.036467236,1755,22,0.070671378,283,0.950415739,-0.07404282,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.737051885,0.233635878,Inf,1,-0.962490491,0.335803278,0.737051885,0.028708081,0.038949878,tumor16SProximity_v3,HDAC6,NA,35,0.018233618,1755,15,0.045936396,283,0.67499299,-0.440161913,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.954331085,0.223524622,Inf,1,-0.199574624,0.841813276,0.954331085,0.067142339,0.070355393,tumor16SProximity_v3,HDAC7,NA,80,0.042735043,1755,27,0.084805654,283,0.951427276,-0.067438229,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.752037843,0.178877658,Inf,1,-1.198065753,0.23089142,0.752037843,0.051387724,0.068331301,tumor16SProximity_v3,HDAC8,NA,62,0.033048433,1755,26,0.088339223,283,0.591765053,-0.411122834,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.087687719,1.053059846,Inf,1,1.459230805,0.144501593,2.087687719,0.027066848,0.012964989,tumor16SProximity_v3,HDAC9,NA,32,0.017094017,1755,5,0.014134276,283,0.512599351,1.061905927,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.391776091,0.840987769,Inf,1,0.547087989,0.584318284,1.391776091,0.014234293,0.01022743,tumor16SProximity_v3,HDC,NA,18,0.009116809,1755,4,0.014134276,283,0.830000615,0.476927129,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.062013636,0.253072098,Inf,1,0.252489006,0.800663111,1.062013636,0.064613608,0.060840658,tumor16SProximity_v3,HDGF,NA,77,0.04045584,1755,23,0.070671378,283,0.93444921,0.08680229,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.515438813,0.117121585,Inf,1,-2.916628966,0.003538364,0.515438813,0.044811939,0.086939395,tumor16SProximity_v3,HEBP1,NA,57,0.031339031,1755,33,0.098939929,283,0.179209441,-0.956126918,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.792546616,0.201029168,Inf,1,-0.916634254,0.359334329,0.792546616,0.047897389,0.060434791,tumor16SProximity_v3,HEBP2,NA,57,0.031339031,1755,23,0.070671378,283,0.69096069,-0.335432301,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.866748088,0.21228387,Inf,1,-0.583892491,0.559292645,0.866748088,0.065530447,0.075604952,tumor16SProximity_v3,HECTD1,NA,77,0.037606838,1755,29,0.091872792,283,0.814654315,-0.206315346,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.690063249,0.372552646,Inf,1,-0.687135524,0.49199733,0.690063249,0.009204273,0.013338303,tumor16SProximity_v3,HECTD2,NA,11,0.006267806,1755,5,0.017667845,283,0.781029671,-0.535199494,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.560466704,0.199239238,Inf,1,-1.628705601,0.103375357,0.560466704,0.019187686,0.034235194,tumor16SProximity_v3,HECTD3,NA,23,0.013105413,1755,13,0.042402827,283,0.468663697,-0.835299425,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.346958137,5.544841725,Inf,1,1.61669612,0.105943892,5.346958137,0.014286462,0.002671886,tumor16SProximity_v3,HECW1,NA,17,0.00968661,1755,1,0.003533569,283,0.470947915,2.418718381,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.70041595,0.197437763,Inf,1,-1.263206909,0.206514831,0.70041595,0.044060717,0.062906501,tumor16SProximity_v3,HECW2,NA,53,0.025641026,1755,23,0.070671378,283,0.568398725,-0.513716157,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.329555748,0.53880063,Inf,1,0.702889164,0.482124825,1.329555748,0.028212374,0.021219399,tumor16SProximity_v3,HEG1,NA,33,0.017663818,1755,8,0.028268551,283,0.77322195,0.41094427,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.716972608,0.841193988,Inf,1,1.10334981,0.269875284,1.716972608,0.021452189,0.012494194,tumor16SProximity_v3,HELLS,NA,26,0.014814815,1755,5,0.017667845,283,0.624554074,0.779867024,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.563850647,0.149691374,Inf,1,-2.158221748,0.030910595,0.563850647,0.033667051,0.059709164,tumor16SProximity_v3,HELZ2,NA,42,0.023361823,1755,22,0.074204947,283,0.400635707,-0.826615023,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.814305982,0.09748059,Inf,1,-1.715972269,0.086167118,0.814305982,0.250445232,0.307556664,tumor16SProximity_v3,HEPACAM2,NA,317,0.121937322,1755,117,0.307420495,283,0.448263673,-0.296357094,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.648885921,0.260446257,Inf,1,-1.077543201,0.281237661,0.648885921,0.016742093,0.025801289,tumor16SProximity_v3,HERC1,NA,20,0.011396011,1755,10,0.028268551,283,0.632605573,-0.623963231,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.389574198,0.548868855,Inf,1,0.832924384,0.404887376,1.389574198,0.032714797,0.023543038,tumor16SProximity_v3,HERC2,NA,39,0.01994302,1755,9,0.028268551,283,0.721132772,0.474642871,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.277604612,0.430882264,Inf,1,0.726408245,0.467588538,1.277604612,0.03692163,0.028899105,tumor16SProximity_v3,HERC3,NA,44,0.024501425,1755,11,0.035335689,283,0.762933609,0.353441426,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.87531135,1.030077666,Inf,1,1.144717887,0.252326039,1.87531135,0.019717135,0.010514059,tumor16SProximity_v3,HERC4,NA,24,0.013105413,1755,4,0.014134276,283,0.608937245,0.90713014,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.182684707,0.457839482,Inf,1,0.433425166,0.664705921,1.182684707,0.027624794,0.023357699,tumor16SProximity_v3,HERC5,NA,33,0.018803419,1755,9,0.03180212,283,0.875707872,0.242065515,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.899260214,0.376619716,Inf,1,-0.253534261,0.799855389,0.899260214,0.020639166,0.022951273,tumor16SProximity_v3,HERC6,NA,25,0.014245014,1755,9,0.03180212,283,0.934309657,-0.153189454,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.554691677,0.128794655,Inf,1,-2.538176589,0.011143174,0.554691677,0.046535553,0.08389445,tumor16SProximity_v3,HERPUD1,NA,56,0.029059829,1755,32,0.098939929,283,0.327874635,-0.850242017,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.67494161,0.15937775,Inf,1,-1.664844584,0.095943767,0.67494161,0.048509673,0.0718724,tumor16SProximity_v3,HERPUD2,NA,58,0.031908832,1755,27,0.091872792,283,0.461161921,-0.567165396,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.983310755,0.372857697,Inf,1,-0.044384758,0.964597711,0.983310755,0.033657164,0.03422841,tumor16SProximity_v3,HES1,NA,42,0.021652422,1755,12,0.028268551,283,0.99836671,-0.024280673,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.917297855,0.345382643,Inf,1,-0.229264399,0.818663422,0.917297855,0.028584469,0.031161601,tumor16SProximity_v3,HES4,NA,45,0.023361823,1755,12,0.038869258,283,0.942663875,-0.124537829,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.793069919,0.857337986,Inf,1,1.221252157,0.221990562,1.793069919,0.033470067,0.018666348,tumor16SProximity_v3,HES5,NA,40,0.020512821,1755,7,0.017667845,283,0.581289363,0.842431746,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.85412124,0.199941117,Inf,1,-0.673596591,0.500567821,0.85412124,0.059024648,0.069105702,tumor16SProximity_v3,HEXA,NA,71,0.038746439,1755,26,0.088339223,283,0.786262386,-0.227487225,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.35724927,0.355760986,Inf,1,1.165348238,0.24387806,1.35724927,0.066865884,0.049265736,tumor16SProximity_v3,HEXB,NA,82,0.043304843,1755,19,0.067137809,283,0.600151165,0.440685708,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.499802742,0.460683852,Inf,1,1.319604397,0.186967134,1.499802742,0.066850097,0.044572593,tumor16SProximity_v3,HEY1,NA,76,0.03988604,1755,17,0.049469965,283,0.549130116,0.584772766,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.635217101,0.707459362,Inf,1,1.136686967,0.255669169,1.635217101,0.028445909,0.017395799,tumor16SProximity_v3,HEY2,NA,39,0.021082621,1755,7,0.021201413,283,0.609718178,0.709482189,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.842767141,0.32465266,Inf,1,-0.444067243,0.656993969,0.842767141,0.034806869,0.041300695,tumor16SProximity_v3,HEYL,NA,49,0.023361823,1755,13,0.038869258,283,0.870494302,-0.246794029,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.614445452,1.975664565,Inf,1,1.271783735,0.203449969,2.614445452,0.013385328,0.005119758,tumor16SProximity_v3,HFE,NA,16,0.009116809,1755,2,0.007067138,283,0.56553346,1.38650497,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.503640627,0.752514133,Inf,1,0.815026355,0.415057224,1.503640627,0.01916026,0.01274258,tumor16SProximity_v3,HGF,NA,23,0.013105413,1755,5,0.017667845,283,0.731123338,0.588459802,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.118017031,0.369056329,Inf,1,0.337948919,0.735401682,1.118017031,0.033427078,0.029898541,tumor16SProximity_v3,HGS,NA,41,0.023361823,1755,12,0.042402827,283,0.908991197,0.160942165,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.74240493,0.152028487,Inf,1,-1.454550232,0.145793817,0.74240493,0.06843389,0.092178657,tumor16SProximity_v3,HGSNAT,NA,82,0.045584046,1755,36,0.116607774,283,0.512924376,-0.429721804,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.157477875,2.503588644,Inf,1,1.450072324,0.147038352,3.157477875,0.016211869,0.005134436,tumor16SProximity_v3,HHAT,NA,18,0.00968661,1755,2,0.007067138,283,0.515293119,1.658772625,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.707376594,0.784278373,Inf,1,1.164605402,0.244178756,1.707376594,0.02682748,0.01571269,tumor16SProximity_v3,HHEX,NA,32,0.017663818,1755,6,0.021201413,283,0.600629193,0.771781307,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.469848374,0.838709356,Inf,1,0.67499628,0.499678128,1.469848374,0.015322654,0.010424649,tumor16SProximity_v3,HHIP,NA,18,0.00968661,1755,4,0.014134276,283,0.785711943,0.555667338,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.108101523,0.274878962,Inf,1,0.413798999,0.679021317,1.108101523,0.067159715,0.060607908,tumor16SProximity_v3,HIF1A,NA,82,0.042735043,1755,23,0.074204947,283,0.883857746,0.148090065,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.683188316,0.934884177,Inf,1,0.937462642,0.348520632,1.683188316,0.017783616,0.010565435,tumor16SProximity_v3,HIF3A,NA,21,0.011396011,1755,4,0.014134276,283,0.68279005,0.751196595,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.343583283,0.630368381,Inf,1,0.629495518,0.529024702,1.343583283,0.024079795,0.017922071,tumor16SProximity_v3,HIGD1B,NA,32,0.018233618,1755,7,0.021201413,283,0.798837643,0.426085751,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.850664039,0.8398254,Inf,1,1.35643206,0.174961739,1.850664039,0.029066861,0.015706179,tumor16SProximity_v3,HILPDA,NA,34,0.018803419,1755,6,0.021201413,283,0.538560941,0.888043018,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.689060352,1.935188986,Inf,1,2.488436689,0.012830608,3.689060352,0.038599872,0.010463334,tumor16SProximity_v3,HIP1,NA,46,0.026210826,1755,4,0.014134276,283,0.330479581,1.883253391,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.971637892,1.808105164,Inf,1,1.789967947,0.073459064,2.971637892,0.023431675,0.007885104,tumor16SProximity_v3,HIPK1,NA,29,0.016524217,1755,3,0.010600707,283,0.435608022,1.571258327,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.787759289,0.226154518,Inf,1,-0.830980475,0.40598466,0.787759289,0.037576979,0.047701092,tumor16SProximity_v3,HIPK2,NA,45,0.023931624,1755,18,0.060070671,283,0.721478059,-0.344173235,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.901756892,1.192053432,Inf,1,1.025463896,0.305144353,1.901756892,0.014913537,0.007841979,tumor16SProximity_v3,HIVEP1,NA,18,0.01025641,1755,3,0.010600707,283,0.651102784,0.927332834,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.767361041,0.26623736,Inf,1,-0.76321208,0.445336926,0.767361041,0.026626784,0.034699161,tumor16SProximity_v3,HK1,NA,35,0.019373219,1755,13,0.038869258,283,0.748161192,-0.382022573,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.759016769,0.411671508,Inf,1,-0.50837806,0.611188236,0.759016769,0.010151973,0.013375163,tumor16SProximity_v3,HK2,NA,12,0.006837607,1755,5,0.017667845,283,0.847706422,-0.397796336,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.273871565,0.954797014,Inf,1,1.956383278,0.05042002,2.273871565,0.046216786,0.020325152,tumor16SProximity_v3,HLA-DMA,NA,53,0.025071225,1755,8,0.028268551,283,0.416742359,1.185150769,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.413769256,0.620026627,Inf,1,0.78953198,0.429801146,1.413769256,0.031737448,0.022448817,tumor16SProximity_v3,HLA-DMB,NA,39,0.01994302,1755,8,0.017667845,283,0.738250014,0.499546674,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.65980433,4.813892395,Inf,1,1.489712398,0.136299873,4.65980433,0.011563148,0.002481467,tumor16SProximity_v3,HLA-DOA,NA,15,0.008547009,1755,1,0.003533569,283,0.500361051,2.220269376,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.850861788,3.621743929,Inf,1,2.115077564,0.034423337,4.850861788,0.02591585,0.005342525,tumor16SProximity_v3,HLA-DOB,NA,29,0.015954416,1755,2,0.007067138,283,0.411472018,2.278241074,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.953583819,0.584651775,Inf,1,2.237652944,0.025243696,1.953583819,0.155431005,0.079561984,tumor16SProximity_v3,HLA-DPA1,NA,176,0.059259259,1755,26,0.067137809,283,0.391214646,0.966123156,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.472732467,0.807107578,Inf,1,2.773637144,0.005543347,2.472732467,0.132037445,0.053397384,tumor16SProximity_v3,HLA-DPB1,NA,148,0.055840456,1755,19,0.049469965,283,0.241213668,1.306106158,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.017938295,0.383116685,Inf,1,0.047239478,0.962322363,1.017938295,0.034476448,0.033868897,tumor16SProximity_v3,HLA-DQA1,NA,39,0.01994302,1755,12,0.035335689,283,0.997420776,0.025650111,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.149892871,0.322463447,Inf,1,0.498053777,0.618446139,1.149892871,0.054902177,0.047745471,tumor16SProximity_v3,HLA-DQA2,NA,65,0.034188034,1755,18,0.056537102,283,0.851369456,0.20149946,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.783836092,0.194091663,Inf,1,-0.983594389,0.325314985,0.783836092,0.057411525,0.073244299,tumor16SProximity_v3,HLA-DQB1,NA,69,0.035897436,1755,28,0.077738516,283,0.665739927,-0.351376091,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,10.24321084,10.50644398,Inf,1,2.268323077,0.023309522,10.24321084,0.026381507,0.002575511,tumor16SProximity_v3,HLA-DQB2,NA,30,0.015954416,1755,1,0.003533569,283,0.382753946,3.356596109,P < 0.05
Within30micronTumor / Within30um16StumorHigh,3.958478085,1.309038322,Inf,1,4.160542973,3.17E-05,3.958478085,0.522645101,0.132031829,tumor16SProximity_v3,HLA-DRA,NA,316,0.070655271,1755,42,0.077738516,283,0.004904456,1.984945864,P-adjust < 0.05
