feature	X1934	X1867	X4837	X9226	X17248	X17244	X1836	X15342	X1814	X2303	X1871	X1812	X1855	X1830	X2301	X1877	X4868	X10068	X2318	X4933	X4198	X1815	X4608	X15286	X1790	X14861	X14809	X4938	X15106	X1949	X4581	X15300	X9712	X4532	X1844	X4874	X4584	X5090	X15271	X4826	X2290	X9283	X15078	X8071	X4285	X4041	X4951	X4540	X15132	X4820	X4303	X15452	X4575	X1861	X2295	X4811	X15249	X4914	X2325	X4262	X1965	X4749	X4910	X13976	X4716	X15346	X4993	X5082	X5087	X4577	X5089	X4925	X15254	X15154	X2328	X14027	X5792	X5062	X4557	X5825	X14853	X15120	X9262	X4644	X15234	X15126	X4670	X5075	X4046	X15143	X14797	X4705	X5111	X4936	X5190	X5045	X4940	X4721	X9260	X15265	X15124	X4652	X5121	X15236	X6754	X4552	X15350	X14993	X5043	X3813	X4643	X4959	X4768	X4871	X14837	X4166	X4714	X6747	X4121	X5051	X79840
SRR1031154	31716	0	10817	0	379	0	311808	129498	395511	17873	80139	0	0	769565	40528	72950	2435	0	74492	28243	0	21545	7981	3114	48909	8843	0	0	42433	95269	2117	16646	497	520	29492	3698	0	7304	3407	7229	11129	68069	20646	0	0	0	39222	20020	0	3432	177	3179	1447	25542	95865	796	0	138634	0	79633	82637	1831	8344	4163	1923	8810	8419	18566	15116	3539	5522	0	0	1368	1182	164	8896	35682	2770	0	0	0	0	26557	0	0	0	12212	0	3870	0	2588	0	10876	5771	0	16771	6750	0	118	0	3252	0	0	0	0	889	4615	0	0	0	2116	1533	10635	0	0	6113	0	423	0	0
SRR1564316	138982	22515	3300	0	0	7208	242304	7407	766940	13570	21884	15832	0	18286	61782	0	0	0	230856	5069	0	68302	209	1374	14286	148048	0	772	150550	344836	241	15680	0	0	20096	0	0	1837	274	0	16134	37916	2685	0	0	0	0	0	0	0	6331	0	5864	60838	240679	1187	87639	15093	17936	0	676508	0	2613	68671	0	743	2838	10137	0	0	13622	965	168423	0	30051	1060	6142	3686	0	0	366	0	1362	0	0	822	0	0	0	1400	0	0	2386	0	201	917	0	3805	0	4528	0	394	19	602	0	0	0	735	0	0	0	0	0	0	250	0	785	0	0	0	23
SRR1804137	0	0	6818	492	0	0	388262	545218	1464	15327	173350	0	0	0	109252	355874	0	0	125775	761676	169666	261148	32266	118274	0	240961	0	9616	318263	46029	3874	2157	2226	0	0	926	0	0	11059	0	21160	0	2304	462	9103	11597	18147	522	0	1445	5143	0	53461	0	42308	20245	153137	9579	886	0	0	1945	111115	42989	0	38644	11525	3650	0	378	32762	181057	27648	0	15382	0	0	22731	4543	350160	641	0	11708	20570	29870	0	0	0	501	0	1447	7059	0	2866	980	0	49367	5057	0	0	0	0	0	2279	0	2980	176	0	36124	2548	16	2767	2413	1134	0	0	0	0	1472	0	0
SRR1803887	80205	7364	16541	221940	60	3232	727679	275288	411208	12566	51204	143587	0	357492	56796	20495	0	0	431287	4832	0	0	759	639	38820	27142	0	0	66482	68831	5638	249713	0	0	88240	11608	0	1885	15038	0	0	15527	33535	0	0	0	630	0	2178	0	1889	5146	0	4765	155122	0	2086	98864	659	23986	79726	0	0	382	1138	8252	96529	1969	0	0	0	7026	0	6807	11970	0	29634	2342	5142	0	3891	471	280	3473	0	0	0	557	0	13523	0	0	0	5411	0	0	3413	11316	0	0	1082	871	0	39089	0	0	113	0	0	0	0	0	0	0	0	0	0	0	358	0	1059
SRR1564241	81634	32044	16948	114681	0	0	136871	117788	716597	36900	21161	0	16105	34365	30216	0	24015	0	0	3217	3625	0	9759	160508	38697	79651	0	9715	65423	0	20344	116698	0	1525	0	56019	0	50321	2995	3622	12622	36038	7546	0	34650	0	0	12914	0	16163	4644	317	686	219076	189760	1039	105670	14352	0	4078	0	2125	1611	97551	0	2718	37581	36670	1577	4987	6233	24515	27554	2255	0	1252	53656	17071	0	9366	496	1151	0	37292	3964	522	2392	0	0	998	45	517	118842	17441	4143	2957	0	2623	0	337	801	14406	23	0	2390	0	0	2712	0	832	0	4065	1071	21533	0	0	0	1259	647	5226	36
SRR1803838	101500	25880	0	10824	0	0	241237	0	697855	5443	676627	0	35089	0	23819	38312	0	0	98269	6067	0	195105	0	0	17578	72	0	11200	0	30502	0	379	0	0	189630	0	0	0	593	0	397	10494	1025	0	0	0	0	0	682	0	436	0	0	62214	16416	0	0	0	1826	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	390	0	0	0	5499	1285	0	0	1089	0	0	0	0	0	629	0	0	0	0	0	0	1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527891	5196	0	2740	0	0	0	116584	5604	682099	17770	269120	0	50944	0	0	0	0	0	51851	3217	0	59201	2855	726	33550	4250	0	15718	5397	121788	0	0	0	0	29311	312	0	0	0	0	22095	0	3708	0	0	0	8804	0	0	0	0	0	0	85416	57527	0	3265	3272	0	4194	39337	0	24582	1499	0	3592	944	1854	612	0	0	4037	3615	0	1622	546	383	0	0	0	0	0	0	282	0	0	0	0	0	446	0	0	0	0	0	0	2209	0	8772	0	0	0	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	0
SRR527905	73723	19572	555	0	0	0	679035	37429	332507	84993	53430	127219	0	125959	34430	32269	0	834	127905	4326	0	0	0	10829	23512	31068	0	43820	21483	52301	325	5242	1239	271	0	700	0	197	0	0	76248	0	19023	194	9179	0	4835	0	0	0	819	928	0	18740	36143	55	48576	65817	7389	10516	28745	0	0	47704	1023	4202	6116	1216	744	0	2816	23011	23426	5092	3386	0	0	3395	0	4160	0	0	0	3077	7423	0	0	2186	0	198	0	249	0	2313	43	0	1848	605	0	0	721	6121	8953	790	0	0	2201	0	0	0	2179	0	0	207	0	0	160	0	0	0	166
SRR1565914	177817	0	5995	2968	5193	0	0	89907	253354	0	0	511968	2877	663417	139026	0	0	3904	0	78827	2387	0	5737	0	22183	11585	0	0	59027	0	0	5509	533	0	0	7356	3645	0	3408	0	0	0	6736	0	23978	0	0	6435	5716	2797	0	10490	766	110814	0	0	7334	0	0	147948	0	0	0	5575	0	0	1680	450	61549	0	570	0	0	4518	0	0	0	1742	0	8843	0	0	0	0	9400	0	0	0	0	99	0	2469	0	0	0	0	0	2255	14856	0	622	0	0	0	0	0	1197	0	0	0	0	254	0	0	0	0	303	0	0	1446	0
SRR1031094	40746	0	2139	149160	0	0	53766	48920	101904	12227	15623	19958	0	626	42629	154625	895	3087	79288	59	9901	106472	3460	51499	35532	174060	940	0	468774	17916	27421	0	0	2231	0	122187	0	7095	3773	0	0	0	106	0	5222	0	0	13287	2830	0	89798	4679	1593	30146	39911	476	34319	1008	1277	122	48431	0	0	250317	73	10474	10357	0	0	8771	8090	0	22090	6439	54678	0	76352	3608	0	0	0	0	0	1730	7875	0	4051	0	0	0	0	0	0	1635	6446	0	0	0	0	708	0	0	2094	12688	0	0	0	0	703	3071	0	0	0	0	0	0	377	0	425	0	0
SRR1031247	27499	67200	100	0	0	0	154344	7756	339966	24743	19763	0	50079	644126	0	53791	0	0	94096	7542	0	0	2128	0	15901	0	0	0	648	167440	613	0	0	0	0	1200	30	0	1935	938	0	0	20440	0	0	0	0	0	7686	0	0	450	0	36042	30044	0	0	461	152	0	0	0	0	773	0	0	0	0	0	0	0	0	0	2262	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	5587	0	0	0	0	210	0	2032	0	13055	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	35	0
SRR549436	77368	390526	8674	39789	572	1353	241771	34792	632768	63079	0	0	33286	0	134477	0	0	1757	172338	6970	0	0	7587	118000	23791	17923	0	0	2231	0	0	9745	0	4006	405231	0	0	298	5851	673	0	0	30480	0	10193	0	559	0	25441	0	4520	183	0	104198	0	0	1642	9890	0	2386	0	4902	2579	18	0	0	0	0	0	3651	1187	33000	0	0	0	0	27008	14534	0	1408	940	1495	0	2132	0	1893	0	0	0	5074	0	130	0	0	0	0	2006	21872	0	1208	324	621	0	5155	0	0	0	85	0	0	0	0	0	0	0	2875	0	0	1525	0	0
SRR1179033	52118	97565	445	0	133311	7058	123438	76354	625385	59430	172768	0	0	271748	0	149037	0	3439	0	9908	0	0	741	0	0	0	3053	0	6518	51158	0	0	5035	0	0	0	0	0	2458	1022	0	0	11823	0	0	0	14804	4410	20757	0	0	0	0	8560	0	0	342	3983	0	1000	0	0	0	0	0	8388	0	0	0	3036	0	0	0	0	0	0	9330	0	26555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	593	3785	0
SRR1565915	36116	0	11663	88542	0	4826	163560	41170	605209	34741	74083	0	24778	0	11361	182682	397	3460	567050	25769	0	0	9714	18969	69948	69293	0	0	238380	124531	6079	19256	0	1006	15082	7847	0	1195	1340	720	44968	20796	15889	0	23979	0	0	0	2005	2891	8510	1126	578	21475	92471	862	65375	10454	37668	10063	165659	0	750	25416	0	382	4501	2090	0	819	1034	30743	165122	0	32139	3038	0	1463	0	172342	890	0	695	0	12894	0	0	113	0	963	0	339	54892	68	0	0	0	282	0	2273	819	1090	3578	3213	0	0	0	0	0	0	771	97	0	0	227	0	0	0	1152	335	466
SRR1804298	40058	73378	258	686	9129	4751	269203	680567	84633	36455	72366	34512	0	27267	912	45738	0	0	62832	335788	388310	232380	42273	433503	12443	215770	0	87252	118209	90228	3304	24985	0	305	55188	6324	0	619	23332	243	6818	6797	6113	0	18242	0	128534	0	2592	260	7811	10733	7415	36208	17585	0	61168	109700	589	2817	15610	536	92619	1090046	3315	0	54044	71862	29843	9275	893	156265	134238	617	3544	0	148379	9100	14007	5971	26601	0	721	12849	43986	190	0	34956	342	956	307	4977	0	9105	6667	449	127516	17511	0	0	654	995	254214	35535	6129	0	0	3119	0	1677	0	3103	0	4580	456	3898	2304	3142	7159	1038	0
SRR1568840	39529	0	2506	1681	0	0	255712	11457	198710	4882	582692	32463	0	5098	29698	0	1390	0	35560	34474	38957	0	4125	348	0	5286	0	1743	2843	0	0	0	0	0	44130	0	0	278	1790	3202	0	0	3335	0	12875	0	0	0	417	0	0	0	2021	17863	4744	0	4319	28869	5034	0	0	0	0	16358	0	0	2898	0	0	403	0	2789	80324	0	3517	0	14263	89	10767	0	1015	1179	0	811	0	0	0	0	0	0	0	0	0	0	477	1388	0	4474	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1568845	0	51713	1166	2966	0	0	201575	10065	325508	0	156093	0	0	563336	46	0	0	0	32315	0	0	0	3257	2064	5576	701	0	0	0	86778	0	1731	0	0	41491	0	225	0	0	0	0	0	2288	0	9004	0	0	0	3707	0	3742	1569	0	24586	16067	0	0	0	0	0	0	0	0	0	0	0	1090	0	0	0	490	15452	0	161	0	774	3273	0	0	6372	0	0	0	872	0	0	0	0	0	2051	0	0	15135	0	0	0	0	3050	3131	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
SRR1565838	26731	10738	9199	71988	0	0	232657	72809	312384	345093	345169	108778	0	532110	56825	144774	0	0	562759	36307	0	0	5243	85159	0	8601	0	0	62330	113013	606	4102	0	0	0	1498	0	1675	3720	0	155980	0	19346	0	34484	0	342	2015	0	3190	95	2550	0	116718	0	0	0	1309	0	16333	65538	0	0	42951	0	0	2286	24940	0	0	3191	32334	99962	2410	0	26916	0	700	0	0	0	0	3005	16919	12927	0	0	660	0	2559	0	465	0	0	0	0	3135	0	25313	1590	1469	6584	3259	0	1575	0	1301	0	0	0	0	0	0	2999	0	110	0	0	0	0	0
SRR527876	83925	221016	13636	2411	231	8924	328906	34554	555103	501224	275760	0	0	0	0	33909	0	0	0	29983	722	40637	3177	32104	13748	22217	0	22081	16904	0	1563	3117	244	3825	0	0	0	7927	0	0	81249	0	8323	0	41619	0	22867	2651	0	1389	18	1428	1941	115430	107851	151	14700	26837	0	2060	60928	0	0	95139	0	10449	4942	0	0	494	0	7236	53060	539	0	2477	75	4285	0	7227	838	0	20856	0	0	0	0	23	0	1501	0	0	2826	3856	0	0	3102	3343	16386	0	1238	4243	33597	0	3678	0	244	2515	0	0	3340	0	0	696	0	0	0	124	0	1716	0
SRR1568833	23030	7577	1272	6200	0	563	87730	20004	545155	17870	99907	91710	0	89959	9928	51143	0	0	39479	38612	15415	38112	0	3419	19161	33540	0	400	31457	0	0	0	0	0	2030	1836	0	56	0	0	19641	0	1637	0	5243	0	0	0	0	0	0	0	0	19424	35433	0	8725	257	1709	15130	0	0	861	20198	0	0	901	499	0	0	0	176	1848	0	0	0	7724	289	0	0	0	0	2582	3375	205	0	0	0	0	0	0	0	1908	1033	0	914	101	0	0	0	0	0	659	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527907	11871	69227	2466	10720	0	0	0	12974	0	42441	17918	0	7047	0	34696	0	0	0	234353	14203	5158	243974	629	1204	0	9015	0	0	22564	172178	0	1259	2310	0	539830	1922	0	56	581	0	0	0	698	0	3041	0	19339	0	0	0	1120	0	0	23413	127820	1370	45205	31984	0	0	75905	0	0	0	0	209	18433	0	202	1201	0	4770	60984	0	3463	2599	20111	28140	261	822	82	0	39247	5097	290	0	0	0	0	0	0	0	1903	0	0	0	2778	752	0	0	0	105	105	402	0	0	0	0	0	0	0	0	0	186	0	57	0	0	0	445	0
SRR549433	0	147291	2855	9564	0	0	177161	519776	506728	36678	361080	152149	0	0	2700	17629	0	0	41724	426675	14874	0	104481	35570	10344	31133	0	3661	371654	0	1746	283	0	255	13304	82	8676	0	2134	0	0	288	1408	248	0	0	28384	0	0	0	1428	0	292	0	0	0	17662	8208	2362	0	0	17639	1194	1110	0	0	2614	2062	21	27461	0	14005	35718	0	1718	0	0	3339	0	0	53	0	681	0	5886	0	0	7583	0	0	0	4923	102025	0	0	20	7713	1779	0	0	0	0	0	0	0	0	0	0	0	630	0	5491	0	2398	0	0	0	0	0	2371	0
SRR1568831	74188	383255	8406	0	0	0	300892	15462	0	0	88736	0	0	0	75105	94417	0	0	0	1448	0	491556	516	0	0	79	0	0	1743	62990	0	0	0	1051	0	0	0	0	236	0	0	0	2367	0	0	1096	4115	2851	5086	946	0	0	0	0	0	0	0	1934	0	0	0	0	0	0	0	0	0	1473	0	295	0	0	0	0	0	0	0	0	0	7009	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	1829	1380	0	0	0	1022	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0
SRR527892	27225	367156	2807	0	10350	46743	282100	120961	477487	325111	0	0	205490	143127	0	0	0	13162	0	82355	0	0	7399	37670	56799	17299	0	24319	98150	185965	1453	16851	0	2795	75311	9987	0	3714	23502	69	229712	0	6507	290	21572	386	1163	3480	4829	6456	13091	0	883	35552	0	3961	388	4243	0	21836	195028	0	0	129731	834	0	1721	9338	0	0	6596	11884	0	2603	73474	6417	0	0	0	22199	518	1048	0	2425	0	753	0	0	0	4142	0	0	0	0	309	3273	9156	3112	18979	1814	560	0	3200	0	0	0	20	0	0	0	0	0	0	28222	0	0	0	0	1318	0	0
SRR527903	4533	7505	0	0	0	12918	5203	30249	56227	0	7468	0	0	1290	0	0	454	0	0	7560	17900	16852	7319	0	8054	76131	0	0	392107	42042	14000	0	0	0	13537	0	0	0	0	896	1944	0	3812	0	1718	0	0	0	0	992	0	5203	508	20149	4651	0	42924	1609	0	0	13466	432	8081	21638	0	5380	937	0	0	8407	6046	285	42155	2977	233	5529	0	3649	0	0	1681	0	0	0	0	0	0	0	0	1591	0	0	0	733	213	0	0	0	0	15685	0	0	10730	68308	0	0	0	0	962	0	0	0	0	0	0	0	0	0	0	0	0
SRR1031082	52156	29400	2164	0	0	0	354490	47071	462510	166055	274585	0	0	29457	119679	107579	0	0	213329	14684	24538	0	461	41428	0	13045	0	549	98564	63425	0	5849	224	0	86313	1397	0	0	1008	218	22240	0	5838	0	19248	0	12187	0	0	986	2236	0	0	18856	0	0	19387	18614	0	0	0	0	0	6613	0	0	15087	2482	0	1193	0	0	18389	804	0	1002	0	1980	3533	3233	0	0	0	4407	2685	431	0	1190	78	1574	0	0	0	0	0	370	13605	189	7283	0	0	3288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520
SRR527878	103296	40026	2376	2619	0	3685	41349	33861	189922	767	88636	87976	0	89074	55050	105195	0	0	83384	0	0	0	3171	4366	60148	37532	0	22269	16519	84664	0	0	1326	0	6547	0	0	0	2379	0	18152	0	759	0	2644	0	0	0	0	0	0	46	900	97255	101518	929	13497	22456	1167	4439	0	0	0	39031	943	0	30550	562	0	0	0	8467	0	0	921	6253	45798	2753	0	0	27	334	0	0	0	920	0	0	0	1945	0	0	3235	0	700	0	0	319	33797	0	0	3315	4253	519	0	0	0	114	0	0	0	304	0	928	0	0	296	0	85	352	59
SRR527869	14473	3914	0	0	452	1256	175750	58157	454952	20694	355857	84698	0	143460	56647	22801	0	0	235562	10324	2707	0	0	4565	13654	11837	0	22502	34627	47602	0	1460	2159	0	6323	0	0	2048	0	0	25439	55130	0	0	0	0	3258	0	0	0	0	0	0	54840	159396	0	27932	1875	0	1510	0	0	1974	70331	0	8834	5623	7654	888	0	0	178	27051	1362	0	2829	0	658	0	1917	0	0	0	1685	0	0	0	0	0	946	0	0	0	4559	0	155	8897	187	0	0	242	0	8109	0	0	0	1799	0	0	0	0	197	0	0	0	0	0	0	0	0	0
SRR1803881	54902	0	7166	94338	0	0	293212	28111	27728	47010	0	54898	0	148404	18253	432402	0	0	55743	105843	0	113487	65234	20896	28802	97638	109	0	52030	0	950	0	0	0	0	4626	0	0	122436	0	13690	11766	10957	87	0	0	0	0	6434	2402	1072	0	5823	0	25393	768	9006	10485	2130	42894	30968	0	15775	10535	0	0	417	1076	0	1155	1812	0	44435	0	0	55	36285	14444	0	0	5114	305	0	0	7198	2301	0	1132	1732	2714	1908	3449	0	0	0	2036	0	3457	0	1673	182	0	0	0	2514	3416	0	0	0	0	0	166	0	805	0	0	0	0	4195	0	0
SRR1031351	34659	117578	92	0	2240	3891	113032	25342	0	140708	335330	0	428279	0	11061	0	0	0	78074	0	0	230694	26897	49181	9765	7908	0	0	9171	135694	0	17711	0	0	0	0	0	0	36310	0	14180	0	56486	0	23366	0	1752	0	78712	0	0	12802	784	0	8704	0	0	0	0	546	0	0	0	0	0	552	0	0	0	0	0	14919	0	573	0	0	7473	0	0	0	0	0	0	0	0	0	0	45	0	2670	0	309	0	0	0	0	775	0	15631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0
SRR1568871	8160	60529	2402	10836	0	0	290347	68245	422921	25535	15902	0	0	0	23201	61689	0	0	63585	15511	401	0	479	5473	19093	9655	0	0	9364	32203	0	0	0	0	86347	321	0	0	2774	0	5607	0	2053	0	4801	0	951	0	0	0	0	1458	0	19381	13626	465	235	0	0	38259	0	0	23077	0	0	0	6047	9844	0	295	0	1665	0	818	0	0	11396	1329	12126	0	0	0	7180	4609	0	0	0	1405	0	688	563	434	0	0	2970	0	9683	0	0	0	0	0	0	0	2843	0	0	0	0	0	0	0	0	0	0	183	0	0	435	0	0
SRR1569009	0	0	2305	0	0	0	196710	19673	421045	4665	192156	0	109930	0	11918	0	0	0	73760	14546	22661	0	4608	4971	37496	5001	0	0	11071	57865	0	94	0	0	0	995	0	29	990	0	8175	0	362	0	3339	564	0	0	0	0	929	0	996	0	56994	0	11469	23643	0	4530	0	0	2750	16927	0	416	1956	0	395	0	127	3736	1044	466	0	1703	5007	0	645	0	0	0	0	1953	8256	0	0	0	0	0	0	1100	4858	22	0	0	557	2905	12493	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1803877	5613	0	0	108603	382	7325	78695	17479	14717	225495	23265	0	0	0	17913	3690	1872	0	10637	161824	0	0	4991	66691	4911	598636	0	0	210452	2539	1396	17622	0	262	4235	2348	0	0	1330	607	11926	0	0	0	0	0	123	0	0	2610	364	0	1055	724	6996	0	7515	0	0	161628	1241	0	0	53582	0	1301	1058	2803	1169	921	5341	15213	0	0	8856	0	6821	6513	0	0	2731	1161	0	35129	4030	0	0	2486	0	0	1428	0	0	0	0	1200	0	3162	0	7554	0	187	0	678	0	0	20	0	0	368	287	0	0	1645	0	4154	0	465	1351	5396	0
SRR1568843	4603	2278	308	0	0	39	55099	29353	397554	35153	7964	73273	0	16744	19898	18694	0	0	63225	1077	0	0	1215	3602	56142	13332	0	0	30603	123601	658	0	0	0	0	34	0	0	0	0	9461	0	609	0	0	0	0	0	0	0	10023	0	160	0	36066	0	38331	12090	14541	0	39247	0	6195	24914	0	953	0	1488	0	0	0	353	19747	0	20130	0	0	304	0	0	0	0	0	0	6526	0	0	352	0	48	0	0	5085	0	0	0	0	0	0	0	0	0	2041	0	424	0	0	0	0	0	0	0	0	1198	0	0	0	0	0	236	0
SRR1568983	10787	57837	0	120804	395	1950	228107	15070	118983	51229	258626	0	0	345102	0	73144	0	0	89541	3913	7019	0	775	3533	9854	6022	0	0	18052	27681	1719	0	0	0	44327	69	0	0	2955	587	0	144	3600	0	0	0	0	651	2118	113	0	0	0	20019	56169	0	0	0	0	0	46868	0	264	0	0	0	5651	0	0	155	0	2079	0	0	0	0	21381	0	0	85	0	0	0	0	0	0	0	0	0	1934	0	0	0	3129	0	883	135	3529	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR549558	61376	0	0	28536	361	678	259188	15203	14105	39043	39541	0	12868	7943	66133	41031	0	340	0	6398	5144	82119	7030	3971	21290	22930	0	0	126917	112957	0	0	0	0	14844	1962	0	0	16440	0	8730	8692	25466	0	0	0	0	0	6443	0	2294	741	0	5354	59945	0	3463	264	33563	0	0	0	0	14623	0	0	0	0	0	0	700	0	43853	1251	0	0	25266	225	3652	39442	0	388	0	1870	11921	0	0	0	0	1156	0	0	11409	67	0	343	0	0	0	2185	5571	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1568863	10642	131229	261	0	0	0	250300	12726	0	0	132623	0	53916	0	0	0	0	0	0	34842	0	267281	0	0	0	0	0	0	1801	163499	0	0	0	0	17433	0	0	0	1545	0	0	17032	22326	0	5847	0	0	0	723	0	0	0	0	124063	0	0	0	0	0	3969	0	0	0	0	0	0	0	0	0	0	306	1255	0	1761	0	0	0	116	0	1551	0	0	0	0	0	0	0	0	0	3970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874	0
SRR549571	20285	963	4643	12585	0	4587	118265	42909	221744	5758	91827	18611	0	31531	0	0	1231	0	121720	2755	0	0	675	16525	6452	49582	0	0	40993	0	5236	17946	0	381	9579	669	0	191	3468	0	0	0	0	0	0	0	0	0	296	0	13174	0	989	0	22266	0	363	2320	12503	269258	0	0	0	1119	0	194	5734	0	0	1323	0	9136	96313	0	0	0	46545	1559	2715	23340	21032	9804	937	0	0	0	0	331	0	0	0	557	1229	130	0	2892	0	4257	0	0	0	0	0	0	0	0	0	809	0	0	0	0	0	0	672	0	0	0	786	0	0
SRR1031252	68977	20013	3185	59536	556	1661	169268	106572	260829	27038	86519	0	52407	109858	27430	33694	0	2579	123368	34974	1050	0	1583	13065	31052	32853	125	0	197885	30757	1459	6340	0	0	268727	13636	0	7468	692	795	53857	0	3309	0	4093	0	1052	0	0	290	69178	2739	0	174276	11649	3327	49444	1964	694	298	19992	0	1985	56322	3102	15192	5412	10593	41692	1442	1871	1466	38621	1172	1004	452	15580	54302	0	0	0	731	22159	9598	921	0	0	0	158	1097	0	0	44911	4591	1583	1508	499	6621	0	2846	738	17850	20537	3542	0	0	1059	2061	754	0	42539	0	3105	22066	0	0	1436	1746	134	0	0
SRR527872	6779	0	1259	0	712	4130	20290	33653	136412	0	117215	0	0	0	37441	21649	0	0	146333	35141	0	104113	0	596	67123	2360	0	0	87833	9246	0	2649	0	0	0	0	0	146	0	0	0	3404	2771	0	1846	0	827	0	0	0	1659	3680	0	0	88933	0	42419	30977	4806	0	103065	0	6977	5216	0	0	0	1859	7048	0	0	0	0	1857	0	0	0	82	0	37455	0	0	0	0	0	282	0	0	0	5127	0	608	29893	5857	1484	0	11619	455	0	693	0	0	0	0	0	0	467	0	0	0	0	0	0	0	21	0	379	0	0	0	0
SRR1803820	45109	0	0	0	0	0	45038	781	238629	604	21299	135298	0	0	0	0	0	0	15791	9313	0	0	376	0	9036	378	0	1564	2018	10912	0	2226	3272	0	11618	0	0	0	0	0	4974	0	1519	1759	780	0	0	0	0	0	0	0	0	20155	7126	0	0	4707	0	0	0	0	1406	0	0	0	0	136	0	0	0	3445	0	0	0	0	0	430	2859	1433	0	0	2775	0	0	0	0	0	0	262	0	0	0	0	0	0	7522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0
SRR1568971	95761	20360	1265	88936	446	1569	30297	41314	124646	211121	145892	0	8487	103867	0	0	0	0	56812	41614	0	0	358	10519	28232	5607	0	0	28311	63182	732	7328	0	0	0	3258	0	139	449	0	0	0	376	152	5223	0	0	0	0	0	2665	1694	0	22237	21238	0	17227	4244	157	1132	43873	0	0	15053	0	0	8454	195	0	0	0	0	4894	0	0	0	1745	519	380	0	0	0	2395	0	0	0	0	1350	0	394	0	0	0	0	225	574	6414	531	0	0	0	0	126	54	0	0	0	0	0	0	0	0	0	1212	0	0	0	0	0	0	0
SRR539795	2640	756	50088	0	0	0	7769	1229	0	90919	0	0	3612	0	15301	0	0	0	2690	0	4902	2505	3087	1348	268	5407	784	0	27237	4229	0	6976	0	0	0	0	0	0	0	0	101378	0	6694	0	59972	0	0	0	0	0	0	0	0	0	45188	0	24579	0	2628	0	478	0	9299	13777	0	0	25	0	0	0	0	989	52069	0	508	434	14107	518	5172	0	317	0	225	0	0	0	0	0	0	184	0	0	0	0	0	0	0	544	0	777	0	0	0	2111	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
SRR1568883	0	0	0	118208	5749	2134	35324	56153	172271	0	14029	114480	0	47162	0	80809	2796	0	88733	811	2969	2435	275	87439	0	77961	0	0	36102	28935	0	0	0	221	0	7189	0	0	47	650	0	0	2992	0	18398	0	0	0	0	2303	534	0	0	65411	0	373	5892	0	0	35	39616	0	60	27722	0	1705	263	0	589	7221	443	0	1521	162	0	0	0	9708	0	4620	615	0	3856	9244	7728	0	124	5245	0	459	0	0	0	0	0	0	0	81	0	0	0	0	272	21821	0	0	0	426	0	0	0	0	0	0	0	0	0	0	298	0	0
SRR1568849	23052	0	3238	53853	1853	7247	138437	14382	0	9999	40260	0	0	170281	1525	107646	63	6642	80381	102753	32721	124400	0	0	14089	29130	0	615	11415	0	0	0	0	2509	0	3502	0	0	20269	0	2453	0	20730	0	0	0	0	725	6696	9266	127	962	4181	4816	60416	3360	2228	2983	0	0	0	0	0	66412	0	0	2863	1681	4212	0	6027	0	0	0	0	0	0	10158	0	0	1907	790	7513	0	0	0	0	7805	0	7201	0	1585	0	0	5762	558	2772	9472	0	0	180	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	7779	0	0
SRR1803873	5547	40912	2862	0	445	0	50080	155621	84742	0	16275	1448	58615	0	19642	3199	218	21912	10693	170	249	0	13026	19312	20912	8565	0	0	7514	3161	4415	628	464	0	0	884	6815	0	0	0	809	50	0	379	0	0	1887	0	0	0	1011	0	3059	43702	619	0	279	605	0	0	1789	431	0	0	38	762	7661	7128	0	0	0	59687	17480	0	0	0	0	2150	0	0	49887	0	0	0	0	0	0	0	0	0	0	2371	11694	1606	660	428	16771	8874	0	0	0	0	0	0	1622	705	0	291	0	0	0	1135	61	0	211	0	0	0	232	0	0
