"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.3222","CTNNAL1","BrM","High - Low",1.11424822958637,0.0522322194648514,0.19478060446985
"High...Low.3223","KIAA1958","BrM","High - Low",0.378828137452471,0.509401181140911,0.711727007306636
"High...Low.3224","RABGEF1","BrM","High - Low",0.609317548207233,0.00401761439010113,0.0423879527281409
"High...Low.3225","MOGAT3","BrM","High - Low",-1.51786303412826,0.0374807220299636,0.159913175114117
"High...Low.3226","D2HGDH","BrM","High - Low",0.525101158661326,0.139123156542745,0.344769954163551
"High...Low.3227","ZNF852","BrM","High - Low",-0.266846738357947,0.362649445372611,0.5956998477408
"High...Low.3228","ITPRID2","BrM","High - Low",-0.369857150095225,0.156611546511669,0.370062709300526
"High...Low.3229","CDC25C","BrM","High - Low",-0.0361586541750205,0.949901365238413,0.974704422743538
"High...Low.3230","FDFT1","BrM","High - Low",3.03673433520475,1.40658107478275e-05,0.000809797087909902
"High...Low.3231","CLIC1","BrM","High - Low",1.27388382114319,0.000225213827033761,0.00594479517019305
"High...Low.3232","EPHA7","BrM","High - Low",1.70374590236717,0.0287792098515348,0.13683692233671
"High...Low.3233","DAPK1","BrM","High - Low",1.65031623778498,0.0171402177829492,0.102562723175132
"High...Low.3234","E4F1","BrM","High - Low",-0.109412787973871,0.780881311427895,0.883016233116805
"High...Low.3235","CLIC2","BrM","High - Low",0.446275360163892,0.491719433068831,0.698329840461665
"High...Low.3236","SLC22A17","BrM","High - Low",-0.922000223383433,0.192036045059327,0.416008713282747
"High...Low.3237","ST6GALNAC1","BrM","High - Low",-0.159337388046075,0.823273309510355,0.90664041383043
"High...Low.3238","SMARCA2","BrM","High - Low",-0.0534834187593765,0.87846523344603,0.936119054820651
"High...Low.3239","MMS19","BrM","High - Low",0.577716548779654,0.105987818022688,0.290829757634854
"High...Low.3240","LDB2","BrM","High - Low",-0.0293363930385621,0.967550974410604,0.982937922591268
"High...Low.3241","SEMA3B","BrM","High - Low",0.719324139846287,0.233643502493859,0.465357974767398
"High...Low.3242","VPS11","BrM","High - Low",0.166396227043692,0.677568865320097,0.825217328150849
"High...Low.3243","DOCK1","BrM","High - Low",0.0688895440194195,0.883764492285617,0.939075288400105
"High...Low.3244","FOXO6","BrM","High - Low",0.322126979381714,0.540687501399353,0.733891350012317
"High...Low.3245","CYB561D2","BrM","High - Low",0.880017421943352,0.0702458045726106,0.230149603271855
"High...Low.3246","PPP2R2D","BrM","High - Low",-0.296803162021586,0.436155046492761,0.656814757850779
"High...Low.3247","MILR1","BrM","High - Low",0.125434345072401,0.846446223445016,0.917886393222161
"High...Low.3248","PERM1","BrM","High - Low",0.607295901279715,0.296249153271126,0.5328523597664
"High...Low.3249","GOLGA6L9","BrM","High - Low",-0.109629312328169,0.831438215758338,0.910898496778468
"High...Low.3250","SH2B3","BrM","High - Low",-0.416446128493682,0.603524065271766,0.776000287276704
"High...Low.3251","GGA3","BrM","High - Low",-0.91558600632154,0.00085309423300747,0.0149746403008463
"High...Low.3252","GRAP2","BrM","High - Low",-0.0187836474443522,0.957713948270425,0.977344674031895
"High...Low.3253","C3orf14","BrM","High - Low",1.43264131984946,0.0631879292934542,0.217092124463513
"High...Low.3254","CLNS1A","BrM","High - Low",0.971145027756215,0.00947620881804612,0.0715918262601767
"High...Low.3255","MUTYH","BrM","High - Low",0.464810908355284,0.452367485134318,0.670475804325575
"High...Low.3256","CLPTM1","BrM","High - Low",0.311925809183616,0.191820239282117,0.4157343373442
"High...Low.3257","CCR1","BrM","High - Low",0.628898263656467,0.304066564529264,0.53961832920419
"High...Low.3258","TMEM128","BrM","High - Low",1.21279236120608,0.0133177811183033,0.0880093329452356
"High...Low.3259","SIN3B","BrM","High - Low",-0.339820591266123,0.222078682306111,0.45158150660792
"High...Low.3260","MAP3K6","BrM","High - Low",0.548520234925646,0.220805338126751,0.450015563099406
"High...Low.3261","ZNF461","BrM","High - Low",-0.55852221677677,0.29846973793436,0.535195031235797
"High...Low.3262","RGL1","BrM","High - Low",0.338425040887558,0.461351807874625,0.676890280323161
"High...Low.3263","ZNF417","BrM","High - Low",0.174794511219946,0.538135017918332,0.732131566729306
"High...Low.3264","SYNE4","BrM","High - Low",-0.0532583031503984,0.917418875705617,0.957241204588423
"High...Low.3265","HELQ","BrM","High - Low",0.379980876221946,0.2950931095366,0.532004201342401
"High...Low.3266","CNN1","BrM","High - Low",-0.168185778230138,0.775049118486948,0.880413402508052
"High...Low.3267","LYPLAL1","BrM","High - Low",2.14191105151118,0.00094681006010358,0.0161142004146583
"High...Low.3268","RHOD","BrM","High - Low",0.157925730926134,0.774399690419036,0.880412139966144
"High...Low.3269","WNT8A","BrM","High - Low",-0.393584770649848,0.430590486721623,0.652148495042205
"High...Low.3270","EIF3K","BrM","High - Low",0.87931934801493,0.000799720024718011,0.0141371257436585
"High...Low.3271","AMOTL1","BrM","High - Low",0.375912854690431,0.490966241903712,0.697988735833557
"High...Low.3272","GANC","BrM","High - Low",0.136002682883226,0.80839504352094,0.899017707662146
"High...Low.3273","NEMF","BrM","High - Low",1.09289941285521,0.0063026679866625,0.0561619905308334
"High...Low.3274","SS18L1","BrM","High - Low",0.681767562030501,0.006086442179839,0.0553086346980745
"High...Low.3275","UMAD1","BrM","High - Low",-0.639618676718917,0.0690313486890986,0.227957624009871
"High...Low.3276","KLF13","BrM","High - Low",1.12465827702373,0.0329365260742778,0.148128173277129
"High...Low.3277","TRIM2","BrM","High - Low",-0.533075287842125,0.490797269978996,0.697988735833557
"High...Low.3278","TMED4","BrM","High - Low",0.455157148024473,0.0064259289181981,0.056754258564136
"High...Low.3279","HEXIM2","BrM","High - Low",-0.174024931644275,0.664169240776622,0.817273646424088
"High...Low.3280","POLR3C","BrM","High - Low",1.34500921323457,0.00364652256736805,0.0397002729318903
"High...Low.3281","IFT52","BrM","High - Low",-0.155229481332563,0.677317556540428,0.825047680975236
"High...Low.3282","SHLD1","BrM","High - Low",-0.388554784048336,0.259984758525193,0.495057407345509
"High...Low.3283","ELK3","BrM","High - Low",0.618436074551831,0.234640711368706,0.466414258603041
"High...Low.3284","MLEC","BrM","High - Low",0.262936418389278,0.353380023223573,0.587427106095269
"High...Low.3285","CPD","BrM","High - Low",1.71757429223443,0.00025864688236198,0.00651976555719657
"High...Low.3286","ARMC7","BrM","High - Low",0.0560672873394323,0.899162616272355,0.947733727741547
"High...Low.3287","CKAP2L","BrM","High - Low",1.55027576752224,0.0280905061943725,0.134861421296936
"High...Low.3288","SLMAP","BrM","High - Low",0.984370885442333,0.0784630740048871,0.244694249961741
"High...Low.3289","TGDS","BrM","High - Low",-0.149300621108745,0.761887971677719,0.873225418653238
"High...Low.3290","GALNT11","BrM","High - Low",0.776097793434344,0.0449572273727211,0.178757126381728
"High...Low.3291","DUSP18","BrM","High - Low",0.174272717441202,0.770184318545425,0.877923118308669
"High...Low.3292","CIAO3","BrM","High - Low",0.290533505872987,0.492749062054612,0.698931296577514
"High...Low.3293","OXLD1","BrM","High - Low",0.680120588031482,0.0402300296926726,0.166958800178134
"High...Low.3294","CLDN4","BrM","High - Low",0.139220867111736,0.808587537563367,0.899017707662146
"High...Low.3295","DYNLRB2","BrM","High - Low",-0.315374658145051,0.6200473863616,0.787227782484689
"High...Low.3296","STK38","BrM","High - Low",0.210939704473759,0.688744897552771,0.831688762779094
"High...Low.3297","PTOV1","BrM","High - Low",1.16660028189139,6.66554957881845e-05,0.00252029834074784
"High...Low.3298","CLDN3","BrM","High - Low",0.129930685501748,0.881788547582066,0.937901754783936
"High...Low.3299","SPDYE5","BrM","High - Low",-2.21599078235013,0.000101629870111168,0.00339346333312025
"High...Low.3300","SETD7","BrM","High - Low",-0.392174328477002,0.199720941821643,0.424691028767483
"High...Low.3301","CLDN7","BrM","High - Low",0.10205912575697,0.85675134237639,0.923843169506019
"High...Low.3302","TM2D3","BrM","High - Low",0.52328891283449,0.0948965261824795,0.272720296074957
"High...Low.3303","ST7L","BrM","High - Low",0.377997582947346,0.496446184526042,0.701685403265238
"High...Low.3304","PTPRN2","BrM","High - Low",-1.61951484476654,0.0394654730706583,0.165108244096444
"High...Low.3305","SHFL","BrM","High - Low",-1.86241072038083,2.5808735371014e-06,0.000228521650531953
"High...Low.3306","TSPAN2","BrM","High - Low",-0.161080000223631,0.788851798005815,0.88814072542261
"High...Low.3307","MYO15B","BrM","High - Low",-0.175684327069587,0.76147196214987,0.87290992711215
"High...Low.3308","PTH2R","BrM","High - Low",0.633934622081965,0.305340300441575,0.540532705193631
"High...Low.3309","CREBL2","BrM","High - Low",0.672986411838694,0.0557735581834845,0.20209067054829
"High...Low.3310","CRIP1","BrM","High - Low",1.49127734879182,0.00991349445616579,0.0735381177651866
"High...Low.3311","BLOC1S6","BrM","High - Low",0.278499709695494,0.308448265832195,0.544228936687149
"High...Low.3312","CRMP1","BrM","High - Low",0.0796491781814848,0.908531687972706,0.952871903046567
"High...Low.3313","MAPK14","BrM","High - Low",1.03581769059152,0.00077994705681223,0.0139890504164142
"High...Low.3314","PRRG2","BrM","High - Low",-0.531092580803726,0.227392536366268,0.457993317558895
"High...Low.3315","GPALPP1","BrM","High - Low",0.828734915392254,0.197630590802238,0.422566401547197
"High...Low.3316","SNRPG","BrM","High - Low",0.241892895244708,0.311623520657489,0.547002064890523
"High...Low.3317","SNF8","BrM","High - Low",0.0134917579850682,0.953973257955781,0.975826176730432
"High...Low.3318","MED29","BrM","High - Low",0.516454560567282,0.0578767299511593,0.206397005357308
"High...Low.3319","HEMK1","BrM","High - Low",1.33789866661168,0.0141113096782344,0.0911436853178665
"High...Low.3320","AK8","BrM","High - Low",-0.997619169959631,0.0881940536981885,0.262505515244094
"High...Low.3321","ZDHHC12","BrM","High - Low",-0.0455180307224033,0.862316640589457,0.926915851083096
"High...Low.3322","DMAC1","BrM","High - Low",0.544842294663378,0.0667131281632423,0.223870631567225
"High...Low.3323","SLC35E4","BrM","High - Low",-0.259861469222066,0.672697992900192,0.822766323538715
"High...Low.3324","COX4I1","BrM","High - Low",1.28596709257137,1.21356767576261e-05,0.000716543930986318
"High...Low.3325","TAF1B","BrM","High - Low",0.577891569652771,0.264876836487233,0.500625093549904
"High...Low.3326","CSNK1G2","BrM","High - Low",1.71938066541039,6.52778765810283e-06,0.000447665437925777
"High...Low.3327","PARPBP","BrM","High - Low",0.504265018038448,0.324547473040673,0.560721870264091
"High...Low.3328","CSNK2B","BrM","High - Low",1.06310609514472,0.00058830435198823,0.0116084314306281
"High...Low.3329","RANBP10","BrM","High - Low",0.559097640155491,0.211532596152815,0.439579746194698
"High...Low.3330","HSPBAP1","BrM","High - Low",0.669325959410077,0.102669157871144,0.285198639932543
"High...Low.3331","IL1R1","BrM","High - Low",-0.522568607398182,0.467123501101713,0.681356356460492
"High...Low.3332","CSRP2","BrM","High - Low",0.301525076503196,0.466790533168931,0.681030301286198
"High...Low.3333","PSTPIP1","BrM","High - Low",-0.153611317913101,0.830634936883727,0.910418580931005
"High...Low.3334","SULT1C4","BrM","High - Low",-0.14840410643134,0.750679791489088,0.867399429037782
"High...Low.3335","SFXN1","BrM","High - Low",0.811178834450172,0.00813571791162659,0.0650764400135255
"High...Low.3336","AFG1L","BrM","High - Low",-0.361580561225352,0.244289067898533,0.477519080606467
"High...Low.3337","RPUSD1","BrM","High - Low",0.227649022470278,0.5810824188577,0.76171865540004
"High...Low.3338","TMC7","BrM","High - Low",0.637651408232807,0.36302166351642,0.596088388802197
"High...Low.3339","ACSM5","BrM","High - Low",-1.17695926471889,0.0566820376110758,0.20390375576728
"High...Low.3340","CSTF2","BrM","High - Low",-0.739644153587846,0.00656392416337956,0.0575371547905263
"High...Low.3341","CTAG1B","BrM","High - Low",-0.58030320036411,0.234398805321814,0.46626465042687
"High...Low.3342","CTBP1","BrM","High - Low",0.349556497864427,0.0612406534970498,0.212945160852196
"High...Low.3343","CTBP2","BrM","High - Low",0.00696137699957548,0.971784526856634,0.985265637178994
"High...Low.3344","DNAJC13","BrM","High - Low",0.218623483539786,0.485631512885331,0.693901017798568
"High...Low.3345","LRP10","BrM","High - Low",0.707916574810953,0.0190003721766994,0.108164261604146
"High...Low.3346","ZNF208","BrM","High - Low",0.552908143622752,0.046613031126654,0.182367386177906
"High...Low.3347","CTF1","BrM","High - Low",0.512043957371829,0.418023580509192,0.640620684027155
"High...Low.3348","POU6F1","BrM","High - Low",0.193565420175062,0.766721642951182,0.876479090741985
"High...Low.3349","MTA3","BrM","High - Low",0.517033637181534,0.116652626816283,0.308862266687821
"High...Low.3350","CTNND1","BrM","High - Low",-0.1665263920947,0.500576311490928,0.70446258905121
"High...Low.3351","CTNND2","BrM","High - Low",-0.987545544714686,0.0735441549661728,0.23674107127712
"High...Low.3352","CTSO","BrM","High - Low",1.60274179912926,0.0349869081655356,0.153534142169336
"High...Low.3353","CTSW","BrM","High - Low",-0.0598449729484543,0.916112615128707,0.95652029895146
"High...Low.3354","CTSZ","BrM","High - Low",0.289291238471001,0.362189935395602,0.595351568110031
"High...Low.3355","CX3CR1","BrM","High - Low",-0.110516253817845,0.865532708587075,0.928802837549526
"High...Low.3356","DAB2","BrM","High - Low",0.410108533873389,0.592719802607679,0.768859530689052
"High...Low.3357","DAD1","BrM","High - Low",0.886907081841246,0.000692161695460254,0.0128293026444964
"High...Low.3358","BRME1","BrM","High - Low",1.01270782931401,0.0239370212482137,0.123026791793721
"High...Low.3359","DGKQ","BrM","High - Low",0.144335320557597,0.576100388485425,0.75962718519426
"High...Low.3360","SLC46A3","BrM","High - Low",-0.393733978229643,0.519954016358357,0.719783077484553
"High...Low.3361","DAPK3","BrM","High - Low",0.0849453779887546,0.756308427450376,0.870700699475869
"High...Low.3362","CYP2D7","BrM","High - Low",-0.678367690853677,0.25983573060535,0.494908355502907
"High...Low.3363","DARS1","BrM","High - Low",0.993587665215134,0.00173405314779358,0.0245540521635953
"High...Low.3364","DAXX","BrM","High - Low",0.628277806407278,0.181437830465023,0.402971145928825
"High...Low.3365","DBP","BrM","High - Low",0.247296257627921,0.764994492313923,0.875226770319904
"High...Low.3366","FAAH2","BrM","High - Low",-0.718591282548947,0.271568404055539,0.507445167989448
"High...Low.3367","DDT","BrM","High - Low",0.412716957051848,0.18881233340744,0.41221668919633
"High...Low.3368","DDX3X","BrM","High - Low",0.431609012295013,0.0499028150786748,0.18976362678735
"High...Low.3369","DHX9","BrM","High - Low",0.683745737620499,9.56209477820846e-05,0.00323124893592117
"High...Low.3370","DHX15","BrM","High - Low",1.72527093185583,2.94209309689318e-06,0.00025251461610758
"High...Low.3371","DECR1","BrM","High - Low",0.812258349651976,0.0198712787308058,0.11066846713534
"High...Low.3372","DHCR7","BrM","High - Low",1.26851790926293,0.0162469086170934,0.0991252732460255
"High...Low.3373","DHODH","BrM","High - Low",0.143159215710779,0.610155091475748,0.779905868409842
"High...Low.3374","DIO3","BrM","High - Low",-1.32833692693481,0.000595522786018881,0.0116685767176529
"High...Low.3375","DKC1","BrM","High - Low",1.75133683507029,0.01269753227204,0.085595928023298
"High...Low.3376","DLG4","BrM","High - Low",-0.130676997645584,0.865991803863392,0.928983191471467
"High...Low.3377","DNAH5","BrM","High - Low",-0.653084337776482,0.383716633812504,0.613274148370487
"High...Low.3378","DNAH6","BrM","High - Low",0.0746276201206698,0.890827238586548,0.943427181515958
"High...Low.3379","DNAH14","BrM","High - Low",2.8760716811744,2.73554363875029e-05,0.00135578878056752
"High...Low.3380","DNASE1L2","BrM","High - Low",-0.508056876554477,0.473038167613847,0.685285695859762
"High...Low.3381","DYNC1H1","BrM","High - Low",-0.657407361706914,0.00920916789267107,0.0706036832639737
"High...Low.3382","DNMT1","BrM","High - Low",1.15790743015212,0.0132113077166499,0.0875124029147406
"High...Low.3383","DOK1","BrM","High - Low",0.513356982084855,0.365506839480232,0.598184917396575
"High...Low.3384","DPH1","BrM","High - Low",0.761857732224311,0.166249959012457,0.383769672802301
"High...Low.3385","DSCAM","BrM","High - Low",-0.17572958818504,0.701975381934761,0.8390103633825
"High...Low.3386","DYRK1A","BrM","High - Low",0.394458926512886,0.405762558304739,0.630245163837382
