feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4571	age_at_surgery	age_at_surgery	0.270222901059007	0.00178047358481459	57	15	0	0
X4571	grade_category	High	1.57384286372582	0.00508356723680394	57	15	0	0
X4571	glioma_idh_mutation	Mutant	1.15792807906071	0.00403147842019306	57	15	0	0
X4571	steroids_at_surgery	Y	-0.326941334966048	0.00414266691501853	57	15	0	0
X4617	glioma_progression_overall	Y	0.0560769076304245	0.0013205275191468	57	34	0	0
X4617	grade_category	High	0.555943900671311	0.0021158077913414	57	34	0	0
X4617	glioma_idh_mutation	Mutant	-0.352324757993011	0.00174956609634074	57	34	0	0
X4617	steroids_at_surgery	Y	-0.960082046286755	0.00128078616929617	57	34	0	0
X25493	glioma_progression_overall	Y	-0.292884023082294	0.00604350961060637	57	21	0	0
X25493	grade_category	High	1.25577829800402	0.0127907032784865	57	21	0	0
X25493	glioma_idh_mutation	Mutant	-1.19845289970265	0.0103301437449499	57	21	0	0
X25493	steroids_at_surgery	Y	-1.12277606081258	0.00587672862030233	57	21	0	0
X4753	glioma_progression_overall	Y	0.143807199496213	0.00123657322268569	57	26	0	0
X4753	age_at_surgery	age_at_surgery	0.485197685858027	0.000622150968283198	57	26	0	0
X4753	grade_category	High	-0.559860467445276	0.00181501830202323	57	26	0	0
X4753	glioma_idh_mutation	Mutant	0.0774580968032502	0.00163782230901735	57	26	0	0
X4753	steroids_at_surgery	Y	-0.152197690046611	0.00137174735981052	57	26	0	0
X4711	glioma_progression_overall	Y	2.15941280389241	0.00675268838428667	57	16	0	0
X4711	age_at_surgery	age_at_surgery	0.664829784924866	0.00303688622126294	57	16	0	0
X4711	grade_category	High	-2.07313216079952	0.00966339920188288	57	16	0	0
X4711	glioma_idh_mutation	Mutant	1.65587167052272	0.00785625428616204	57	16	0	0
X4711	steroids_at_surgery	Y	1.4417421738112	0.00783296921549513	57	16	0	0
X4705	glioma_progression_overall	Y	0.764970809986041	0.0012056246859549	57	32	0	0
X4705	age_at_surgery	age_at_surgery	0.530732110492035	0.000600097521471296	57	32	0	0
X4705	grade_category	High	-0.68955836519448	0.00153302724419582	57	32	0	0
X4705	glioma_idh_mutation	Mutant	1.00777488347896	0.00144554870974122	57	32	0	0
X4705	steroids_at_surgery	Y	-0.292013892196062	0.00123714028928028	57	32	0	0
X4716	glioma_progression_overall	Y	0.988000250173333	0.00130283953638771	57	31	0	0
X4716	age_at_surgery	age_at_surgery	-0.290351023934225	0.000516091617032664	57	31	0	0
X4716	grade_category	High	1.94363910858943	0.0033714751078013	57	31	0	0
X4716	glioma_idh_mutation	Mutant	0.111922314962529	0.00127756723511283	57	31	0	0
X4716	steroids_at_surgery	Y	0.364112149968371	0.00129563256398024	57	31	0	0
X4721	glioma_progression_overall	Y	0.564931313416072	0.00110624815793356	57	50	0	0
X4721	age_at_surgery	age_at_surgery	0.486129863507671	0.000512579837417494	57	50	0	0
X4721	grade_category	High	0.458262778930488	0.00158030917076246	57	50	0	0
X4721	glioma_idh_mutation	Mutant	0.439102928268451	0.00129332581416412	57	50	0	0
X4721	steroids_at_surgery	Y	-0.632688248819593	0.00101367700688514	57	50	0	0
X4670	glioma_progression_overall	Y	0.910204500492193	0.0020199791916458	57	23	0	0
X4670	age_at_surgery	age_at_surgery	-0.165501682952727	0.000815444452206914	57	23	0	0
X4670	grade_category	High	2.89780721412532	0.00677940836947843	57	23	0	0
X4670	glioma_idh_mutation	Mutant	-0.646736922449672	0.00243722380008156	57	23	0	0
X4670	steroids_at_surgery	Y	-1.21357763410734	0.00150404991519413	57	23	0	0
X59869	glioma_progression_overall	Y	0.784019693322807	0.0123995432268789	57	15	0	0
X59869	glioma_idh_mutation	Mutant	0.530068982105306	0.0130888104264378	57	15	0	0
X59869	steroids_at_surgery	Y	1.28273150533731	0.0166437868174944	57	15	0	0
X4529	glioma_progression_overall	Y	1.16519280397645	0.00544830925104063	57	16	0	0
X4529	age_at_surgery	age_at_surgery	-0.402426164129613	0.00262312747009713	57	16	0	0
X4529	grade_category	High	-2.42216548759128	0.00922705036119785	57	16	0	0
X4529	glioma_idh_mutation	Mutant	-1.88752142556755	0.00848502688177109	57	16	0	0
X4529	steroids_at_surgery	Y	-0.677023321951905	0.0054554968775272	57	16	0	0
X4936	glioma_progression_overall	Y	0.777796616530523	0.00239443888462219	57	34	0	0
X4936	age_at_surgery	age_at_surgery	0.315342827497011	0.00101866569129274	57	34	0	0
X4936	grade_category	High	1.14206400017257	0.00571295121901834	57	34	0	0
X4936	glioma_idh_mutation	Mutant	-0.676334906596585	0.00360171359840725	57	34	0	0
X4936	steroids_at_surgery	Y	-0.274228872973272	0.00210943731424813	57	34	0	0
X4933	glioma_progression_overall	Y	-0.496515020910767	0.000622608425652771	57	41	0	0
X4933	age_at_surgery	age_at_surgery	-0.306400688458818	0.000306502393485386	57	41	0	0
X4933	grade_category	High	1.22007658151041	0.000992451883190211	57	41	0	0
X4933	glioma_idh_mutation	Mutant	0.332121750963433	0.00073587461722001	57	41	0	0
X4933	steroids_at_surgery	Y	-0.460939325276062	0.000653195476930574	57	41	0	0
X4938	age_at_surgery	age_at_surgery	0.571593742285914	0.0018358019050932	57	18	0	0
X4938	grade_category	High	-1.34261617718459	0.0045918360596003	57	18	0	0
X4938	glioma_idh_mutation	Mutant	0.641138570759599	0.00431689944985882	57	18	0	0
X4938	steroids_at_surgery	Y	-0.192183393527835	0.00409015475427094	57	18	0	0
X4959	glioma_progression_overall	Y	1.21473509397963	0.00266898412945181	57	23	0	0
X4959	age_at_surgery	age_at_surgery	0.406190941198395	0.00107513803542632	57	23	0	0
X4959	steroids_at_surgery	Y	-0.29597418889514	0.00216171661465327	57	23	0	0
X4910	glioma_progression_overall	Y	-0.184199018115168	0.00139206913737094	57	26	0	0
X4910	age_at_surgery	age_at_surgery	0.250669002088873	0.000894621032252456	57	26	0	0
X4910	grade_category	High	1.22451327104602	0.00273309595576842	57	26	0	0
X4910	glioma_idh_mutation	Mutant	2.11620799835149	0.00188533275187365	57	26	0	0
X4910	steroids_at_surgery	Y	1.66816589190399	0.00239771286271131	57	26	0	0
X4993	glioma_progression_overall	Y	0.552782470017016	0.00134941220177563	57	34	0	0
X4993	age_at_surgery	age_at_surgery	0.486534614741996	0.00061852881882746	57	34	0	0
X4993	grade_category	High	2.09711464747498	0.00312002767090891	57	34	0	0
X4993	glioma_idh_mutation	Mutant	0.80840114631675	0.00154604671263549	57	34	0	0
X4993	steroids_at_surgery	Y	-0.240683506611719	0.00130168106680355	57	34	0	0
X4988	glioma_progression_overall	Y	-0.957545004436149	0.0016682740179741	57	31	0	0
X4988	age_at_surgery	age_at_surgery	0.358165250204944	0.000880783955533727	57	31	0	0
X4988	grade_category	High	0.350600379761916	0.002701361137119	57	31	0	0
X4988	glioma_idh_mutation	Mutant	-0.15144773861433	0.00236424311222748	57	31	0	0
X4987	glioma_progression_overall	Y	-1.17273505174387	0.00114968577115065	57	37	0	0
X4987	age_at_surgery	age_at_surgery	0.0895300204248185	0.000651158099278025	57	37	0	0
X4987	grade_category	High	-0.157341949139985	0.00207690071922002	57	37	0	0
X4987	glioma_idh_mutation	Mutant	0.0700909605371334	0.00174450173828263	57	37	0	0
X4987	steroids_at_surgery	Y	1.15093701685476	0.00167330686542246	57	37	0	0
X5190	glioma_progression_overall	Y	-0.294124465260372	0.00104681757954099	57	17	0	0
