feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
SRR514324	0	2606441	0	0	0	105850	6181	0	18749466	0	0	23912	0	14351187	0	0	2981	3772	0	0	0	236311	2774	20733	0	11071	31691	0	8251	7207	0	11420203	69	0	25475	496026	272830	0	0	0	101221	0	0	0	5696	0	12552	0	0	161478	0	47308	29411	0	5643	0	5895	0	42790	0	2429	0	2102	56899	0	0	0	0	0	0	0	7536	166442	1454	0	0	0	0	0	0	0	68963	0	0	0	0	61128	0	16845	0	76	0	0	0	0	20911	0	0	34881	0	0	0	0	0	25874	2788	61125	7096	0	0	0	773	0	138051	68437	0	0	0	0	32525	0	0	2388	0	2447	2058	25513	0	0	0	14634
SRR513830	17642272	1167028	89817	140548	2324230	188886	28823	953088	0	0	1611826	0	2357	250659	0	0	0	0	2675046	9697	0	457065	205946	828	492877	375701	28620	0	77986	24594	0	1480931	926	515010	27933	53940	79596	14170	30277	76	0	672519	2892	540937	0	0	12713	9125	16941	39771	104094	14454	27940	0	5397	25994	22409	471448	123407	15903	0	314482	0	7307	17888	0	1164689	0	0	426701	232351	14595	2993	1009	374459	0	1096	65917	41571	3798930	0	0	0	2257	0	0	68377	319726	29041	107865	6657	10815	31554	6660	13250	413339	223111	38022	3727	31810	5071	0	71637	63144	22677	1020	0	94250	292688	345679	12068	1486	488505	27420	32405	67574	1231	5616	131187	2943	4414	1520	8154	7575	7985	0	11453	2130	20504	0	2683
SRR513789	17300424	2119651	0	0	0	201693	31433	0	0	0	0	5090	1784	373931	4354	0	3025	4091	7530803	1113	0	569198	312492	0	1168565	542297	59493	5691	31446	3569	0	5297807	0	2460601	34570	756347	159571	19217	1630820	735534	14938	9422620	43115	0	0	2496	14324	32557	25783	617266	9980	31360	130779	0	157472	273	47228	0	69191	29497	202857	0	2382	7545	11557	0	86344	19698	2918	541333	2140	31257	40558	204	0	197299	30511	10268	54772	931907	11161	21786	0	0	0	0	245110	0	6684	29989	0	9111	17796	9295	164848	85526	44069	244	99335	7647	14083	0	136530	72204	64460	0	0	26310	57916	173139	10152	18422	22980	14807	63833	0	0	41461	501063	236484	3436	0	31349	0	0	6619	10295	614	0	0	6350
SRR1804683	2649151	211143	93391	2255769	24507	45071	18288	0	45324	2377	502694	0	0	8562	534	1526571	0	0	204674	0	986361	190135	267852	14398	3885	169371	0	2779	12572	0	0	0	457	2725675	13925	279781	38486	3619	0	760394	388294	835976	25873	651057	0	23901	0	175250	6650	35786	2553	53501	4502	132	13005	0	19274	79949	16285	0	124804	273203	0	15446	4114	593718	142230	30169	0	514333	58545	4648	9257	3632	45690	92677	17503	6286	14104	318465	0	35091	52550	381	33252	0	1869	0	5489	7179	16544	4364	56177	5658	1076	52556	1828	0	4054	9328	3295	2561	31230	6279	11549	0	0	8041	85154	0	7950	0	0	81598	6785	29704	170	5827	36751	3514	8455	0	972	0	4590	0	0	395	0	505	1190
SRR513158	14503750	0	0	4165654	0	28429	45254	140057	0	0	0	966	16062	1157296	0	0	226	611	14139191	5668	0	1548674	71840	13092	0	1262093	4277	0	10457	4740	1799	0	0	7401093	43161	1906145	0	2168	3479440	584541	2472	0	0	0	229	107013	7752	36475	4468	692120	433453	41572	47748	0	0	0	17303	0	209160	104133	0	0	138	73675	3042	0	158769	40680	5334	0	123466	85289	61001	0	1140780	0	0	514	34687	4026253	61086	140271	154936	0	0	605931	0	343830	0	8837	7409	105499	317956	0	0	80033	0	5387	14885	76717	0	0	0	0	18821	7631	0	38619	671373	137802	0	2201	0	643	182910	0	2640	0	925068	0	0	1207	23596	2222	931	290	12163	1929	56010	16531	9472
SRR514242	8960677	550748	3114465	178722	2811830	261812	38961	175746	0	0	3279082	961	302	554536	1551	3660264	904	0	14195856	0	0	674598	1428615	103454	0	2201470	4244	0	48326	0	0	731963	1182	3029033	39865	2818459	107875	173456	768979	3589316	285226	0	315212	547348	0	1398225	584	1133558	6123	86131	1172	24158	26561	0	28946	79750	24058	276108	55085	0	0	0	0	697540	15971	0	697880	17287	2159	343247	946800	1321406	7236	1547	0	0	6261	0	31483	807191	0	114142	26738	0	0	49393	23252	597515	16014	81177	14684	0	0	0	0	145595	26541	10270	23835	89662	8190	0	126700	0	43053	184823	26854	11354	120711	787838	9828	0	22313	130234	20790	102062	3384	42287	814305	1886	9625	0	0	5013	17119	0	3988	5949	21993	102165	12230
SRR1804065	343991	83585	0	0	0	2880	4998	0	988045	0	2608077	0	0	151981	0	252657	0	0	532766	0	0	80684	13978	0	24500	7646	0	4273	0	0	0	18291	0	822	0	0	3092	1539	0	0	0	0	32963	37665	0	0	1949	3610	0	220322	723568	7793	4844	45867	0	0	0	18785	381	0	0	66493	0	0	0	0	0	0	0	0	14969	6041	20007	0	51562	0	0	0	0	0	0	0	0	1856	0	0	10006	99376	0	0	19	0	15075	0	1953	2650	2540	0	0	0	0	0	0	115	56232	0	0	7221	0	0	0	0	0	0	25378	0	0	0	0	10717	0	0	0	0	137	43	0	0	0	3382	5999
SRR1804717	1187499	69802	121281	65043	65139	3079	0	1622	0	0	22500	0	0	26501	0	532650	0	0	156886	0	0	100741	51890	1153	0	126859	5632	0	548	0	0	3009	0	662785	684	78950	11401	774	3148	279542	0	346023	30824	68898	0	4166	0	90671	901	22977	7971	5271	5661	0	0	0	173	73403	14738	9291	61059	143531	0	911	0	6879	28778	5401	0	187122	3689	94395	0	0	14388	17768	1846	133280	2969	152577	259	24920	1638	0	0	6651	2635	369101	5617	0	0	0	9077	2565	95	23111	2739	1612	0	2282	165	0	7733	6353	1037	0	0	321	0	0	3724	0	4573	11087	6146	7897	0	3607	0	0	0	0	2354	0	1116	0	0	0	0	0	0
SRR1804676	10313957	223	688	0	841588	29241	75820	126139	1117	0	665	1609	709	371425	1360	1144	9091	0	1071	5413	563	1241082	1404726	368	10898	800657	6295	901	5818	2623	0	0	0	780435	67645	151697	268581	8337	63395	0	44418	823856	646004	129704	0	1820	625	1247672	11318	26815	2378	57704	136941	316014	9569	0	128600	278851	97911	3976	62402	0	0	62861	8089	0	62152	90530	0	9160	33280	232683	240	0	0	0	28595	5369	43426	415988	0	1505458	0	145	0	90517	0	0	5830	0	0	0	0	48800	145632	181828	27805	0	108068	56882	39228	198030	49375	49327	40111	0	711359	2068	120877	98916	9595	1686	0	23532	3063	0	2897	20396	91817	753	6903	5308	13397	3775	51376	0	1148	23286	3007	0	2546
SRR514839	9894806	0	1447939	0	0	21736	152959	606057	0	0	1994008	0	0	135794	731	2707523	0	3901	1474363	0	0	1436019	2558422	0	0	4480364	27718	0	91269	6169	0	2273302	0	4246830	34850	561415	237304	7598	2657288	3930676	3796	4397872	68107	0	220	361515	7881	9092297	32579	208698	2905	37983	90436	1600865	2330	383934	78140	1081152	198745	284873	0	0	0	36287	23245	0	435204	27349	12057	426584	0	1903426	5835	0	1365588	52959	103942	0	0	353828	209977	177345	0	0	368019	304818	453035	0	0	0	0	36025	0	34925	32654	151912	0	3657	5567	4153	9088	0	1915	362011	45294	0	287573	3655	68135	16002	0	418	12438	2141	110075	0	7567	0	68971	0	0	3309	33735	11707	17491	4798	21051	1614	157129	2464	5505
SRR1803906	8261771	0	0	0	0	34631	1293	0	0	0	0	6729	0	0	0	1084547	6070	783	0	0	0	0	2269	0	232463	956	50441	17975	0	0	0	0	0	0	0	28534	37226	32054	0	0	94985	0	0	0	0	0	8433	0	28669	0	3331	0	31118	0	4841	0	603	0	99964	0	9304	0	3174	15625	5075	0	0	0	1214	0	1575	0	279796	0	0	0	0	0	0	12283	0	10836	828	4126	0	0	0	0	43573	0	0	0	0	9854	0	4514	0	0	0	0	0	0	14744	0	0	0	13738	1429	3111	0	0	2576	0	6295	0	0	0	0	0	0	0	0	0	0	4308	606	0	0	0	6164	4741
SRR1804055	8035691	207556	679886	0	123437	911	4175	0	0	0	348439	18086	0	32525	553	151484	0	0	763262	1039	0	459993	144571	12205	31754	216217	0	4866	0	0	269	0	0	267334	1251	108448	27066	0	29380	40841	190767	195816	93323	99338	0	38502	0	17699	1687	35495	16484	504	7726	16440	0	0	3355	66040	10095	0	0	79864	0	41576	0	139694	0	0	0	78577	91016	11230	35300	0	52755	0	1652	6200	134	53040	27663	23866	0	5895	0	27365	13015	107235	8749	0	0	6034	8536	379	360	29648	6808	1912	13490	19848	1677	0	0	1485	2368	0	0	1128	35860	2383	0	0	0	277407	3079	44513	0	0	54096	0	0	0	2107	0	2565	24281	2492	1225	594	0	1376
SRR1803879	380108	566568	167143	255077	150878	6162	429	0	0	0	54398	0	0	212659	0	1014563	0	0	97446	0	0	55772	66984	2537	307105	20295	0	0	0	0	0	0	0	530031	0	6878	6361	0	590520	35527	1525	154708	4546	356605	0	0	0	3082	0	7238	4832	2185	1499	15140	0	1148	1302	91573	0	616	10787	122740	0	228	0	71396	1674	0	1036	162672	0	7338	0	0	1629	1834	0	14076	3305	6549	0	0	0	0	5228	0	9321	0	734	0	0	4367	6946	329	0	4269	1854	1047	0	1292	0	0	1203	5045	0	0	0	0	1828	1904	0	0	1551	83178	1913	1669	0	13124	9892	1291	1191	0	426	0	0	0	0	0	0	0	0
SRR1804256	6638825	0	0	0	0	1001	5501	135876	0	0	3851160	573	0	0	0	0	0	0	4276508	0	0	157687	188756	1590	0	142671	0	0	10430	0	0	0	0	1894401	139	36163	9863	1873	0	511880	44115	0	69744	0	0	0	3002	133104	4162	59933	0	3387	16497	0	0	0	2828	155016	1843	77781	0	62975	0	3074	1058	0	79684	32838	6176	587830	380	1420	9925	0	0	87239	0	0	13016	609163	28602	180084	0	0	37292	0	2642	134725	6701	4448	4646	861	0	0	0	17947	34377	4061	1191	0	351	1383	37394	0	18163	14748	0	2006	23619	61815	3036	0	27343	415	28189	58559	0	1996	47565	0	0	0	2342	0	364	3212	0	99	0	1577	484
SRR1804338	866152	1428114	0	306366	0	7583	20040	306103	0	0	805162	1222	2104	2507632	0	0	10447	84275	572316	2155	0	78754	334392	0	878767	199876	58682	0	26186	0	355	218128	0	0	0	602525	332628	12546	190494	64693	0	6550666	0	667919	18910	114529	43257	9658	0	117277	227	9737	571470	302576	8293	105458	17120	0	0	0	0	0	14417	15264	0	0	140623	0	227522	0	0	26540	294972	0	0	0	559	0	0	5763	0	0	55204	0	0	0	21994	32989	9108	0	150	0	0	2230	0	29994	0	170	13055	0	0	11253	0	0	0	2244	7009	0	5660	33285	631	13563	0	0	4410	9137	0	0	0	0	169	486	8515	719	29121	13119	4202	0	9842	174	0
SRR1804611	6426350	715127	6211589	360963	3058	948	2916	0	2026	0	257825	0	0	163691	0	172989	0	0	4696	0	0	49603	23554	6637	126	43572	174	0	18002	0	0	0	0	728698	0	72993	39830	0	92060	448179	0	2426118	3496	61506	0	141	0	0	0	12135	0	0	3259	191	0	0	0	15735	432	2659	0	0	0	935	0	724	11565	0	0	79466	0	0	13447	0	23474	0	0	0	9300	33070	0	161139	0	0	0	0	0	45598	14717	153	733	5763	4343	0	0	17567	808	0	0	845	0	0	89052	0	0	0	15	0	48985	0	514	0	0	201	5083	0	0	10320	36561	3595	0	0	0	0	954	0	513	0	0	0	63
SRR1804615	309030	584587	1385426	931	4164485	31305	44597	0	809286	0	6422697	2906	1086	1153605	0	1429	595	3581	526316	42	0	103904	417873	470	0	42227	192	8001	1284	0	0	0	0	2887159	53	163529	118459	1101	11480	0	5025	0	12715	0	1044	3340	0	1330	6743	57653	10600	16704	85451	0	292	621	2641	136646	1409	0	0	0	0	0	0	3004676	0	1602	0	0	0	318	84211	0	271884	0	3072	4379	7217	118191	0	178	2892	661	0	0	4720	0	15013	0	1109	0	254070	8769	167374	12217	2143	0	16259	8548	7363	0	21194	0	16681	0	1106975	6771	22215	0	3897	0	0	6214	23773	5172	0	0	39426	2891	0	0	7564	642	353	1759	0	0	0	5396	13267
SRR1804174	6178233	112663	2345592	510341	9286	10795	2081	0	0	0	254336	4040	0	7225	0	894581	0	0	1928549	0	0	540279	156378	21104	39458	77998	0	35115	2512	0	0	5210	0	604661	0	345380	45474	11781	35626	391576	4080	766353	0	163859	0	0	775	25566	6043	91177	4587	13201	2971	0	260	0	3171	211820	43548	12875	0	96672	0	21908	607	120847	25761	70320	0	227497	50671	120029	31072	0	60853	0	26564	22916	4840	76970	17047	54278	44607	0	0	16344	6538	0	15077	0	964	0	26940	1936	1481	95122	19690	0	2679	6680	0	0	0	5660	3307	0	0	4631	54299	6825	14312	0	0	243838	20316	0	0	14585	288520	0	285	0	5391	0	297	6433	857	334	0	5320	0
SRR1804638	5894030	363342	0	4815390	0	38324	3395	0	369	38	766	0	1354	1526264	0	366564	7278	0	2114158	0	5341	297842	59387	0	791709	63488	5908	16986	1775	12494	14160	0	1827	31032	0	141178	96425	20145	0	5800	3538	9618	201705	322094	442	35084	19248	0	17987	100893	0	0	140809	0	3883	0	16302	247	16790	507	0	484	2479	5253	648	7374	60735	0	8201	4431	11656	5291	86325	4744	0	533	3265	0	0	11922	0	0	84186	3879	0	0	10369	0	1409	4715	6566	14583	0	0	0	25571	20242	0	1922	0	0	0	0	0	3584	0	162814	0	18430	0	0	14767	0	0	720	0	0	0	101471	0	0	2703	29317	0	36616	928	20752	2789	0	9703	1925
SRR628277	2318082	0	0	0	0	483304	118207	21449	4692615	80998	1620808	56776	4063	0	0	5775939	0	0	431	0	0	1750398	670643	33932	467133	1309591	79671	4960	102514	0	0	0	129	1685050	74314	14802	284288	182809	1188811	1104371	1147920	0	344285	678897	0	268	0	2659886	28507	58318	418306	131481	16979	304528	128330	0	373817	44008	735939	42860	699662	0	229	61069	14403	0	184464	455531	46674	367145	609636	230651	13095	424	0	0	327712	23321	53843	683155	70807	326622	407835	0	698136	61616	85592	0	51626	0	183	40250	0	0	31632	713742	72423	1136	7481	174059	56365	6054	0	0	68353	62	461293	35537	119195	407678	45558	400	0	582191	29780	158389	11424	36680	472483	101365	57842	977	8058	14666	15374	0	0	2289	4169	0	6644
SRR1804539	2462078	315579	5692862	115990	14540	19204	4391	0	0	0	349404	5259	0	0	0	0	967	3422	1057743	0	0	193557	23336	0	166789	43706	4152	9165	4051	939	0	0	0	0	0	137542	2547	3089	0	0	28993	0	51130	0	0	2926	3322	0	11951	52067	0	16483	54093	0	5571	0	5279	0	26460	0	32930	0	2690	5199	2174	0	0	10822	4028	0	1593	25411	9456	0	0	0	7514	990	3704	1967	0	317820	3686	0	0	0	10439	0	992	0	0	0	0	0	0	75	4671	0	2535	1348	0	0	0	0	3180	0	47382	0	13632	2209	955	1266	0	28153	12285	0	0	1805	45644	0	0	0	2507	0	2045	10173	0	0	0	0	1165
SRR1804779	5276112	121867	0	0	0	24422	539	0	0	0	5613992	0	0	0	0	140466	532	0	142118	670	943391	336413	373444	0	0	2585	0	0	0	0	0	0	0	0	1323	38761	107	45	0	0	0	0	3565	0	0	124	2109	0	0	4135	0	1754	13469	0	3234	0	2606	63544	5197	0	0	0	0	19089	8636	0	0	4979	0	0	45228	0	1705	0	0	56754	1746	0	0	187564	0	293977	0	0	0	0	0	88581	0	20102	1812	0	0	0	0	30197	12679	1284	0	2337	946	0	23404	0	0	0	0	50619	0	0	0	4184	23192	45982	5263	0	0	11760	34185	8960	0	0	0	0	3564	0	7443	1942	0	0	0
SRR1804173	4604039	408736	0	0	283083	5018	246596	0	0	0	386480	0	0	0	0	0	0	0	4982207	0	0	176235	321181	0	0	495172	0	0	25126	0	0	0	0	1247735	0	146782	24081	0	1336491	0	56065	0	36995	0	0	415	0	648516	0	1969	86145	1554	6715	16186	0	0	9598	21830	6057	1991	12750	0	0	23256	144	0	83974	7446	0	249771	6399	386962	0	0	288647	10055	0	117318	8203	199158	75776	35768	0	0	20998	44378	0	0	1230	735	0	398	0	1321	9375	333432	0	3255	0	2971	6181	0	36921	0	1604	1297	0	42200	7780	32873	1175	0	20576	71240	15091	10185	383	2603	41258	10907	0	0	766	0	2732	979	0	404	4441	0	309
SRR1804552	0	1474139	0	0	1217627	27750	563	0	0	0	4960013	12199	1401	0	0	0	3381	0	0	583	0	103967	0	0	549990	0	0	9135	0	11024	4862	0	0	0	0	0	2874	0	0	0	67864	0	0	0	980	0	782	0	0	50198	0	1703	16677	0	2463	0	0	0	7148	0	0	0	183	0	0	0	0	0	525	0	0	0	132668	0	0	0	0	0	0	0	0	0	0	57741	0	0	0	0	0	27976	3399	0	0	0	0	0	0	0	0	0	0	0	0	0	2154	670	0	0	0	0	0	321	0	0	12764	0	0	0	0	0	0	0	2414	0	0	0	0	0	0	0	20941
SRR1804305	4956120	126177	3139510	73645	120887	29233	4445	0	825	15817	1675577	0	0	899116	0	428608	0	0	954844	0	1993496	426997	147980	2948	0	20199	12602	6346	9026	0	0	173953	0	1055364	0	357747	17885	0	58097	0	0	559275	134739	168777	0	0	0	20	101	9871	1000	6033	5497	74992	1210	0	804	51988	4599	0	14475	0	0	9021	1993	0	1631	55188	0	227871	0	6444	4757	0	0	8535	6538	17931	14942	123058	2035	132054	0	0	0	0	10532	75866	3087	0	0	3045	0	4443	282999	7629	0	0	51	4311	450	288	3866	1354	452	0	0	4924	8835	0	815	0	10815	29814	8668	6010	918	14703	44136	913	0	0	1030	0	547	0	3436	165	0	713	4358
SRR1804286	4922068	0	0	0	2926488	2529	225	0	0	0	0	0	0	0	0	0	0	0	0	0	859483	89375	2673	0	0	58905	0	0	1196	441	0	0	0	0	3688	24931	6103	593	1640401	0	2846	0	12744	0	0	0	0	10820	0	35563	0	0	11782	0	0	0	400	0	5148	0	0	0	0	0	0	0	0	0	0	0	10614	6369	2970	0	0	0	1614	0	2633	1642	0	17622	0	0	0	0	0	0	0	0	0	1346	0	0	0	0	0	6800	4610	0	1737	0	0	0	0	1226	36460	634	0	6156	0	0	0	23282	4208	3178	83	0	8893	0	0	548	443	0	0	883	642	0	0	0	0
SRR1804121	3396944	82931	4808356	19025	113809	18924	22918	697620	257165	0	840918	1970	0	145272	571	381405	0	12405	1325598	0	0	308431	142591	0	128	165975	15009	0	890	0	3319	0	0	274592	0	15968	24656	6469	152331	0	3105	2578110	39815	77101	0	0	0	110624	1719	23620	0	20897	77788	138967	8520	0	24460	19396	84795	404	0	0	0	3473	0	646483	2249	7133	4649	8976	14124	16571	18894	0	335323	0	23186	0	3452	23504	0	36411	0	0	0	0	3814	76989	0	0	594	43051	0	9196	1381	20145	10394	6037	2307	2207	0	12130	3047	0	11569	0	0	10236	105	0	967	0	2809	88	4610	7837	0	0	8257	0	0	0	2357	641	8009	10106	0	374	8680	680	0
SRR1804168	3203	0	1259822	4758926	1955133	13764	5026	0	1587883	0	3117888	179	0	0	0	0	0	0	2674367	0	0	162595	43485	0	0	51051	5591	0	0	1018	1401	0	0	0	0	31829	3574	4244	0	0	0	788332	48010	241053	0	393541	2554	19262	641	90848	0	1938	13174	0	1485	0	1506	0	8827	0	0	0	0	13797	2411	544	48560	0	2214	49836	134756	4804	3925	0	0	0	3442	0	0	106250	0	0	0	835	0	0	2508	17873	5135	0	0	56	0	0	0	2980	3622	0	0	0	3648	0	0	44172	40	0	0	26569	9526	0	2195	1396	0	0	13772	0	0	0	8682	0	0	0	1247	0	0	0	0	0	0	1908	0
SRR1804492	1628919	83361	1466695	114115	0	4959	317385	2203	2019	5466	17907	0	0	50089	0	91336	0	0	405649	0	0	130589	677478	580	0	976599	0	1291	15746	0	0	0	0	992677	0	233000	3448	0	0	542430	121343	63788	25778	137026	0	166622	0	456746	0	3142	4481	1622	2560	0	1934	52306	5512	16422	3129	0	10054	104043	0	1199028	0	195719	156051	2014	0	302322	203535	141691	1176	286	123902	23493	2863	4466	5133	138607	0	53784	0	0	0	6032	3494	5440	1898	0	10416	0	0	5372	8938	59015	8221	0	1442	4162	0	2178	1123	220616	0	0	0	1093	17692	95445	6875	0	0	31487	223	38754	4947	2027	2661	309	142	0	976	0	0	0	1891	497	689	5127	0
SRR512768	1887466	171929	1787	0	907364	81823	34267	0	0	0	504476	0	19627	1491307	0	1824714	10385	0	534547	13344	0	2063434	5715942	40731	0	2324941	0	0	39197	7588	0	704584	0	14326	0	593757	250107	77601	0	3535715	0	0	141630	50852	5849	1774998	237	976628	39860	467102	12506	25867	39520	53758	8313	0	17863	467454	207092	11555	207212	0	0	7136	0	0	183576	59852	0	0	226386	3230546	10271	0	230367	0	170132	0	62663	117198	0	0	0	0	0	175945	19241	0	8402	543	0	0	0	21845	19768	257170	0	6789	2089	75862	12236	0	0	0	102015	9299	0	103194	152021	0	22761	2512	0	56646	145859	0	0	11338	265434	0	2419	1317	31284	3464	0	0	15402	1385	46321	16458	1542
SRR1804455	4551039	584912	246959	0	0	30798	3097	0	0	6091	1071460	0	0	0	0	401046	0	0	731736	0	0	331564	125958	7746	0	399445	0	621	1376	0	0	0	0	0	15379	173356	12895	0	0	0	0	365807	102161	0	0	0	0	29854	3408	91368	3849	4648	12631	0	56	0	6001	24746	6523	34357	14172	0	0	1687	959	822240	25945	12210	0	72233	9884	622137	1013	317	0	21255	2011	195004	5582	137824	571	117444	1103	0	3772	0	10574	8537	2097	1133	0	633	0	5221	0	18394	1997	2780	2343	8113	1713	635	0	566940	11902	0	0	11803	22875	0	1727	0	16271	3164	21268	1140	0	0	81243	0	0	0	4744	0	0	0	0	53	0	3428	1902
SRR1804156	0	0	4406130	95757	1184269	71781	107535	91028	3083124	0	499152	3009	0	430768	0	386982	0	752	1219021	0	0	329429	235297	435	20500	124771	470	1648	10361	0	0	0	0	493789	5075	262667	36544	3689	109709	0	29793	0	37764	255434	0	3310	2509	251809	1140	28993	0	28480	3289	0	5237	0	19894	14183	13245	109222	0	0	0	0	7117	0	83000	34173	4082	0	1287	60673	7194	0	202267	10246	12606	23247	3971	49462	703	127938	0	0	43412	0	0	0	897	0	0	2113	153674	0	6085	11882	59542	21623	4946	12835	22388	1430	16361	1997	3780	0	6100	2756	5834	846	0	277	0	1205	52926	43534	0	8232	41143	262	0	0	5362	2838	8113	755	2487	4384	0	1749	519
SRR1804314	0	391866	0	0	1179764	24496	0	0	4151486	399	4198486	0	0	569002	0	628777	0	0	596947	0	0	132930	27521	16450	40169	18551	2770	993	0	0	0	0	0	0	719	46155	13846	1154	18196	0	44588	0	5929	0	0	0	0	0	7732	49737	0	2181	27088	0	345	0	90	1787	5982	0	9095	0	0	5380	0	0	0	567	0	87138	2272	66	16066	0	22372	0	3902	504	2752	26243	0	0	0	0	0	0	12712	60330	3317	0	0	0	24507	0	8261	5434	4425	0	2077	13924	1985	890	8246	0	352	0	0	5081	7055	0	0	365	0	24057	4789	0	0	0	373	0	0	0	1447	0	220	905	1465	0	0	2011	728
SRR1804489	4154599	0	824598	0	341299	2631	79186	7800	34508	0	946819	2927	0	16152	0	271738	0	0	1681081	0	0	236526	65057	836	0	70121	0	0	0	297	0	0	0	547903	0	179460	17414	0	0	137036	4315	1136658	44399	70398	0	141737	985	44412	0	39101	0	2251	64673	22487	0	0	2807	31006	2624	0	0	0	0	6403	753	0	0	0	1034	0	21563	10686	176	1728	144739	0	0	0	4165	32829	0	768218	3231	0	0	0	0	81615	274	0	0	0	0	0	0	1986	2013	6883	0	0	0	0	0	0	13900	0	0	6601	11077	6274	0	0	0	35014	32041	8100	0	0	4431	0	1246	0	2240	0	687	0	0	2598	1613	0	0
SRR1804299	3984418	100577	141410	0	60444	42034	6582	0	0	6351	312078	1016	0	142014	0	549619	0	0	1025561	0	0	326244	327838	1127	19980	183547	0	3319	5967	0	0	384496	0	164887	30669	77484	31781	5976	55922	216785	217417	22827	40383	152935	0	28878	0	275562	8003	14512	649	38027	9635	228270	14813	132131	15830	1894	76731	2237	14801	27350	0	10399	0	0	68605	34839	0	32179	134185	43028	801	0	0	60305	11523	214022	10575	256694	22909	151866	531	0	43576	7985	4431	0	8942	6468	0	0	0	12374	7567	138120	5534	0	437	13702	3575	7544	4100	0	309	295	0	6649	12265	26365	6258	0	3263	118185	3349	8515	4379	0	29676	18	604	0	4505	0	0	0	0	595	1196	0	903
SRR1804293	3970036	233672	0	1347321	312524	15595	1104	386	0	607	0	0	0	25415	0	71953	0	0	1202776	0	444177	65038	44405	10044	0	10710	0	0	4547	0	1805	0	0	711266	2416	113333	16169	936	0	140715	2444	934354	2725	134452	0	0	0	7510	4198	25730	0	0	9152	0	1939	0	4849	0	17682	0	34488	171439	0	1324	0	197894	2719	3586	0	28936	18355	1395	6128	0	13424	2061	6210	0	2714	8591	0	4862	0	4842	0	0	319	0	0	0	347	0	16377	1657	17943	3963	1408	0	462	13114	3683	0	6763	7485	2960	0	0	200	3468	0	1504	0	0	17119	4784	0	0	0	2294	0	1085	0	1765	0	1537	0	0	0	0	0	1060
SRR1804107	3895455	16615	2701	0	0	351	22724	0	0	0	1855442	16298	0	0	0	19333	16915	734	1940	827	0	6522	0	0	590423	3624	0	38501	0	0	1999	0	0	0	0	111371	29193	923	0	0	11777	0	21219	0	3934	0	4141	0	1852	31252	0	0	66953	0	0	0	0	0	680	0	6739	0	1845	21463	2484	0	0	0	0	0	24266	20127	26037	130	0	0	0	0	0	0	0	0	0	35936	0	0	18496	0	14631	0	0	0	0	0	1868	17115	1296	0	330	0	0	0	0	0	0	0	27326	0	12373	0	0	814	0	0	22547	1678	0	0	4080	0	0	0	1282	0	778	1117	2808	0	0	0	4404
SRR1804586	3733276	0	0	16823	0	74797	70651	0	0	0	1626647	66204	17539	0	0	0	9210	3524	1424815	0	0	969530	70310	0	0	111007	26426	0	0	8150	5784	0	0	0	0	861360	35324	94983	0	619261	0	1839795	39335	215394	1038	0	10381	452	63540	48066	0	0	40583	127084	50969	0	11278	168258	140333	0	130017	0	5514	16438	10618	0	47415	0	386	0	42306	0	55403	293	125103	0	0	0	10170	0	0	32874	0	0	0	0	0	0	0	12582	7978	1890	0	28206	153408	12539	0	21236	9995	0	0	0	0	0	0	0	47874	69446	36646	43877	0	4961	1238	0	6289	0	0	0	0	0	420	0	0	0	4119	3240	10779	0	0	0	5549
SRR1804756	1217964	487174	0	0	639844	9161	35	0	0	0	3718764	25207	4446	0	0	0	8267	5084	728057	5393	0	130799	8681	0	0	4656	8665	0	0	10798	3340	0	0	0	0	41462	172833	0	0	26922	6819	678054	0	36450	1358	0	0	0	941	0	0	3568	53385	0	0	0	0	0	1213	0	0	0	1982	0	0	0	0	0	17224	0	52080	0	64234	0	0	0	2927	0	1798	5454	0	0	0	0	0	0	0	0	2414	0	238	0	0	728	2772	14218	0	94	0	0	0	0	0	9802	0	0	0	834	3929	0	0	0	0	26982	2416	0	0	19055	0	103	0	0	0	0	10166	0	3005	0	0	0	0
