feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X8071	X8235	X6936	X1468	X1466	X15878	X8130	X16987	X1395	X2492	X8047	X2502	X8059	X1522	X8245	X15888	X17153	X8053	X8249	X9649	X7298	X9463	X8255	X2479	X4494	X7285	X19850	X6055	X9447	X17007	X5266	X1525	X2497	X5273	X5989	X6067	X9422	X19351	X9648	X1561	X6001	X9631	X17008	X9733	X2532	X7295	X9634	X19825	X9632	X7284
SRR1804071	2115.69518290718	457.600293232262	25103.0481849081	409.580509374555	0	11468.2542624875	0	0	16572.4748172449	2200.4359779502	7753.78274643554	0	1463.191061076	5909.258107666	1019.71423368424	0	116518.593184141	0	0	0	0	0	0	48053.6801757237	3505.44422161257	0	3463.07382409107	0	6440.30042326887	0	2307.77431833801	0	5324.54662186922	0	0	0	0	337711.841098577	0	0	0	240.098919288532	0	4330.25462669788	793.738780236207	0	0	0	0	0	0	0	3937.62227633193	0	0	0	0	0	0	0	0	0	0	0	24201.9710642841	0	30924.740804363	0
SRR1803309	0	0	0	1314.70443106763	3446.3125862938	45749.1613770157	1481.91441210633	0	1158.98215864991	0	0	0	0	1689.96957935296	0	534.816656910038	146691.657029561	0	1035.17018795714	5267.75260875352	1596.79149831613	0	0	16893.3137331846	70733.6512155768	0	0	0	3914.75581561596	0	0	0	707.132286224728	0	0	1065.80407761308	2163.51845695111	851.366850021468	0	0	1019.85324312917	0	0	26615.7444627401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.738222418653	0	0	0	1521.48318624526	0	0	0	0	0
SRR1804158	8610.18953062022	3176.20324907323	13898.1923518126	0	0	294.801551007244	0	0	0	6118.54949854938	21469.4898781621	0	4189.58358066063	40421.8280515701	0	0	62816.8247220771	4818.87150684917	0	0	0	4940.76060966948	4841.54854923435	15684.009439645	19018.9519854144	1709.28206978238	114.802527074936	3655.25576946001	3462.50090918604	1203.30056156322	0	0	10424.352921434	0	4100.29272626902	31066.1307525374	3211.63612780007	151522.327957127	659.051544319078	0	0	3561.71296962117	1142.35601015307	19520.6815481864	1362.03985825943	1675.26650620462	734.169247219962	0	0	0	0	0	12489.3810936338	2402.34917767922	0	993.537919500374	6620.27906132132	0	11589.3859739723	3870.68767211915	0	419.525284125693	2931.00772828356	463.462053746965	1751.80152425458	21414.2145873483	0	27650.4012432707
SRR1031208	9915.1224129143	1725.58410145488	251.502136244435	0	64247.44328347	0	0	0	9095.99392750708	914.315057805291	10344.7718956652	0	3026.75834799727	52926.3540672448	0	0	87976.8444923937	0	0	17963.1907727362	0	1440.89765556708	0	28960.2963342854	68859.189052591	0	0	0	5334.8144108238	254.995221470052	0	0	10202.4286727213	0	1243.53834031971	9169.34871724504	3349.86873136685	28496.5892705848	0	0	0	19.2119687408944	0	26509.0237772086	0	0	0	0	0	0	0	0	1131.75961309996	623.515712772662	0	0	0	0	1037.4463120083	0	0	0	2182.30499470432	0	0	999.895645832911	0	0
SRR1803899	11644.8571576885	539.062825438579	17475.5366981466	4407.8470488243	26366.4062238325	2227.75963574107	34.8373934807245	1182.63783131933	0	3419.5652021869	13137.3644362837	1960.06177004708	10282.5317178896	180406.358913444	0	0	40735.9142611187	0	245.695301390373	21722.0316087444	0	1006.61731689041	0	39709.12792695	143735.418407419	298.86816512411	0	179.687608479526	37323.683247033	0	1468.67116726633	0	20880.4335241311	0	1292.65065283741	10420.0477447872	2614.63805807964	92009.223276644	0	0	89.8438042397632	0	0	55681.1560643495	423.549362844598	0	693.080775563887	1389.82864517838	0	0	0	0	2561.4651943459	0	832.430349486785	342.873293731341	0	0	716.916886892804	1298.15129391331	80.6760691132567	3051.02225010134	0	0	0	430.883550945803	0	0
SRR063709	3487.33655247585	21060.0662544836	145804.528465132	0	29399.7436537074	4495.5955383889	0	2293.1467490706	6276.29881485901	19908.2021656294	57086.8075007588	0	12555.6208950431	15027.1402982932	922.095924148362	0	104615.561676288	0	0	1575.12123436491	0	0	0	2726.98532321909	51605.627466395	13852.601719501	1578.14449968998	1024.88694520097	17695.1719476733	3142.68430541712	4814.55003018448	0	8589.09678854261	1495.00470325038	0	13192.0182459717	8100.83943854274	17093.5421479831	8248.97943947149	0	4465.36288513813	201.047144117594	550.23428916394	35676.0424685664	275.11714458197	0	1188.1432727551	15382.3739739897	1448.14409071169	3561.40655294023	5570.36636145363	0	42009.7833246018	4385.2463540236	0	993.142659287662	0	5523.50574891494	28805.6720173298	98.2561230649894	2785.93899705808	29895.5591670199	15223.6525444232	1440.585927399	4104.08267879148	349.187145046347	0	2660.4734860674
SRR1804580	0	1753.88009869388	224.880054693278	0	2639.57572394077	23819.7746456876	0	0	3848.76683770135	0	146.540691377997	0	0	20969.1434605798	0	0	87882.0194066509	0	0	6065.3099997396	0	0	1099.51600511918	39497.7853439964	45863.5498430393	4757.50345215861	193.544309367165	1394.44066701201	942.83727848862	3471.81625421958	0	0	7960.20095240099	0	0	17308.3910948351	2740.03443689801	21904.6076225211	0	0	470.036179891688	2147.42019440712	0	10056.9309705453	0	0	0	1060.80714324575	0	0	176.033157567279	0	0	0	285.708266208673	0	1755.72337783072	0	1770.46961092536	0	0	0	1164.03077490824	0	0	0	0	23169.0971103865
SRR063494	14698.1085654124	591.850954423621	1737.43041854148	7162.25430353222	20387.8834412723	1423.87331064233	0	4821.5361971483	17504.873558613	13196.0842430748	4882.53210871531	2744.81602051534	1241.83863705955	64708.084622531	0	156.302023390457	27457.6908163358	6871.5706624707	5177.98105536801	9470.56833189617	3193.70780720379	4274.4791152817	6766.73393946491	32697.620844389	31875.1290993526	366.92853052028	1723.13450176797	1521.08554470225	15117.4554574355	9784.12543979531	2444.60176827148	635.691765862407	656.659110463566	16042.8778032412	0	24191.5503641462	421.253014259646	0	1790.80184116261	0	1543.95901153988	2406.4793235421	1421.01412728763	2682.8670478301	3282.3424911996	1222.77741469486	0	16806.2797589471	911.126429032176	642.363193690049	1616.3916565257	161.067328981629	5420.05857939957	3471.04859261003	853.942761938107	4382.1750216422	7173.69103695104	0	21531.5567831537	660.471354936504	0	3579.69756008876	1292.35087632597	1603.04880087042	856.80194529281	29.5448946652693	427.924442087288	86996.3719335628
SRR060422	16841.5539894595	0	31181.5352705512	0	23104.0138491572	808.747085830233	0	0	6607.84745522804	28449.7041651634	16869.9809520546	6573.73510011394	4278.25787056064	10617.4705292651	0	149.241553624208	75072.765517366	555.747118733957	1266.42118361114	0	707.831368617674	0	0	0	5460.81951451627	828.645959646794	450.567357132134	8366.05509173419	9670.8526748487	1547.8481133025	8221.07758249925	6597.89801831976	45.4831401521397	0	0	710.674064877182	0	118540.434021514	1921.6626714279	264.370752134312	2393.55025050635	2140.55028341007	1439.82565544117	62382.9694149191	2710.51088344157	4710.34770200596	0	0	881.235840447706	0	0	2230.0952155846	12398.4197358473	1772.42111780369	0	15515.4361843986	3631.5444715224	550.061726214939	13144.6275039684	2043.89861058678	0	461.938142170168	3554.79167251567	0	0	793.112256402935	467.623534689186	13797.0262955256
SRR060388	2627.37854918188	2335.44759927278	0	628.093861925634	9063.12903581425	4179.92041915298	0	0	21178.2634570418	5754.57827017781	5869.58137165715	0	0	3096.23734752073	0	0	43559.6362834059	0	16962.9574682029	544.0531339215	1141.18462237193	0	1167.72379963639	44860.0559693646	29409.8316052362	185.774240851244	0	420.20364002067	18833.9694653475	0	0	0	0	0	0	31953.1694264139	0	334256.514449706	0	0	225.583006747939	0	0	74769.7087464149	0	0	0	0	0	0	0	0	0	0	16759.4904425086	0	0	0	628.093861925634	4852.24624318606	0	0	849.253672462828	0	0	0	17776.8255709797	0
SRR1803321	7094.03028166722	0	69002.6429051152	0	0	141553.247074068	0	9616.39420950462	1299.97300706999	33895.802730196	8464.01639101026	2753.21794073775	1931.98317353487	6549.06343154181	749.329418922438	0	103119.838418175	1525.15028194819	0	3173.29655437608	0	0	0	27479.1965191708	26686.3454420786	0	0	0	3915.056989269	0	8887.87949666336	0	0	0	0	9078.99634340873	0	0	1633.00830436885	2176.08290848688	421.970859645716	3103.28345210302	1254.55910289287	6708.01209616172	770.144125003617	0	0	675.531824634622	1233.74439681169	0	0	0	21724.8764107286	8728.93083204345	0	431.432089682616	0	0	1328.35669718069	0	0	0	1199.68396867885	0	0	0	0	0
SRR1031089	0	0	3521.20481511721	0	0	0	0	0	0	0	0	0	0	0	0	0	172735.686669577	0	0	0	0	0	0	1892.47407277653	0	0	0	0	0	0	0	0	0	0	0	0	0	40961.1900470764	0	0	0	0	0	8664.19975861627	0	0	1233.11574668691	0	0	0	0	0	0	0	0	0	9006.60338058562	0	0	0	0	0	714.883237760328	0	0	0	3750.24507575887	0
SRR549453	0	569.72994679297	0	0	0	257.297395325858	0	0	1249.73020586845	0	1491.71228004396	0	0	0	0	0	86644.8978759825	0	0	0	0	0	225977.563573395	0	333.874001077601	257.297395325858	48926.3249469038	0	735.135415216736	0	0	0	29815.8672154988	0	0	2361.62252138376	0	96330.306971463	0	1690.81145499849	0	0	0	10680.9049702532	0	0	0	1173.15360011671	0	0	0	0	0	0	1430.45099544257	0	13045.590555867	0	0	1332.43294008033	0	1473.33389466354	0	0	0	0	707.567837146108	330.810936847531
SRR061531	0	0	37009.6712528642	901.732331256698	73156.2558458112	43379.7660786704	0	0	3053.00803582625	5487.68533021933	8637.30754439451	0	0	0	0	0	472475.536852393	0	5616.50423468458	1532.94496313639	0	0	0	0	54696.506835942	0	0	0	3323.52773520326	0	0	0	3394.37813265914	0	0	4637.48056074873	0	356222.916517735	0	0	1094.96068795456	0	0	35753.6869343281	0	0	0	0	0	0	0	0	0	0	0	0	15078.2527676566	0	0	0	0	0	7948.12640550547	0	0	0	8682.39416095735	0
SRR1804136	0	5197.8043863003	2010.52129053849	0	23288.9780286348	25767.3896632531	0	0	0	0	1053.63276730757	0	0	2988.51764884068	0	0	19167.6732309693	0	0	5667.45371663606	0	0	120100.063583016	24717.2748684575	36177.0703259013	5065.88041710486	33916.7729870194	0	10645.384820944	0	0	0	21640.8079068198	1970.06460665189	0	0	425.674673937283	88116.4164912736	0	3621.75270097879	302.54563602154	0	0	27084.8703689516	0	0	3254.1245734875	1525.04108389927	0	0	0	0	0	0	0	0	932.262715647769	0	0	392.253935074439	1097.60742370605	5210.11729009187	1873.32036257523	0	39327.4147102883	0	0	6671.83486877734
SRR1803878	1033.71170920232	2501.11414741443	12048.4705653033	4502.00546534597	781.136142591501	83455.8955119526	465.724703311652	0	7956.74638620807	0	1727.37046043105	0	0	37272.7611761484	0	2008.28377353966	29354.2091439157	56.6754929955979	5206.75289998689	0	9063.15057555692	0	0	20590.4530204877	15811.2304698371	1222.21932720942	0	0	3849.00521996191	0	370.85485634076	0	0	167.56232711742	119.51136566463	13135.1615396972	1030.01548139826	24745.0130722519	0	319.10766708391	1282.59104800907	0	0	12086.6649192786	0	0	0	0	0	0	0	0	0	0	903.111660125506	0	0	0	0	2350.80088338263	0	1322.01747791906	15250.6359195546	0	0	0	0	0
SRR1804468	612.628298028241	0	124.144941450657	1384.48597748232	14479.0784974516	1252.24462680663	0	1233.35300528153	0	0	20162.7577734317	0	1543.71535890817	131801.445774472	0	0	81042.3575396038	80.9640922504284	0	15690.841078133	0	825.833740954369	0	38325.7024682778	51101.8362253954	0	2110.46400466117	23522.7676018244	5451.58221152884	6155.96981410757	0	13966.3059131989	0	0	690.893587203655	10376.8978234299	3832.30036652028	0	0	0	0	16527.4700313874	3270.94932691731	29956.7141326585	0	537.061811927841	0	40463.1545036891	0	9059.88192282293	1292.72667293184	0	3449.07032986825	966.171500855112	9683.30543315123	979.665516230183	179872.526146627	1708.34234648404	122690.286593224	0	0	1087.61763923075	9062.58072589795	13672.1363780223	0	0	5559.53433452941	0
SRR061388	0	11611.6202440645	11715.693664946	0	19112.3403633098	2676.17367981001	0	0	6578.92696286627	3698.32334918188	8459.68235451052	0	669.043419952502	2378.82104872001	0	0	34377.6810618927	0	0	0	0	0	0	25981.1861414888	34150.9496806866	11444.3593890764	0	0	2475.46065382426	0	799.135196054377	0	0	0	0	6872.56268606764	0	246613.121502381	0	1334.36993201638	379.124604639751	0	0	106823.932719083	0	0	0	9169.6117612379	0	2282.18144361576	0	0	769.399932945377	0	0	0	0	6701.58492319089	3839.56584894963	1330.65302412775	1553.66749744525	14127.9668846637	21955.7748981079	0	0	765.683025056752	0	412.576775637376
SRR1031145	0	1391.19799201052	0	0	3670.55152329133	10689.1914591431	0	0	0	0	2159.58151872361	0	0	6541.39453196999	0	0	118917.024652173	0	0	0	0	0	0	18054.2489082372	4518.16884292688	0	6878.59881347717	0	9653.62421211007	0	0	0	928.693758905035	1689.70670022999	0	0	632.027697032593	7446.13388836358	0	0	0	0	0	0	0	0	0	46.066158675845	0	0	0	0	0	0	9812.09179795498	0	9242.71407672154	0	291.13812283134	0	0	0	0	0	0	0	0	0
SRR1179026	0	50225.793827186	11706.5867841195	0	46110.519107152	1443.43923608922	2371.36445928943	780.635505231923	0	0	9556.15690178248	0	0	0	0	1184.20933246503	44077.9209991897	954.437372434502	0	0	0	0	0	8607.61111806671	11756.6652882287	2565.78688700756	0	2798.50464139746	6044.77002541851	880.792513450358	544.971956482663	0	31446.3547862293	0	980.949521668793	0	0	168997.276602453	0	0	0	0	0	37055.1472464617	388.844855436278	0	4283.18499851779	0	0	0	0	0	589.158871873149	0	0	0	10943.6260450437	0	0	9606.2354058917	0	0	120.777568733996	0	189679.69879956	0	0	0
SRR1804060	13758.2441746898	10197.1856637041	19904.0806628522	4756.6796052538	89770.5003620818	36664.2799591217	0	696.728839105891	1217.12507078375	12597.0294428466	18020.3323200845	2838.52490006104	3083.67023233904	61565.8847642026	6524.30647483726	0	270446.91104627	0	3784.69986674805	2804.11853763605	1513.87994669922	6425.38818286544	0	8631.69617336743	29434.6430545723	7057.60509242449	0	0	26703.6380370894	0	116.121473184315	0	0	2369.73821202065	0	2644.98911142051	0	17714.9758535627	0	5079.23925298801	993.483715021363	3023.45909809532	0	67371.9584234184	2072.98333610518	799.947926380838	0	0	0	541.900208193471	0	0	11117.5558585724	1862.24436625216	0	1737.5213024616	57970.419890792	0	4339.50246085089	550.501798799716	0	0	14902.2557253204	0	0	894.565423049539	0	0
SRR1804622	4600.738591602	0	4321.40803425474	1369.26743797679	139.665278673632	48357.0488395882	0	443.642649904479	3135.62243296684	5356.57421736519	15590.4790488037	0	1859.46518077248	10924.0156201788	0	0	156088.272324726	0	14328.0144709891	0	219.082790076286	2486.58966736585	0	10198.3038780511	11107.4974568677	0	0	0	566.87671932239	0	4838.99112580997	0	0	0	3234.20968850117	0	0	0	0	0	7402.25976970251	0	0	20623.9061508064	618.908881965508	0	0	0	0	0	0	0	10863.7678529078	0	0	0	0	0	0	0	0	0	3998.26091889222	0	0	0	0	0
SRR1803322	1230.028015001	0	5035.47061960298	476.722722198129	0	31442.8517326189	0	0	46287.9695046253	465.603824887386	2997.93268740923	0	0	78938.6114576237	0	0	75379.174456022	0	2551.78693281564	0	0	0	0	27087.0237111351	36656.2247091938	0	0	0	5729.01183936061	0	2020.85958622764	0	305.769676045447	0	361.364162599165	1348.16629892765	0	0	0	0	0	0	0	23969.5628776354	0	0	0	0	0	0	0	0	0	0	0	0	11551.1444436987	0	0	2756.09667090055	0	0	2378.05416233527	0	0	0	0	0
SRR1803316	5846.17725711179	5194.29738049517	0	577.802617910187	39415.0278125195	31162.8211926227	0	0	5428.3815180075	6453.61077850455	24587.7237098396	0	592.618069651474	161455.829986196	1481.54517412868	0	21627.5964519305	0	485.946817114208	0	512.614630248525	2563.07315124262	791.145122984717	119403.651763727	117972.479125519	3034.20451661554	142.228336716354	4601.67931084369	21772.7878789951	0	411.869558407774	0	1555.62243283512	11831.6197605917	1182.27304895469	34872.610308641	3582.37623104316	1600.06878805898	0	444.463552238605	0	0	0	23417.303022278	0	7384.02114785736	0	21052.7569243686	0	4423.89388994825	0	0	1167.4575972134	0	654.842966964878	565.950256517157	0	1683.03531781019	9182.61698924958	0	0	11078.9948121343	1117.08506129303	0	0	0	0	7135.12155860374
SRR061468	0	5833.35100691222	8772.7407412865	0	13157.4285763062	9817.59536352258	0	1206.37804209866	0	11897.2093942533	17876.941000416	0	1258.53664642929	809.29963493648	476.157581469904	0	90204.099850758	0	0	2348.81973050172	0	0	5794.65268757014	13769.8715432851	38000.067058296	7086.8400464708	588.887468248998	3008.3736949406	14119.8389529874	225.459773558188	7285.37925005189	0	1292.18735890066	1815.45593783048	0	10458.6414361022	331.459517843007	0	4186.14863143859	0	205.269346075365	1394.82203193834	0	5952.81103618559	245.650201041011	0	0	30196.466836185	26.920569977097	0	0	0	14198.9181272951	817.712313054323	0	435.776726504258	3442.46788582129	0	11355.4329234642	516.53843643555	0	2606.24768090771	4070.05367341236	590.570003872567	538.411399541941	0	0	11986.3837823025
SRR1803914	8950.99906501625	14306.3519477762	169328.888984014	5107.59634369983	19153.4862888744	34711.3263954924	0	6473.43367441559	5482.40751817532	141488.04199861	63787.779710311	0	4990.07080594057	2969.90210283541	0	822.678764314836	103546.351497681	3090.60400648006	4859.83980463977	0	3681.40806116176	0	0	5113.9490754706	6340.0263072294	7718.56910148669	0	0	14716.1031469909	0	42766.59028083	0	0	2499.79995179836	11317.3916496284	0	0	13150.1547654958	22215.503002386	0	8277.60949731453	1480.18650258963	1261.01725649803	6054.1533775447	165.171026040044	0	555.864029942457	2048.75599607363	4748.66699865128	0	635.273177077094	14211.0609712146	49637.0696909187	1410.30645311115	0	2502.97631768375	0	311.283856767776	3929.16460022183	41.2927565100111	1283.25181769573	857.618789054077	1699.35574868123	0	0	0	0	5396.64563926991
SRR1031073	0	31624.8616120841	26917.064157696	0	128264.259408912	12089.7020817258	0	3111.64390417245	0	4436.4757942443	21119.0913841712	0	1691.48278215816	9268.9345519418	5489.98602417228	0	122322.070617833	0	0	1857.69785323728	0	0	0	20376.0122428763	27452.374460142	1112.17437266179	0	567.086713093486	11830.6021179848	3473.4061176976	11776.8266538121	0	1234.39133669056	0	0	1009.51212287763	860.40742676253	59563.6595890606	0	3461.18442129472	0	3297.41368949617	0	27645.4772633074	1146.39512258985	0	1625.48562158262	0	0	0	0	0	5978.85388028735	0	0	0	312.875427913647	0	486.423516834499	378.872588489182	0	3356.07783222998	4458.47484776947	0	0	0	0	40074.9425050332
SRR062098	14677.3205295983	14402.0259339316	2609.87947387923	11330.4319019657	109985.610153786	988.459335622035	8889.63099865344	9908.43777001825	35177.0133738474	1957.40960540943	29805.517247375	1816.51079660365	1582.40200658791	28752.0276923041	0	3342.55327966925	63944.2147840229	1148.86721026245	5479.87982555374	6988.58091676632	8573.15059733586	479.055949939627	37572.2931235455	8029.06442794741	24228.092092648	4112.07754314693	11681.5950869894	28726.0156045246	45872.3167991963	31303.3799686794	318.648075299209	3383.73908532017	8191.63997656946	830.219134963245	0	3346.88862763251	2336.7525521942	7697.41030875844	0	0	377.175272803145	1350.46089055379	0	5078.8601389527	231.941116034118	10732.1538830366	0	3073.76170594747	0	1924.89449568502	0	643.799172543299	14935.2737334119	622.122432727027	2297.73442052491	18522.774173005	4571.62442725191	0	26343.7418987162	3693.71646469287	0	16699.7603544565	4606.30721095795	1146.69953628083	0	91.0423072283454	0	19875.4027375404
SRR1804243	3736.60668646254	0	26927.8521692138	14421.5784272066	0	8648.24692212714	5538.32479523903	5181.89795198107	5538.32479523903	9713.61067340368	4813.7207732311	4304.53956857687	0	80446.7135568702	0	27104.1072015941	197554.473848845	763.771806981337	3599.51943905564	0	2976.75165797855	4469.04426546516	0	121380.965632573	160407.74658007	0	0	0	28239.9729658228	0	0	2679.07649218069	22776.0669620332	3497.68319812479	3767.94091444126	2428.40266835092	5326.81875638266	4813.7207732311	415.17852071806	0	489.597312167524	4331.95701805825	0	18918.0401421531	1472.70871499991	3987.28051029232	4104.78386521252	40452.4883205295	0	0	7300.87511904212	0	1805.63488727383	0	2459.73689632964	4179.20265666199	0	0	4281.03889759283	0	1182.86710619674	0	4939.05768514598	0	0	0	0	5389.4872123401
SRR1804169	9183.77874256879	804.489325206554	0	20470.8609016415	0	6847.85190672808	0	8219.36081656816	32232.8825418602	27294.4812021886	13812.0155231246	2757.55678338873	6901.1614403261	34345.8786008364	0	0	52257.8818897727	3324.57636802226	4560.3882832492	0	2563.70393394137	0	0	238186.996115974	48996.3076978208	10230.5841295845	0	0	17281.9815282324	0	1831.90942727757	0	0	0	276.240310462491	86259.6716828401	0	6057.90154523007	0	0	746.333470372345	0	0	18081.6245322027	567.019584633535	0	0	0	0	0	0	0	2394.08269067493	0	0	2680.01564360979	0	0	7734.72869294976	0	0	0	780.257719025634	145.389637085522	28215.2822370636	0	5025.63512192287	56813.4238517857
SRR1803826	0	0	7565.42587280842	0	0	74996.5035258879	2323.24101605928	0	2415.07853485649	0	1747.39495224971	560.9534931938	0	25225.5325280026	0	1926.10579963889	120935.119685316	0	0	0	277.994651494272	0	0	24766.3449340165	9000.07684212707	0	0	0	10035.1104999227	0	8205.80640928629	0	0	0	0	2308.34844544351	0	0	0	0	3519.6108555257	0	0	19015.3305812288	0	1317.99249949517	0	0	0	0	0	0	3465.0047632679	0	367.35007518886	0	0	0	407.063596830899	0	0	320.190268238939	9426.99719977899	0	0	0	0	0
SRR061543	15366.8030987618	0	16451.9635599201	47450.3139986379	410.208109982093	33965.8133619925	74014.9257166981	22226.8791508028	109141.540751619	2245.96213408636	10348.2996255766	5161.0580645974	1320.81192859483	0	0	115396.487109502	140058.431423815	17164.7365169812	43362.7792856958	0	39694.180514863	1186.98516930989	0	4040.98627492998	17798.9589848968	893.148154358175	0	11448.0064736137	2577.61975492294	0	5108.69107183373	12885.1894972389	46.5484380121524	0	389.843168351777	602.220416782222	0	42242.7074960283	2085.95187841958	0	1579.73761503742	0	0	45495.2796021275	0	5745.82281712507	0	0	0	0	0	4305.7305161241	3124.56390156573	724.410066564122	0	22607.9944870273	0	0	7345.92537379281	1864.84679786186	0	0	1483.73146163736	0	0	0	0	5204.69722523379
SRR061425	0	0	58283.2776514569	0	9451.52517556322	8179.59480118535	0	0	5962.73742882108	1082.49393564074	108321.55982645	0	0	4221.72634899889	0	0	37995.53714099	0	0	6952.76834079251	0	0	0	32330.4855444701	2422.08018099616	11503.7532618821	7126.41840963488	0	0	0	121.780567759583	0	14879.7812236617	974.244542076667	0	3367.00717898255	976.499737775918	59259.7773892328	0	0	534.481380722616	3982.67560487823	279.644266707191	72123.4136577636	0	0	0	96777.2130419815	0	0	18952.66465651	0	0	0	0	0	2715.25562189886	0	14273.133580563	0	0	0	2649.85494662056	884.036714106605	0	367.596898978002	0	19189.4602049314
SRR061909	30981.5823349229	208.561545302664	8536.91017013312	18356.5522504736	22689.3007442425	9510.72009218541	26096.8514054657	564.527491044806	19291.1588745367	5201.49357721006	3554.95506166271	876.585743039018	5432.00896938669	20269.6731923477	0	0	74076.9837485155	0	12996.6773493871	0	15527.6422675713	627.252767827562	0	4555.42322634767	51014.4676074156	0	0	3315.03087796867	5176.40346649696	0	0	4908.25290825068	0	420.259354444467	1616.74400907554	10559.800346377	1732.78577112364	22908.8392129821	1939.77918450674	346.557154224728	1743.76269456062	0	0	6865.28154387267	837.382445049796	0	0	2099.72864030277	145.836268519908	2579.57700769085	285.400009361541	269.718690165852	650.774746621096	0	0	4625.98916272827	0	1254.50553565512	3761.94847504581	2951.22427262868	0	7296.51782175412	443.781333238	0	2145.20446597026	2027.5945720026	0	0
SRR549652	0	15347.1185115582	25153.8911861326	0	0	282341.311818353	0	0	0	8172.31056214531	2553.84705067041	0	0	372.561216803683	0	0	88867.8683114463	0	0	0	0	0	0	12324.5654139412	14487.8240921561	19661.6177642202	0	0	4296.47209701022	0	161955.966375691	0	0	0	0	0	0	43733.8796112453	0	0	0	0	0	11897.9227301821	0	0	0	0	0	0	0	0	7114.71743057356	0	0	0	4488.76175729599	0	0	0	0	18369.6716091752	2049.08669242026	0	0	0	0	32917.5862201706
SRR1804276	21736.4938252697	11100.3091242925	20962.953119744	9653.78800495962	20243.5602636052	32442.2971897441	4888.77725892186	30678.6243811457	6304.35675003373	9065.89706876016	41492.7234443937	1044.27995245957	0	9491.34445679924	0	0	8802.89322888145	23066.9838387737	0	0	9847.17318134102	0	0	310855.067922522	54836.3006147105	3852.23271351754	0	0	25070.454266085	0	0	0	0	55455.133179131	0	0	0	0	0	317.1516892655	0	0	0	25758.9054940028	170.178955215634	0	1361.43164172507	110941.207986483	0	0	0	0	0	0	7425.99077304586	0	10612.9784798114	0	0	0	0	9336.63631569412	0	0	0	0	966.925881907013	0
SRR1803835	0	0	0	0	0	986.198243496814	0	0	3151.89884629322	0	0	0	0	25894.6489498442	0	0	7417.32200038449	0	643.575379558954	0	0	0	0	48549.4283180597	27779.0747015024	0	0	0	25296.2164476284	0	0	0	0	0	611.165108645913	13658.6141704958	184.044038399053	0	0	0	0	704.923392358638	0	1525.59775226385	0	0	0	3144.95378824043	0	0	0	0	0	0	872.762295301171	0	0	0	184.044038399053	0	0	0	0	0	0	0	0	0
SRR1803305	16432.7751617782	1611.29304744575	1852.68526429155	8608.64993326351	0	123755.754771423	0	17956.5635306173	27693.7220776349	66841.5048446033	21610.6382131207	0	9713.01932533307	1970.36397000388	419.418976769586	0	40937.1025743379	3228.62090031264	36450.2247437165	0	0	0	2842.39335335935	17703.1017029292	11647.1744628101	4115.73729722097	1496.63174444399	615.550152956802	4022.19781319322	0	7211.59247826841	0	9474.64451119783	0	540.115085192488	0	0	96918.9750635906	11022.5721017216	8798.74630402958	43764.4089141444	0	3524.32636594875	27742.0005210041	974.621075514936	0	0	0	0	0	0	0	0	0	0	0	7341.34079482303	0	869.011980644897	0	0	15940.9385199548	0	0	0	0	1125.49121104356	3578.63961473905
SRR1031159	0	0	0	0	2896.66509548583	23127.2650008621	0	0	6874.42862828268	0	0	0	0	17280.6070842832	0	0	94918.5036058862	0	5759.39436558521	0	0	0	4011.6993581833	37004.5935963905	45364.9265790939	5827.2660163581	0	0	3240.87132440548	0	24756.1846194115	0	111.503426269747	0	0	2477.31525321047	0	13256.7877884619	0	0	3051.80029725243	952.627098348058	0	15365.6569374767	0	0	0	0	0	0	0	0	710.228345587738	0	1679.82335662902	0	0	0	972.018998568884	0	0	0	2024.02958554867	0	0	0	0	0
SRR1568878	0	1350.3199142341	26453.9946834044	3635.75442148058	0	5303.79666847564	0	0	1151.7434562585	22359.7091680529	26204.8714906714	4361.46111335506	9769.96173239966	3032.80408544557	2224.05632932675	0	131432.34181247	0	0	0	0	0	0	967.608922499301	5462.65783485613	0	0	2859.50099484868	0	0	1267.27884998976	0	0	0	0	4711.67777560294	0	42975.5559869745	1783.57764072632	0	0	0	0	7466.47481988266	0	0	0	0	0	0	0	0	17315.8671354726	2079.63708716268	0	5888.69459924015	0	0	31097.0733189794	725.706691874475	0	1343.0989521259	3094.1822633653	2061.58468189217	0	0	0	0
SRR531396	0	62070.061114279	972.260325197374	0	11193.0181607528	124074.846800364	0	982.566971754236	893.24270159476	0	295.457201296728	0	0	0	0	0	56672.8138673352	0	0	0	0	0	0	17593.4456725645	1236.79758682351	3957.75227783524	0	0	16971.6113303004	0	15861.9290510116	0	0	0	0	0	0	67278.3531743469	0	793.611784878421	0	0	0	886.371603890185	0	0	608.092146854894	0	0	0	0	0	0	0	0	0	0	0	0	1748.69436581436	0	0	989.438069458811	0	0	0	0	14096.0569409358
