Gene,B cell-like,Endothelial,Ly-like,Myeloid,Pericyte/vSMC,T11,T16,T9,T17,T18,T10,T1,T13,T3,T14,T15,T2,T4,T12,T5,T6,T7,T8
SHC4,0.569695148,0.074666217,0.150110137,0.417169971,0.629778699,0.623140342,0.623551217,0.897530716,0.453704234,0.383149398,0.389944699,0.815366257,0.434519297,1,0.475229035,0.880004634,0.463298734,0.871607643,0.384365719,0.417783983,0.996892698,0.611626973,0.428543078
SHH,0.195275217,0.181707476,0.468737047,0.294358137,0.224323423,0.455642782,0.254363108,0.480264292,0.334376792,0.664496848,0.145240452,1,0.399011381,0.628705287,0.600834971,0.136641678,0.463847384,0.696411045,0.341459898,0.296433389,0.248872179,0.617625033,0.627760106
SHISA5,0.687758902,1,0.927593363,0.706627262,0.87744065,0.615955419,0.474637404,0.684572011,0.593863032,0.426408226,0.731927982,0.690172098,0.424354631,0.684377585,0.560325062,0.322649117,0.687753288,0.564059968,0.505191949,0.547862178,0.406646293,0.436911899,0.417188587
SHMT2,0.954373115,0.234731867,0.618368715,0.641944815,0.75655636,0.467341562,0.370606763,0.479621107,0.964250092,0.18322727,0.561790767,0.885128772,1,0.354603868,0.935755692,0.682826196,0.943150609,0.733743534,0.617519249,0.861745474,0.714956037,0.812123902,0.795345716
SHOC2,0.675626366,0.794383271,0.442309946,0.474855882,0.55971506,0.907692516,0.637771048,0.541968857,0.629264383,0.316992769,0.312023282,1,0.485509513,0.40905669,0.514522729,0.765649195,0.185678436,0.722952189,0.693552408,0.456387137,0.474616737,0.377558614,0.474969062
SHPRH,0.201421995,0.253426605,0.372475651,0.336305327,0.303106995,0.668981454,0.149407223,0.543535251,0.512060217,0.658137827,0.453203057,0.682640315,0.531681575,1,0.572052187,0.852939941,0.409956696,0.674960211,0.155187243,0.400664199,0.61939873,0.419386996,0.249430903
SHTN1,0.089732568,0.021220974,0.047311376,0.16911753,0.071199556,0.100624977,0.342817693,0.074124405,0.030992517,0.046894771,0.09115191,0.192337023,0.083476085,0.108337658,0.076419414,1,0.054197183,0.143184536,0.406649669,0.2232813,0.209594259,0.116485782,0.142911965
SIAH1,0.946829423,0.545377146,0.770893374,0.790999242,0.560623166,0.778949089,0.718140409,0.913666384,0.502094977,0.806998092,0.286994343,0.792794214,0.971375044,1,0.914355213,0.564863215,0.846470679,0.586976422,0.832782689,0.805518062,0.552966711,0.961354738,0.950251038
SIAH2,0.611603213,0.712060612,0.420768415,0.607891766,0.564416531,0.91002763,0.480768128,0.277762633,0.909967565,0.523308396,0.343406838,0.480662949,0.704692202,0.550650214,0.885489342,0.460608035,0.762583295,1,0.640473011,0.54297151,0.78639929,0.627495153,0.764303931
SIGIRR,0.703057539,0.967388237,0.901048847,1,0.705947916,0.651994932,0.828226139,0.735958147,0.509511116,0.943544236,0.158437918,0.943591461,0.935285965,0.562994051,0.843930667,0.276396004,0.485735761,0.527714111,0.640384077,0.832813967,0.780404396,0.677457185,0.863776676
SIGLEC1,0.473849281,0.270880717,0.162512599,1,0.3105637,0.249122804,0.290877004,0.505691194,0.229286173,0.204493194,0.102249051,0.240419609,0.295694748,0.493643605,0.332527877,0.07314222,0.413793085,0.673596482,0.203859407,0.384013502,0.186588039,0.518735652,0.427294433
SIGLEC10,0.119423324,0.013615862,0.087010565,1,0.13245864,0.263382774,0.113334442,0.085852535,0.124836389,0.137519771,0.08652001,0.153662927,0.091232938,0.149877447,0.096241377,0.183090178,0.132340207,0.214422742,0.190531539,0.161033001,0.247220988,0.135255247,0.176087525
SIGLEC5,0.163731985,0.404221376,0.149688469,0.564541378,0.228532881,0.260445216,0.235840587,0.444138589,0.361782178,0.056844523,0.280160333,0.769083737,0.228621873,0.584785278,0.259073511,0.107433389,0.369813508,1,0.586281577,0.220616863,0.318545824,0.378528629,0.392898374
SIGLEC8,0.178332027,0.345375648,0.286532905,1,0.213792084,0.204625139,0.203381847,0.408077065,0.329065373,0.063368791,0.081900799,0.214923583,0.1538403,0.325117155,0.176836259,0.248109843,0.262595396,0.392066447,0.276046319,0.269135195,0.154145781,0.211949536,0.358779401
SIGMAR1,0.405207798,0.200163663,0.435017088,0.453115289,0.404163538,0.698461687,0.318849951,1,0.683956659,0.570258575,0.408019316,0.75555529,0.816744698,0.917238461,0.766702346,0.22018531,0.682430257,0.865620558,0.271572391,0.502080209,0.592121713,0.697462839,0.961720653
SIKE1,0.519347983,0.461960188,0.568388523,0.570668106,0.555781496,0.804065109,0.827615292,0.831431542,0.750095082,0.867885206,0.502324188,0.4635869,0.690155044,0.531205073,0.388791723,1,0.583849025,0.440768389,0.351892906,0.458998815,0.387719357,0.381497289,0.773878811
SIL1,0.568989593,0.78014042,0.449041197,0.541610711,0.47834372,0.418919586,0.573470245,0.438276569,0.650102792,0.64889285,1,0.682264366,0.816203426,0.487593326,0.572801337,0.265078918,0.673356014,0.401208961,0.416577729,0.52987781,0.451492082,0.47509061,0.856988098
SIN3A,0.702552379,0.736275985,0.463899598,0.480902226,0.660665341,0.470383598,0.200826926,1,0.558888111,0.321941234,0.294520727,0.168654525,0.244988047,0.829479987,0.567474362,0.70729323,0.316033942,0.565455848,0.641656988,0.581357905,0.407419582,0.525668759,0.509490429
SIPA1,0.408048237,1,0.986763668,0.902463607,0.639321742,0.469157978,0.339454814,0.682921808,0.893857369,0.246483121,0.25484135,0.409434575,0.55029294,0.691634399,0.485331946,0.740845653,0.427503108,0.405474071,0.497578056,0.364962618,0.307487291,0.500475581,0.504956806
SIPA1L1,0.730427812,0.642398559,0.688714875,0.496866299,0.438885113,0.914584865,0.765790613,0.847879047,0.798214254,0.814437861,1,0.620377117,0.493015762,0.748630615,0.631463579,0.592769175,0.981111176,0.664199481,0.465128374,0.500937378,0.702885348,0.593054353,0.435623131
SIRPA,0.032415859,0.197883373,0.420243402,0.560078028,0.107809402,0.007383438,0.704627802,0.240118331,0.285452669,1,0.351988977,0.274426708,0.513610206,0.441844034,0.528978812,0.122839572,0.385383035,0.467872814,0.465241024,0.442850574,0.440899697,0.421387174,0.330175955
SIRPB2,0.167392634,0.483527421,0.318364969,0.877562701,0.369772968,0.783138704,0.527508718,0.532030692,0.589654738,0.467562284,0.106495432,1,0.482863921,0.736808514,0.484608603,0.377873811,0.378832784,0.865080101,0.76823827,0.653351036,0.540445325,0.546248043,0.8330075
SIRT1,0.287607078,0.36198861,0.221024911,0.425724101,0.309441154,0.532327527,0.454926034,0.62131321,0.354159908,0.310809222,0.316050155,0.580898306,0.533184318,0.512911623,0.426568184,0.2483431,0.421623779,0.846073885,0.616622191,0.471243228,0.803965759,0.548643511,1
SIRT2,0.13260428,0.145573856,0.091567263,0.088148835,0.099709797,0.183639526,0.199947045,0.143757445,0.123264653,0.21566497,1,0.157942334,0.120682888,0.07321885,0.091179501,0.258075581,0.137274736,0.112041305,0.131729238,0.132036985,0.090135074,0.119376288,0.076728223
SIRT3,0.242251249,0.378743402,0.546626969,0.334240932,0.333642236,0.15394078,0.486423521,0.731343648,0.343254551,0.773032519,0.21891014,0.373019066,0.692815941,0.496082538,0.530741983,1,0.415672064,0.588813051,0.432414828,0.477927758,0.537789034,0.50262693,0.400319591
SIRT4,0.258720129,0.152614322,0.650548205,0.341070333,0.198806304,0.598215718,0.528359833,0.886589459,0.422777447,0.051504056,0.220367503,0.414515481,0.677575931,0.498269682,0.548442795,1,0.501177283,0.553035345,0.258816294,0.342649304,0.434151431,0.550302891,0.482414667
SIRT5,0.375502712,0.372412127,0.48980382,0.449674454,0.337715691,0.569167817,0.366429207,0.451123221,0.710921548,0.35920918,0.472058285,0.762981331,0.549117663,0.503203687,0.270612003,0.713142085,0.287897206,0.844005823,0.589773268,0.332199293,1,0.713805605,0.398094182
SIRT6,0.834949518,0.311532384,0.620946942,0.685919393,0.339615913,0.751732541,0.429587678,0.621019083,0.904014147,0.84942697,0.755617851,0.906871062,1,0.597426748,0.726465494,0.293170891,0.662188481,0.939050786,0.634977161,0.627045449,0.493319856,0.725910219,0.71796576
SIRT7,0.951239911,0.710905871,0.394623811,0.593578947,0.647033639,0.812771497,0.509682165,1,0.454283774,0.882404459,0.600378001,0.503309909,0.98544271,0.630549413,0.505993372,0.971014726,0.502273442,0.672183392,0.410523202,0.415728135,0.723088408,0.591787378,0.580349161
SIVA1,0.95784578,0.465675625,0.589557176,0.482813313,0.564150911,0.57223321,0.291688072,0.56672536,1,0.576922221,0.46263625,0.438124749,0.544780607,0.544658761,0.611904894,0.385365483,0.633741035,0.586490892,0.386732927,0.673724239,0.394361222,0.466058601,0.389055105
SIX1,0.742687081,0.11064451,0.35126764,0.419804163,0.83539061,0.594377562,0.624022301,0.664109158,0.828371909,0.497803754,0.542130124,0.793966227,0.61358352,1,0.779306112,0.30219665,0.589390107,0.909726416,0.498983821,0.541006365,0.626674706,0.761223276,0.408549224
SIX2,0.101674624,0.179233951,0.488136464,0.32366542,0.393465333,0.550372568,0.79168893,1,0.72424849,0.177622155,0.318126791,0.762395422,0.425722575,0.528656214,0.670539752,0.39267294,0.439721378,0.656768861,0.461976276,0.559786713,0.429143717,0.634647832,0.79844773
SKA2,0.667199509,0.21822806,0.279180233,0.480153555,0.447088027,1,0.62357521,0.541381344,0.51999879,0.491243123,0.356581256,0.501138663,0.600575891,0.535418811,0.636125984,0.526666,0.427704479,0.751348501,0.723487584,0.544913983,0.637632454,0.686316182,0.476903144
SKAP2,0.66842463,0.326958071,0.356653834,0.618041615,0.527902219,0.523360822,0.318651157,1,0.384867602,0.650174701,0.336025172,0.468638861,0.384606362,0.346352134,0.398871244,0.560523167,0.288615707,0.633057887,0.758127845,0.351899691,0.400361928,0.379839884,0.489123718
SKI,0.985831527,0.717495331,0.72773817,0.888358413,0.713183558,0.689829854,0.5079322,0.515262106,1,0.677673033,0.863256178,0.292011762,0.601653193,0.448710284,0.450237261,0.832471885,0.742600545,0.551940173,0.488816782,0.386182627,0.764198305,0.450818829,0.473041971
SKIC8,0.919038542,0.600582766,0.410613217,0.311030188,0.452987212,0.542181108,0.323693623,0.549306913,0.632247707,0.267741141,0.404881104,0.266404525,0.602529487,0.676281716,0.474897888,0.585532682,0.697840814,0.768364157,0.699321863,0.567343208,0.390700868,0.607424708,1
SKIL,0.260408228,1,0.640834731,0.854047234,0.676407944,0.924183488,0.396341567,0.676260752,0.584027389,0.531744454,0.326756206,0.366595868,0.587268749,0.514966433,0.540917673,0.438795668,0.512810066,0.294898426,0.522617428,0.5196098,0.4926025,0.584967301,0.83387022
SKP1,0.380242193,0.878690194,0.49864165,0.446878486,1,0.980422982,0.874815172,0.425557201,0.35604878,0.924879216,0.6112947,0.968424298,0.519557312,0.636989695,0.708917557,0.784062539,0.723910993,0.579121635,0.997394949,0.798251369,0.608875019,0.643868189,0.547115901
SKP2,0.45077984,0.131921942,0.443161018,0.335017869,0.29328243,1,0.35247701,0.404040066,0.53652473,0.451110383,0.339279944,0.554852797,0.642155654,0.337777774,0.462244582,0.223699021,0.379566075,0.476853618,0.311567369,0.42741324,0.346829442,0.388267479,0.675110127
SLA,0.63970053,0.195587247,0.193946681,1,0.332133167,0.734165238,0.32386013,0.416501105,0.55623385,0.238017058,0.146725257,0.373395885,0.233637546,0.271380546,0.371699826,0.456351266,0.254940615,0.323559396,0.227177551,0.237913042,0.320801533,0.31605843,0.443825424
SLAMF1,0.749560177,0.280095908,0.257310359,0.487533378,0.476998356,1,0.384899652,0.476672886,0.576295825,0.245727997,0.10819618,0.650426293,0.307715735,0.94236977,0.446560867,0.843411452,0.316452039,0.837765994,0.614599832,0.561455621,0.516274876,0.466049587,0.671518
SLAMF6,0.374981439,0.109011797,0.168928703,0.262627152,0.132388967,0.116341389,0.132516756,0.272584238,0.41705481,0.190199502,0.092974014,0.853719254,0.294714007,0.271940013,0.226718087,1,0.202959091,0.568799065,0.319596522,0.192809387,0.251939547,0.287290918,0.259977284
SLAMF7,0.246221257,0.187855191,0.754906425,0.531021406,0.162524453,0.160066069,0.305382207,0.940848576,0.457300058,0.508418365,0.258429617,0.884924102,0.410485274,0.665214202,0.380208892,0.537793845,0.350253279,1,0.63087535,0.530084227,0.588343255,0.5329642,0.512596184
SLC10A6,0.28136194,0.138111317,0.503572571,0.527243189,0.317413907,0.639053632,0.608445967,0.422518049,0.520666386,0.972119694,0.326710977,0.681380956,0.682686203,0.50573303,0.647037691,0.231602009,0.561831093,0.844334132,0.564406495,0.571350945,0.498114152,0.77262325,1
SLC11A1,0.0840508,0.056713485,0.07708814,1,0.130475156,0.096347648,0.119051431,0.08485275,0.099709658,0.04247822,0.068699747,0.172073699,0.064140544,0.140864044,0.109829596,0.019680808,0.101663025,0.153457381,0.093801903,0.086458296,0.109437785,0.097305632,0.176740694
SLC11A2,0.411212013,0.481743633,0.379010497,0.772979109,0.271542148,0.607544139,0.681229491,0.524846349,0.446173715,0.904177137,0.72207683,0.871403497,0.666230722,0.84624771,0.759895299,0.924896197,0.617725982,0.412354649,0.50667096,0.80991165,0.693419147,0.742850423,1
SLC12A2,0.204250887,0.413038883,0.37526167,0.201395196,1,0.448321318,0.352190471,0.211576013,0.26865696,0.477004112,0.222194138,0.726098512,0.325261029,0.377923357,0.366366455,0.27679033,0.254214942,0.262610633,0.465922392,0.30518025,0.286065661,0.190394986,0.326500535
SLC12A3,0.039624495,0.222732692,0.354036126,0.359118526,0.28618976,0.129988407,0.119975983,0.619105336,0.443439277,0.279779397,0.198742773,0.522143475,0.412034413,0.772169065,0.451165763,1,0.205199548,0.684312823,0.619354117,0.44019487,0.569575715,0.647742754,0.541526623
SLC13A3,0.185422229,0.535145127,0.480179718,0.46636726,0.333542178,0.359673367,0.826353189,0.987475379,0.872280865,0.986965016,0.71385775,0.293971205,1,0.907932215,0.845712296,0.86773783,0.759967302,0.606965916,0.885494642,0.733990993,0.938354841,0.748400295,0.957464825
SLC15A4,0.426965074,0.340520874,0.531488153,0.976228443,0.533888212,0.950890139,0.84908715,0.895881603,0.711082676,0.07738274,0.735024926,0.574897442,0.658203693,0.985268944,0.732977083,0.94092876,0.866678134,1,0.56339738,0.426528976,0.397210284,0.796014574,0.64931809
SLC16A1,0.381709158,0.964462233,0.751922589,0.249649608,0.297908475,0.349394132,0.358443423,0.57265938,0.69082803,0.194980226,1,0.201445853,0.319193441,0.278481868,0.370287379,0.142759722,0.736493594,0.298715464,0.361322191,0.266326227,0.322818944,0.188662161,0.37917072
SLC16A2,0.275541463,0.515886561,0.778608649,0.376158399,0.532351242,1,0.430141018,0.423717777,0.706830621,0.593393143,0.630875879,0.486698743,0.53493761,0.740659629,0.781152837,0.468807373,0.431265332,0.666905485,0.500055732,0.699601923,0.437601406,0.62679507,0.716231436
SLC17A5,0.332082845,0.370132913,0.441035479,0.599560578,0.491617776,0.692829375,0.69078326,0.519951138,0.814803105,0.771569992,0.389384937,0.57323346,0.607899897,1,0.567972079,0.837700171,0.572077283,0.90394806,0.634210717,0.786060223,0.57189896,0.494638777,0.414751984
SLC17A7,0.138172197,0.04952221,0.168871031,0.143298249,0.076700963,0.129904607,0.88117365,0.108988261,0.182852599,0.296135066,0.147976046,0.146961472,0.119862488,0.228403031,0.112127998,0.206119005,0.21701658,0.968149348,1,0.19189006,0.649724152,0.392111752,0.086573469
SLC18A2,0.41580583,0.431074181,0.226548581,0.484776814,0.255331322,0.697987387,0.228003511,0.805750765,0.416269716,0.777757369,0.28838498,0.759633854,0.342544138,0.805307022,0.621586962,0.731529251,0.308060452,0.458027652,0.383117512,0.436643796,0.373441056,0.492065478,1
SLC18A3,0.152267799,0.31777057,0.525538447,0.445702369,0.278427882,0.532826529,0.565604797,0.640111279,0.661130005,0.342906312,0.166467288,0.604774143,0.722678134,1,0.694413689,0.668868689,0.49785503,0.64122836,0.210702301,0.870227889,0.529838416,0.658630938,0.897660179
SLC1A1,0.055851711,0.341148594,0.261991681,0.145903995,0.315233179,0.437373794,0.119537295,0.231861309,0.268976034,0.287560043,1,0.162241951,0.224894045,0.226709029,0.381227063,0.087906486,0.183615364,0.172429478,0.28473421,0.629442519,0.381217332,0.536345944,0.274405525
SLC1A2,0.025208035,0.021321865,0.045991871,0.060061149,0.03118257,0.040228907,0.548010434,0.085344176,0.030619418,0.9472621,0.033032231,0.090535367,0.329706896,0.268139332,0.343851783,0.018801138,0.268065576,0.471117195,1,0.370459553,0.357082651,0.386066896,0.085164511
SLC1A3,0.261719368,0.077563132,0.257837318,0.650801513,0.322756278,0.082027906,0.493869705,0.281359294,0.455699216,0.736466728,0.280527934,0.170971041,0.479483498,0.416898254,0.531497041,0.185122227,0.731711084,0.394218153,1,0.756708489,0.62720749,0.619119981,0.332186783
SLC1A5,0.789641531,0.236711194,0.373002065,0.701403616,0.647291967,0.546093673,0.281837612,0.368293674,0.412584229,0.461455624,0.290361468,0.552146607,0.247955868,0.310959719,0.114796632,1,0.397865112,0.295982622,0.37820171,0.251068234,0.241024001,0.269244684,0.346611327
SLC22A3,0.623953909,0.218431005,0.157179904,0.241757193,0.395439499,0.341217515,0.27347651,1,0.294912022,0.310419586,0.244693434,0.308473517,0.40491178,0.443053348,0.326965926,0.273127453,0.357430127,0.488068789,0.416229684,0.294823105,0.477164152,0.355197667,0.435803796
SLC23A2,0.508778256,0.555998645,0.426490526,0.660361692,0.498857268,0.676551471,0.891941409,0.506427714,0.56756439,0.606293822,0.906958664,0.562327506,0.779051315,0.61204516,1,0.679625036,0.533718083,0.676981688,0.614033371,0.791722717,0.990125383,0.637791021,0.734022859
SLC24A3,0.285726124,0.130781193,0.523864347,0.343517572,0.214796077,0.937469258,0.430559576,0.681610181,0.281117703,0.350267655,0.397386352,0.569553552,0.902903766,0.528617964,0.99852127,0.398479843,0.99508912,0.646257611,0.540690094,0.782265576,1,0.894867847,0.625328463
SLC25A1,0.722019898,0.400122856,0.256989431,0.539558665,0.576732097,1,0.427720639,0.457137796,0.538925157,0.583795402,0.643820762,0.740807298,0.616893496,0.687496317,0.755483968,0.504648817,0.510527967,0.637751922,0.489850059,0.811292696,0.454124805,0.567658111,0.570455392
SLC25A10,1,0.350047912,0.298862826,0.57931518,0.416660505,0.784987596,0.620693252,0.762854455,0.912755246,0.35825037,0.670074105,0.440258554,0.844139231,0.703489283,0.529472342,0.297166728,0.518748237,0.72042595,0.593840065,0.689230501,0.469804302,0.48035171,0.631040241
SLC25A11,0.222294282,0.76359997,0.503357327,0.562381815,0.466239923,0.434492509,0.675311158,0.731790576,0.910760484,1,0.781906337,0.69778728,0.857205465,0.577934867,0.897976477,0.441005599,0.734565484,0.804653636,0.575732734,0.724527673,0.507705204,0.71137177,0.671289893
SLC25A12,0.489066675,0.668023387,0.45641736,0.611694596,0.778271294,0.593190221,0.387774421,1,0.752419993,0.491609096,0.62275293,0.798993087,0.733915825,0.714619251,0.666116047,0.687332939,0.533119271,0.471647192,0.519990381,0.730711021,0.650454702,0.458401907,0.736544997
